tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,128,128,7,38.780132893157585,43.03226969787357,64,64
1,0,64,64,128,128,128,7,40.320194679668774,43.67799460248109,64,64
2,0,128,64,192,128,128,7,30.019056100755968,35.50047292548478,64,64
3,0,192,64,256,128,128,7,33.54856210151824,41.201983929255036,64,64
4,64,0,128,64,128,128,7,35.60171662880239,41.86037621830205,64,64
5,64,64,128,128,128,128,7,21.818056836060066,24.10259472346956,64,64
6,64,128,128,192,128,128,7,25.85244847778782,29.984012797038424,64,64
7,64,192,128,256,128,128,7,29.898537813896013,35.182385019595436,64,64
8,128,0,192,64,128,128,7,26.936031820298076,29.54894521345868,64,64
9,128,64,192,128,128,128,7,20.111964705036836,23.03496721043232,64,64
10,128,128,192,192,128,128,7,26.516280401811166,28.302398008964616,64,64
11,128,192,192,256,128,128,7,20.03412808783722,21.098523636749658,64,64
12,192,0,256,64,128,128,7,24.385554939775975,25.208246001272563,64,64
13,192,64,256,128,128,128,7,19.361490912731693,19.77591576717907,64,64
14,192,128,256,192,128,128,7,21.484397851424593,22.832275008758202,64,64
15,192,192,256,256,128,128,7,23.193001996074667,23.723758787629116,64,64
