tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,128,128,7,25.732672421290626,25.988786616178622,64,64
1,0,64,64,128,128,128,7,23.8131064675496,24.217822668119815,64,64
2,0,128,64,192,128,128,7,24.33577543998743,26.322809695792934,64,64
3,0,192,64,256,128,128,7,23.343403781972793,23.685985249993024,64,64
4,64,0,128,64,128,128,7,17.910528676755384,18.25189846746615,64,64
5,64,64,128,128,128,128,7,22.19157778444853,23.172028741946377,64,64
6,64,128,128,192,128,128,7,16.25543051071852,17.2206347194297,64,64
7,64,192,128,256,128,128,7,23.873433026183676,24.10812214179135,64,64
8,128,0,192,64,128,128,7,23.09408424394478,23.22825467545842,64,64
9,128,64,192,128,128,128,7,23.419586808650138,23.106704958905162,64,64
10,128,128,192,192,128,128,7,27.006658418263633,27.50142064912807,64,64
11,128,192,192,256,128,128,7,23.45649540255898,23.757794863945634,64,64
12,192,0,256,64,128,128,7,26.546632269799186,26.582081130939983,64,64
13,192,64,256,128,128,128,7,24.63143448427203,24.848383855085004,64,64
14,192,128,256,192,128,128,7,21.619919385405915,23.407914519376533,64,64
15,192,192,256,256,128,128,7,23.028419240935815,22.837970103557836,64,64
