tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,128,128,7,26.87734876760586,29.38590603688274,64,64
1,0,64,64,128,128,128,7,24.752906539526688,26.816460104323152,64,64
2,0,128,64,192,128,128,7,24.157539074105813,25.631633065463838,64,64
3,0,192,64,256,128,128,7,23.787952942108316,25.80706947001719,64,64
4,64,0,128,64,128,128,7,31.806938836283287,32.3529308151113,64,64
5,64,64,128,128,128,128,7,30.24103115886833,32.321480944321614,64,64
6,64,128,128,192,128,128,7,27.336663840359968,29.345477352191512,64,64
7,64,192,128,256,128,128,7,29.447668818725695,31.694642058635218,64,64
8,128,0,192,64,128,128,7,25.639434534402824,26.68531621560068,64,64
9,128,64,192,128,128,128,7,28.163841887977664,30.93166862810839,64,64
10,128,128,192,192,128,128,7,23.49950694929483,24.997365798177796,64,64
11,128,192,192,256,128,128,7,22.36124062130619,24.127205806668293,64,64
12,192,0,256,64,128,128,7,24.064012356978715,24.294530566034325,64,64
13,192,64,256,128,128,128,7,25.11767254502942,25.332495822798982,64,64
14,192,128,256,192,128,128,7,20.00643273585672,21.751380904939687,64,64
15,192,192,256,256,128,128,7,30.415575132018134,34.023490335580085,64,64
