iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,66,62,0.043740540742874146,12.570699055989584,0.0057402425445616245,0.07576438784599304,22.41069748640438,0.6786181330680847,0.3213818669319153,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.04307663440704346,0.09873768091201783
2,73,55,0.04307663440704346,11.464436848958334,0.005186664406210184,0.07201850414276123,22.85111818190351,0.6870110630989075,0.31298893690109253,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.042522937059402466,0.0966161370277405
3,80,48,0.042522937059402466,11.0015869140625,0.005344454664736986,0.07310577481985092,22.720965664134948,0.6921089291572571,0.3078910708427429,-1.0,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.043029773980379105,0.09600203335285187
4,80,48,0.043029773980379105,9.456380208333334,0.005068787839263678,0.07119542360305786,22.950959064653254,0.6970195770263672,0.3029804229736328,-1.0,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.041688960045576096,0.09394725263118744
5,77,51,0.041688960045576096,11.87744140625,0.005359329283237457,0.07320743799209595,22.708895598642314,0.6991901397705078,0.3008098602294922,-1.0,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.04279516264796257,0.0943981021642685
6,69,59,0.04279516264796257,10.071309407552084,0.0050440337508916855,0.07102136313915253,22.97222005788583,0.7007593512535095,0.2992406487464905,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.04180029407143593,0.09328836500644684
7,76,52,0.04180029407143593,9.251912434895834,0.005762771237641573,0.07591291517019272,22.393686132898033,0.7001051902770996,0.2998948097229004,-1.0,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.04447828233242035,0.09556158781051635
8,83,45,0.04447828233242035,9.83428955078125,0.005281001329421997,0.07267049700021744,22.772836906715,0.701083242893219,0.298916757106781,-1.0,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.0431695282459259,0.09431897401809693
9,77,51,0.0431695282459259,8.760579427083334,0.0047418419271707535,0.06886103004217148,23.24052944452361,0.7048128247261047,0.29518717527389526,-1.0,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.041038062423467636,0.09186788499355317
10,79,49,0.041038062423467636,9.195963541666666,0.004718820098787546,0.06869366765022278,23.261665567148754,0.7062092423439026,0.2937907576560974,-1.0,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.041165802627801895,0.091690793633461
11,85,43,0.041165802627801895,8.893839518229166,0.0045240772888064384,0.06726126372814178,23.44470004709767,0.7066752314567566,0.2933247685432434,-1.0,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.03994671627879143,0.09062232673168183
12,84,44,0.03994671627879143,9.358723958333334,0.004390815272927284,0.06626322865486145,23.574548264469026,0.7085128426551819,0.2914871573448181,-1.0,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.04024353250861168,0.09049225747585297
13,84,44,0.04024353250861168,9.127298990885416,0.003901595249772072,0.06246275082230568,24.08757783119715,0.7106795907020569,0.2893204092979431,-1.0,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.03797699138522148,0.08824567496776581
14,75,53,0.03797699138522148,9.27276611328125,0.004913911689072847,0.07009930163621902,23.08572616913648,0.7077150940895081,0.29228490591049194,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.04036437347531319,0.09074847996234894
