iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,57,71,0.05379657819867134,9.6038818359375,0.007285905536264181,0.08535751700401306,21.37516471352088,0.5613198280334473,0.43868017196655273,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.05043375492095947,0.12808303833007814
2,62,66,0.05043375492095947,10.386149088541666,0.007532033603638411,0.08678729087114334,21.230877807107298,0.5739187598228455,0.42608124017715454,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.04983009397983551,0.12508032321929932
3,70,58,0.04983009397983551,10.143534342447916,0.006820971611887217,0.08258917182683945,21.661537798626117,0.584681510925293,0.41531848907470703,-1.0,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.04875277355313301,0.12206591665744781
4,69,59,0.04875277355313301,10.402425130208334,0.007150884717702866,0.08456290513277054,21.45640216561173,0.5875537395477295,0.4124462604522705,-1.0,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.049765292555093765,0.12230148613452912
5,64,64,0.049765292555093765,9.458414713541666,0.006949167232960463,0.0833616629242897,21.580672504662974,0.5945845246315002,0.40541547536849976,-1.0,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.05041193962097168,0.1214126467704773
6,56,72,0.05041193962097168,10.559590657552084,0.007703433278948069,0.08776920288801193,21.133156706389208,0.5963718891143799,0.4036281108856201,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.050567030906677246,0.12117924690246584
7,71,57,0.050567030906677246,10.78643798828125,0.006490074098110199,0.08056099712848663,21.877503004755567,0.5969936847686768,0.40300631523132324,-1.0,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.04867739975452423,0.11954318284988404
8,65,63,0.04867739975452423,9.334309895833334,0.006720576900988817,0.08197912573814392,21.725934533030934,0.5983673930168152,0.4016326069831848,-1.0,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.04845591261982918,0.11909125149250031
9,73,55,0.04845591261982918,10.73455810546875,0.006576932966709137,0.0810982882976532,21.81976595245869,0.5979866981506348,0.40201330184936523,-1.0,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.04797986149787903,0.11878654956817628
10,73,55,0.04797986149787903,9.099324544270834,0.0065181502141058445,0.08073506504297256,21.85875609893217,0.6009277701377869,0.39907222986221313,-1.0,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.04822634160518646,0.11839551925659181
11,72,56,0.04822634160518646,10.528055826822916,0.0068960413336753845,0.08304240554571152,21.614001203339598,0.6005472540855408,0.39945274591445923,-1.0,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.05033985152840614,0.12016243040561676
12,67,61,0.05033985152840614,8.692423502604166,0.00641843443736434,0.08011513203382492,21.925708887722898,0.6027085781097412,0.3972914218902588,-1.0,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.048489075154066086,0.11824954450130463
13,69,59,0.048489075154066086,8.19244384765625,0.006673071067780256,0.08168886601924896,21.756742490535412,0.6030170321464539,0.39698296785354614,-1.0,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.04877404868602753,0.11841583251953125
14,68,60,0.04877404868602753,10.5621337890625,0.006350845098495483,0.07969219237565994,21.971684671017098,0.6049830317497253,0.39501696825027466,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.048141200095415115,0.11751635372638702
