iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,66,62,0.06965809315443039,13.757832845052084,0.009336940012872219,0.0966278463602066,20.2979545792474,0.3441610336303711,0.6558389663696289,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.07388019561767578,0.1902719497680664
2,76,52,0.07388019561767578,10.57281494140625,0.009682605974376202,0.09840023517608643,20.140077439956126,0.3521605432033539,0.6478394269943237,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07687672227621078,0.19106926321983336
3,86,42,0.07687672227621078,8.464558919270834,0.009826640598475933,0.09912941604852676,20.075949381190593,0.3523732125759125,0.6476267576217651,-1.0,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.07773671299219131,0.1917147219181061
4,91,37,0.07773671299219131,8.83941650390625,0.010229986160993576,0.10114339739084244,19.90124953952446,0.3604563772678375,0.6395436525344849,-1.0,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.08006015419960022,0.19195685386657713
5,93,35,0.08006015419960022,8.91265869140625,0.01049069408327341,0.10242409259080887,19.791957557469317,0.364259272813797,0.6357407569885254,-1.0,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.08090753108263016,0.1918741762638092
6,95,33,0.08090753108263016,9.47723388671875,0.010317917913198471,0.10157715529203415,19.864078993590205,0.37061917781829834,0.6293808221817017,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.07956495136022568,0.18952812552452086
7,93,35,0.07956495136022568,10.388692220052084,0.00966968946158886,0.09833458065986633,20.145874712052226,0.37356260418891907,0.6264374256134033,-1.0,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.07821155339479446,0.18785672783851626
8,92,36,0.07821155339479446,8.014933268229166,0.009076214395463467,0.09526916593313217,20.420952475411816,0.3780120313167572,0.6219879388809204,-1.0,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.07533633708953857,0.18466665744781496
9,91,37,0.07533633708953857,8.736673990885416,0.00913403183221817,0.09557212889194489,20.393374889476785,0.3783864676952362,0.6216135025024414,-1.0,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.07531937211751938,0.18457819819450377
10,91,37,0.07531937211751938,9.842427571614584,0.009100012481212616,0.09539398550987244,20.409580107735152,0.37670838832855225,0.6232916116714478,-1.0,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.07507064938545227,0.18471484184265138
11,89,39,0.07507064938545227,10.971577962239584,0.009240109473466873,0.09612549096345901,20.343229233046163,0.3802715539932251,0.6197284460067749,-1.0,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.0753059983253479,0.1841904878616333
12,91,37,0.0753059983253479,10.477701822916666,0.009465801529586315,0.09729234874248505,20.23842618068436,0.3785879611968994,0.6214120388031006,-1.0,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.07631812244653702,0.18533690571784972
13,86,42,0.07631812244653702,9.4512939453125,0.008662342093884945,0.09307170659303665,20.623646959279665,0.3850191533565521,0.6149808168411255,-1.0,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.07289675623178482,0.18131356835365298
14,86,42,0.07289675623178482,8.936564127604166,0.008475118316709995,0.09206040948629379,20.71854236017232,0.3840174973011017,0.6159825325012207,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.07218682020902634,0.1809459626674652
