iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,55,73,0.036748915910720825,18.618265787760418,0.004583615344017744,0.06770240515470505,23.387918656976595,0.7521839141845703,0.2478160858154297,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.033515799790620804,0.07637585699558258
2,58,70,0.033515799790620804,11.712646484375,0.004084183368831873,0.06390761584043503,23.888947285492463,0.7600517868995667,0.23994821310043335,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.03231893852353096,0.07384479343891144
3,55,73,0.03231893852353096,11.99493408203125,0.003941207658499479,0.06277903914451599,24.043706803354738,0.7648828029632568,0.23511719703674316,-1.0,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.03096487559378147,0.07179533988237381
4,62,66,0.03096487559378147,11.40594482421875,0.003874751040711999,0.06224749982357025,24.11756180055513,0.7676598429679871,0.23234015703201294,-1.0,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.03126376494765282,0.07147904336452485
5,53,75,0.03126376494765282,12.417093912760416,0.004020155407488346,0.06340469419956207,23.957571639423417,0.768658459186554,0.23134154081344604,-1.0,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.03149263933300972,0.071462419629097
6,58,70,0.03149263933300972,10.407511393229166,0.003882905701175332,0.06231296434998512,24.10843130276664,0.7681608200073242,0.23183917999267578,-1.0,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.032128117978572845,0.07207033038139343
7,55,73,0.032128117978572845,12.109883626302084,0.004535815212875605,0.06734845787286758,23.433446404233848,0.7677022814750671,0.23229771852493286,-1.0,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.033845335245132446,0.07353581190109254
8,45,83,0.033845335245132446,12.805684407552084,0.004209478851407766,0.06488049775362015,23.757716929013633,0.7674488425254822,0.23255115747451782,-1.0,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.03270589932799339,0.07267495095729828
9,53,75,0.03270589932799339,11.177571614583334,0.003910830710083246,0.06253663450479507,24.07730939957098,0.7713424563407898,0.2286575436592102,-1.0,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.03190717473626137,0.07125724852085114
10,68,60,0.03190717473626137,12.475077311197916,0.004552081692963839,0.06746912002563477,23.417899749284615,0.7711531519889832,0.22884684801101685,-1.0,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.034101422876119614,0.07305050790309907
11,58,70,0.034101422876119614,10.39276123046875,0.003999972250312567,0.06324533373117447,23.979430038486,0.7738747596740723,0.22612524032592773,-1.0,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.032346125692129135,0.07110194861888885
12,55,73,0.032346125692129135,9.62982177734375,0.003730214200913906,0.06107547879219055,24.28266259156823,0.7750231623649597,0.22497683763504028,-1.0,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.0313485749065876,0.07007422745227813
13,59,69,0.0313485749065876,8.293660481770834,0.003416718216612935,0.05845269933342934,24.663908317785577,0.7775444984436035,0.22245550155639648,-1.0,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.02979278564453125,0.0683253288269043
14,60,68,0.02979278564453125,10.14404296875,0.0040313564240932465,0.06349296122789383,23.945487768262215,0.7766403555870056,0.22335964441299438,-1.0,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.03179613873362541,0.07010883986949921
