iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,59,69,0.12018550932407379,0.01892375946044922,0.13756366074085236,17.22992621649502,0.4119572937488556,0.5880427062511444,0.510933518409729,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.09930180013179779,0.19704998135566715
2,50,78,0.09930180013179779,0.015553795732557774,0.12471485882997513,18.081636604987096,0.5153679251670837,0.48463207483291626,0.37378594279289246,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.08729945123195648,0.16676597595214845
3,41,87,0.08729945123195648,0.013376636430621147,0.11565741151571274,18.736529562687064,0.5911283493041992,0.4088716506958008,0.2906193435192108,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.07832623273134232,0.144435316324234
4,33,95,0.07832623273134232,0.01189272478222847,0.10905376821756363,19.2471882795548,0.6443241834640503,0.3556758165359497,0.24483445286750793,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.07137893885374069,0.1282383143901825
5,25,103,0.07137893885374069,0.010596494190394878,0.10293927788734436,19.748378585999234,0.6785140633583069,0.3214859366416931,0.21587294340133667,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.06585440039634705,0.11698070764541627
6,21,107,0.06585440039634705,0.00988441240042448,0.09942038357257843,20.05049144063395,0.7024726867675781,0.2975273132324219,0.19859132170677185,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.06205300614237785,0.10914786756038666
7,15,113,0.06205300614237785,0.009388861246407032,0.09689613431692123,20.273871254521953,0.7182173728942871,0.2817826271057129,0.1872779130935669,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.05932656303048134,0.10381777584552765
8,12,116,0.05932656303048134,0.008693445473909378,0.09323864430189133,20.608080823855296,0.7347326278686523,0.26526737213134766,0.17666341364383698,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.05605712905526161,0.09789917767047883
9,10,118,0.05605712905526161,0.007514946162700653,0.08668878674507141,21.240742208400473,0.754248321056366,0.24575167894363403,0.16366079449653625,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.05133548751473427,0.09021872580051422
10,9,119,0.05133548751473427,0.00708240270614624,0.08415701240301132,21.498194454901643,0.7643170356750488,0.23568296432495117,0.15568813681602478,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.04927995428442955,0.08656055629253388
11,8,120,0.04927995428442955,0.006120599806308746,0.07823426276445389,22.13206033169965,0.783603847026825,0.21639615297317505,0.14421790838241577,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.04482096806168556,0.07913600504398347
12,7,121,0.04482096806168556,0.0052615064196288586,0.07253624498844147,22.78889761035543,0.8010422587394714,0.19895774126052856,0.13245007395744324,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.040827780961990356,0.072453773021698
13,7,121,0.040827780961990356,0.005060845986008644,0.0711396262049675,22.95776906424919,0.8073837757110596,0.19261622428894043,0.12813203036785126,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.03952697291970253,0.07014482319355012
14,5,123,0.03952697291970253,0.004964220337569714,0.07045722007751465,23.041488820993266,0.8099410533905029,0.19005894660949707,0.1265617161989212,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.03893347457051277,0.06915856897830963
