iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,59,69,0.07081291824579239,0.007349069695919752,0.08572671562433243,21.337676775628942,0.648408830165863,0.35159116983413696,0.4536140561103821,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.05683589726686478,0.11578695178031921
2,63,65,0.05683589726686478,0.005572225898504257,0.07464734464883804,22.5397129912386,0.7208045125007629,0.27919548749923706,0.3323994576931,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.04753682017326355,0.09386855363845825
3,68,60,0.04753682017326355,0.004507032223045826,0.06713443249464035,23.461094437939956,0.7730458378791809,0.2269541621208191,0.2609916925430298,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.04094752296805382,0.07814885079860687
4,72,56,0.04094752296805382,0.0038000685162842274,0.061644695699214935,24.202084687938314,0.8064934611320496,0.19350653886795044,0.22146043181419373,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.03604672849178314,0.06753869056701661
5,70,58,0.03604672849178314,0.003150339936837554,0.056127890944480896,25.01642608141247,0.8369617462158203,0.1630382537841797,0.18793615698814392,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.031395573168992996,0.05772410929203033
6,67,61,0.031395573168992996,0.002659049816429615,0.051565974950790405,25.752736116904764,0.8597073554992676,0.14029264450073242,0.16024091839790344,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.027724536135792732,0.05023815780878067
7,66,62,0.027724536135792732,0.002143814228475094,0.04630134254693985,26.68812813457783,0.8869650363922119,0.11303496360778809,0.13017790019512177,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.022871579974889755,0.040904256701469424
8,57,71,0.022871579974889755,0.001507989945821464,0.03883284702897072,28.216015797397297,0.9147040843963623,0.0852959156036377,0.10240573436021805,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.017926877364516258,0.03140068501234055
9,71,57,0.017926877364516258,0.0013084481470286846,0.03617247939109802,28.832432225810543,0.9262146949768066,0.07378530502319336,0.08793771266937256,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.015888575464487076,0.027467921376228333
10,69,59,0.015888575464487076,0.0011455814819782972,0.03384643793106079,29.40974045727409,0.9350430369377136,0.06495696306228638,0.07798761129379272,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.014249186962842941,0.02439074218273163
11,70,58,0.014249186962842941,0.0009949725354090333,0.03154318407177925,30.021889255762808,0.9433003067970276,0.05669969320297241,0.06888680160045624,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.012692651711404324,0.021494060009717944
12,71,57,0.012692651711404324,0.0008610286749899387,0.029343290254473686,30.649824089260935,0.9515150189399719,0.048484981060028076,0.06011446192860603,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.011233095079660416,0.01868347227573395
13,76,52,0.011233095079660416,0.000686664367094636,0.02620428055524826,31.632552980643844,0.9611636996269226,0.03883630037307739,0.048711277544498444,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.009367759339511395,0.015261467546224594
14,86,42,0.009367759339511395,0.0005149221979081631,0.022691898047924042,32.88258434157568,0.9691235423088074,0.030876457691192627,0.03905403986573219,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.0076547786593437195,0.012299114465713502
