iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,66,62,0.05061653256416321,0.00518153328448534,0.07198286801576614,22.85541667009239,0.7330352663993835,0.26696473360061646,0.40163400769233704,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04052611440420151,0.0858138382434845
2,70,58,0.04052611440420151,0.004110073670744896,0.06410985440015793,23.861503666661132,0.7858664393424988,0.21413356065750122,0.3020813763141632,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.0344359427690506,0.07037546634674072
3,76,52,0.0344359427690506,0.0032609004992991686,0.05710429325699806,24.866624318695397,0.8330669403076172,0.1669330596923828,0.2315593659877777,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.028592374175786972,0.05626051127910614
4,74,54,0.028592374175786972,0.002731432905420661,0.052263110876083374,25.63609405679866,0.8578529953956604,0.1421470046043396,0.1945856362581253,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.025007354095578194,0.04843528419733048
5,74,54,0.025007354095578194,0.002300690161064267,0.04796551167964935,26.381418188959458,0.8755356669425964,0.12446433305740356,0.16947191953659058,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.022175757214426994,0.042633472383022314
6,77,51,0.022175757214426994,0.0019846600480377674,0.044549524784088135,27.023138652120757,0.8915677070617676,0.10843229293823242,0.14569158852100372,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.019628245383501053,0.03738905489444733
7,76,52,0.019628245383501053,0.001661335350945592,0.040759481489658356,27.79542727742961,0.9069378972053528,0.09306210279464722,0.1262655258178711,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.01721443422138691,0.032383967936038975
8,78,50,0.01721443422138691,0.0014673637924715877,0.038306184113025665,28.334621504291945,0.9183478355407715,0.08165216445922852,0.10723060369491577,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.01526876911520958,0.028545448184013368
9,75,53,0.01526876911520958,0.0012265844270586967,0.03502262756228447,29.113026305383315,0.9291290640830994,0.07087093591690063,0.09351526945829391,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.013163159601390362,0.024704714864492418
10,73,55,0.013163159601390362,0.0010298293782398105,0.03209095448255539,29.872346736527213,0.9380428194999695,0.06195718050003052,0.08064189553260803,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.011575546115636826,0.021651872992515565
11,78,50,0.011575546115636826,0.0008310229750350118,0.028827469795942307,30.80386982379309,0.9474489092826843,0.052551090717315674,0.06905598938465118,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.00994621217250824,0.018467187881469727
12,79,49,0.00994621217250824,0.0007086238474585116,0.026619989424943924,31.495842631109152,0.9536862373352051,0.04631376266479492,0.05987022817134857,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.008790221065282822,0.016294929385185244
13,82,46,0.008790221065282822,0.0006239910726435483,0.024979813024401665,32.0482159381167,0.9578927159309387,0.04210728406906128,0.05403826758265495,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.008008236065506935,0.014828045666217805
14,81,47,0.008008236065506935,0.0005037158261984587,0.022443614900112152,32.97814488601191,0.965589702129364,0.034410297870635986,0.04686683416366577,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.006778873968869448,0.012305158749222757
