iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,66,62,0.05714162066578865,0.0053692590445280075,0.07327523082494736,22.700856442683722,0.6249827742576599,0.3750172257423401,0.44442418217658997,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04414289817214012,0.11031776368618013
2,55,73,0.04414289817214012,0.003944771364331245,0.06280741840600967,24.03978096179799,0.713151216506958,0.286848783493042,0.31182634830474854,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.03615541383624077,0.08629408776760102
3,45,83,0.03615541383624077,0.0033608460798859596,0.057972803711891174,24.735513719716437,0.7600018382072449,0.23999816179275513,0.25255104899406433,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.03196265920996666,0.07356975972652435
4,38,90,0.03196265920996666,0.0030298312194645405,0.05504390224814415,25.185814540985554,0.789997398853302,0.210002601146698,0.21009814739227295,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.029409395530819893,0.06552803665399552
5,35,93,0.029409395530819893,0.002761028241366148,0.05254548788070679,25.589289864765522,0.815918505191803,0.18408149480819702,0.17659009993076324,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.027197130024433136,0.05857400298118591
6,31,97,0.027197130024433136,0.002493989421054721,0.04993985965847969,26.031053874309183,0.8347280025482178,0.16527199745178223,0.1556519865989685,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.025038527324795723,0.05308522135019303
7,29,99,0.025038527324795723,0.0023067661095410585,0.04802880436182022,26.36996529574137,0.8499109148979187,0.1500890851020813,0.13994337618350983,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.023461950942873955,0.048787377774715424
8,25,103,0.023461950942873955,0.0021855293307453394,0.04674964398145676,26.604434507736386,0.8605331778526306,0.13946682214736938,0.12938424944877625,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.022286223247647285,0.045722343027591705
9,22,106,0.022286223247647285,0.0018421231070533395,0.042919959872961044,27.346814734251232,0.8742850422859192,0.1257149577140808,0.11760784685611725,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.020134836435317993,0.04125086069107056
10,22,106,0.020134836435317993,0.001654895837418735,0.0406804122030735,27.812292656535877,0.8837425112724304,0.11625748872756958,0.1083364188671112,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.018789278343319893,0.038282920420169834
11,20,108,0.018789278343319893,0.0015276767080649734,0.039085503667593,28.159686314078222,0.8931689262390137,0.10683107376098633,0.09947176277637482,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.017552923411130905,0.035408553481101994
12,18,110,0.017552923411130905,0.0014761630445718765,0.038420867174863815,28.30865778525272,0.898393452167511,0.10160654783248901,0.09455282241106033,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.01693367213010788,0.03386824727058411
13,14,114,0.01693367213010788,0.0013487375108525157,0.03672516345977783,28.70072657804475,0.9078249931335449,0.09217500686645508,0.0863918662071228,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.015693392604589462,0.030989715456962587
14,11,117,0.015693392604589462,0.0012682699598371983,0.03561277687549591,28.96788365061289,0.913419246673584,0.08658075332641602,0.07921216636896133,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.014887700788676739,0.029226311296224595
