iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,54,74,0.042923711240291595,0.004490619990974665,0.06701208651065826,23.476936422629645,0.755526065826416,0.24447393417358398,0.3230774700641632,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.032314054667949677,0.07474603056907654
2,57,71,0.032314054667949677,0.003247571177780628,0.056987464427948,24.884412413530175,0.807476282119751,0.19252371788024902,0.2432565540075302,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.025686712935566902,0.059054113924503326
3,66,62,0.025686712935566902,0.0024564112536609173,0.04956219717860222,26.09698978354099,0.8439720273017883,0.15602797269821167,0.19484099745750427,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.02079429104924202,0.04784102737903595
4,57,71,0.02079429104924202,0.001928743440657854,0.0439174622297287,27.147254269047508,0.8750782012939453,0.12492179870605469,0.15231068432331085,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.017182281240820885,0.03873018473386765
5,44,84,0.017182281240820885,0.0015278105856850743,0.039087217301130295,28.15930424525382,0.8959212303161621,0.10407876968383789,0.1236143633723259,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.014440138824284077,0.032367864996194845
6,46,82,0.014440138824284077,0.0012351381592452526,0.03514453396201134,29.08284449321892,0.9181821346282959,0.0818178653717041,0.09360708296298981,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.012067015282809734,0.026017185300588608
7,37,91,0.012067015282809734,0.0010515053290873766,0.032426923513412476,29.78188540171026,0.930708110332489,0.06929188966751099,0.07731205224990845,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.0106099434196949,0.022346332669258118
8,26,102,0.0106099434196949,0.0009118590969592333,0.030197003856301308,30.400722679121074,0.9374287128448486,0.06257128715515137,0.06822752952575684,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.009607896208763123,0.020200574398040773
9,21,107,0.009607896208763123,0.0008332160650752485,0.028865482658147812,30.792423686496797,0.9423947334289551,0.05760526657104492,0.061460044234991074,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.008962420746684074,0.018690989911556245
10,18,110,0.008962420746684074,0.0007073263986967504,0.02659560926258564,31.50380163923789,0.9478082060813904,0.05219179391860962,0.05403370410203934,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.008085733279585838,0.016906945407390593
11,16,112,0.008085733279585838,0.000590651121456176,0.024303315207362175,32.28669057033643,0.9529073238372803,0.04709267616271973,0.04832828789949417,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.00724079879000783,0.01521117426455021
12,16,112,0.00724079879000783,0.0005586240440607071,0.023635229095816612,32.528803563389424,0.955291748046875,0.044708251953125,0.04468333721160889,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.0069167353212833405,0.014475038647651673
13,14,114,0.0069167353212833405,0.0004571427416522056,0.021380895748734474,33.399480912054614,0.960838794708252,0.03916120529174805,0.03863637521862984,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.006014576181769371,0.012643902003765108
14,15,113,0.006014576181769371,0.0004181839758530259,0.020449547097086906,33.78632538104754,0.9632622599601746,0.03673774003982544,0.03637775778770447,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.005646939389407635,0.011865099519491197
