iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,17,15,0.04894120246171951,10.291968451605904,0.004926395136862993,0.07018828392028809,23.07470741868469,0.5436999201774597,0.4563000798225403,0.7102263569831848,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.05056805536150932,0.13171446025371553
2,13,19,0.05056805536150932,8.604176839192709,0.004734537098556757,0.06880797445774078,23.24722475964865,0.5452657341957092,0.45473426580429077,0.7043032646179199,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.04929278790950775,0.13038108348846436
3,12,20,0.04929278790950775,7.093471950954861,0.004351673647761345,0.06596721708774567,23.613436749019133,0.547626793384552,0.452373206615448,0.7060524225234985,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.04651402682065964,0.12768586277961733
4,13,19,0.04651402682065964,6.975131564670139,0.004470622632652521,0.06686271727085114,23.496320566482062,0.5472154021263123,0.45278459787368774,0.7058340311050415,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.04693583399057388,0.12810558676719666
5,12,20,0.04693583399057388,7.043372260199653,0.004286354407668114,0.06547025591135025,23.67911913632714,0.5476487874984741,0.4523512125015259,0.7042043209075928,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.04585672914981842,0.1271556258201599
6,13,19,0.04585672914981842,8.597903781467014,0.004237916320562363,0.06509928405284882,23.72847527949726,0.548967182636261,0.451032817363739,0.704667866230011,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.04560989513993263,0.1266944795846939
7,16,16,0.04560989513993263,7.8125,0.004130113869905472,0.06426595896482468,23.84037915289468,0.5483117699623108,0.4516882300376892,0.7035456299781799,288,0.2109375,113.77777777777777,0.0098876953125,9437184,82944,fp32,288,0.045039523392915726,0.12636926472187043
8,15,17,0.045039523392915726,5.71958753797743,0.004110535606741905,0.06411346048116684,23.861015390036417,0.5486302375793457,0.4513697624206543,0.7036429047584534,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.04471864551305771,0.12604886889457703
9,15,17,0.04471864551305771,6.659274631076389,0.004088664427399635,0.06394266337156296,23.884186208467526,0.5493600368499756,0.4506399631500244,0.7018095254898071,352,0.2578125,93.0909090909091,0.0120849609375,9437184,101376,fp32,288,0.04462462663650513,0.12582769393920898
10,15,17,0.04462462663650513,7.208082411024305,0.004181928001344204,0.06466782838106155,23.786233305598955,0.5481682419776917,0.45183175802230835,0.7039527297019958,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04551076516509056,0.12677496373653413
11,14,18,0.04551076516509056,4.925198025173611,0.004159720614552498,0.06449589878320694,23.80935897412316,0.5489729046821594,0.4510270953178406,0.7019565105438232,416,0.3046875,78.76923076923077,0.0142822265625,9437184,119808,fp32,288,0.044951215386390686,0.12616639137268065
12,13,19,0.044951215386390686,6.594933403862847,0.004235091153532267,0.06507758051156998,23.731371703743676,0.549311637878418,0.45068836212158203,0.7025070190429688,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.04550044983625412,0.12653803229331972
13,13,19,0.04550044983625412,6.569078233506945,0.004172970075160265,0.06459853053092957,23.795547566755417,0.5487942695617676,0.4512057304382324,0.7015844583511353,480,0.3515625,68.26666666666667,0.0164794921875,9437184,138240,fp32,288,0.04560697451233864,0.12672672569751742
14,13,19,0.04560697451233864,7.776217990451389,0.004088606685400009,0.06394221633672714,23.88424660152004,0.5495585799217224,0.4504414200782776,0.7030331492424011,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.04481850191950798,0.1259430855512619
