iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,21,11,0.07652045041322708,13.097127278645834,0.0113713089376688,0.10663633793592453,19.441895187965088,0.6634565591812134,0.3365434408187866,0.5494405031204224,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.0646631047129631,0.11903917193412782
2,20,12,0.0646631047129631,9.563106960720486,0.009991653263568878,0.09995825588703156,20.003627399010156,0.6636797785758972,0.3363202214241028,0.544892430305481,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.06179749220609665,0.11670203804969789
3,21,11,0.06179749220609665,8.79974365234375,0.010235503315925598,0.10117066651582718,19.8989077993411,0.6605846285820007,0.33941537141799927,0.5354442596435547,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.061898306012153625,0.11740171909332275
4,19,13,0.061898306012153625,9.051005045572916,0.009948217310011387,0.09974075108766556,20.022546775817275,0.6642581224441528,0.33574187755584717,0.5344229340553284,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.06112923100590706,0.11605176031589509
5,19,13,0.06112923100590706,10.478634304470486,0.009693154133856297,0.0984538197517395,20.13534773257002,0.6646819114685059,0.33531808853149414,0.5283284783363342,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.05838153138756752,0.11376884281635286
6,18,14,0.05838153138756752,9.871080186631945,0.010089542716741562,0.10044671595096588,19.961284010266116,0.6641374230384827,0.33586257696151733,0.5346448421478271,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.06421177834272385,0.11854193806648256
7,17,15,0.06421177834272385,8.25229220920139,0.00960775837302208,0.09801917523145676,20.173779198164056,0.6646519303321838,0.33534806966781616,0.5315361618995667,288,0.2109375,113.77777777777777,0.0098876953125,9437184,82944,fp32,288,0.060205988585948944,0.1152344048023224
8,16,16,0.060205988585948944,10.49380832248264,0.009161708876490593,0.09571681916713715,20.380234828130675,0.6640467047691345,0.3359532952308655,0.5264934301376343,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.05746257305145264,0.11316071748733521
9,16,16,0.05746257305145264,12.05808851453993,0.010054271668195724,0.10027099400758743,19.976493649124293,0.6631553769111633,0.33684462308883667,0.5225886702537537,352,0.2578125,93.0909090909091,0.0120849609375,9437184,101376,fp32,288,0.06670361012220383,0.1207318127155304
10,20,12,0.06670361012220383,7.895236545138889,0.00980846956372261,0.09903771430253983,20.083988365015127,0.6623930335044861,0.3376069664955139,0.530383825302124,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.06154925376176834,0.11676079630851746
11,16,16,0.06154925376176834,7.789103190104167,0.010593465529382229,0.10292456299066544,19.749618969303132,0.6618395447731018,0.3381604552268982,0.5344858765602112,416,0.3046875,78.76923076923077,0.0142822265625,9437184,119808,fp32,288,0.06617137789726257,0.12056919336318969
12,16,16,0.06617137789726257,9.137980143229166,0.011305997148156166,0.10632966458797455,19.46691163027698,0.6597938537597656,0.3402061462402344,0.5359069108963013,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.06979259848594666,0.12387530803680422
13,16,16,0.06979259848594666,26.41635470920139,0.010728873312473297,0.10358027368783951,19.6944589800065,0.6617917418479919,0.33820825815200806,0.527722954750061,480,0.3515625,68.26666666666667,0.0164794921875,9437184,138240,fp32,288,0.06226171925663948,0.1174510270357132
14,11,21,0.06226171925663948,12.778388129340279,0.010301006957888603,0.10149388015270233,19.871202914740575,0.6611045002937317,0.3388954997062683,0.5214629173278809,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.059137675911188126,0.11508924067020418
