iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,17,15,0.05515601858496666,13.404676649305555,0.006097591482102871,0.07808707654476166,22.14841668370012,0.6824786067008972,0.3175213932991028,0.6455074548721313,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.052034467458724976,0.10513185262680054
2,18,14,0.052034467458724976,12.42184109157986,0.005884567741304636,0.07671093940734863,22.302853598384083,0.6776110529899597,0.3223889470100403,0.6480736136436462,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.05064140632748604,0.10499091446399689
3,19,13,0.05064140632748604,12.405819363064236,0.005532251670956612,0.07437910884618759,22.57098008464267,0.677936851978302,0.322063148021698,0.6478216648101807,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.04955628514289856,0.10405765771865846
4,18,14,0.04955628514289856,8.151329888237846,0.005628292448818684,0.07502194494009018,22.49623259455863,0.6738584637641907,0.3261415362358093,0.652660608291626,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.05006939917802811,0.10528382658958436
5,19,13,0.05006939917802811,9.318457709418404,0.005622942000627518,0.0749862790107727,22.500365314703746,0.6721399426460266,0.3278600573539734,0.6501151919364929,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.05010776221752167,0.10565822124481201
6,19,13,0.05010776221752167,9.85319349500868,0.005712280515581369,0.07557962834835052,22.431904387407368,0.6706046462059021,0.3293953537940979,0.64906245470047,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.05091506615281105,0.10661112368106843
7,18,14,0.05091506615281105,9.76197984483507,0.0055655441246926785,0.07460257411003113,22.544924003010614,0.6711934208869934,0.3288065791130066,0.6486209034919739,288,0.2109375,113.77777777777777,0.0098876953125,9437184,82944,fp32,288,0.04974751174449921,0.10555932521820069
8,17,15,0.04974751174449921,10.213470458984375,0.005547335837036371,0.07448043674230576,22.559154927904707,0.672562837600708,0.327437162399292,0.6474354863166809,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.049979887902736664,0.10547134280204773
9,16,16,0.049979887902736664,11.77486843532986,0.005319836083799601,0.07293720543384552,22.741018490136796,0.6751696467399597,0.3248303532600403,0.6453859806060791,352,0.2578125,93.0909090909091,0.0120849609375,9437184,101376,fp32,288,0.04923495277762413,0.10435403287410737
10,15,17,0.04923495277762413,9.71433851453993,0.005358369089663029,0.07320088148117065,22.709673127049726,0.6742596626281738,0.32574033737182617,0.6464626789093018,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04895596206188202,0.10431283712387085
11,15,17,0.04895596206188202,8.223639594184029,0.005212031304836273,0.07219439744949341,22.829929677159264,0.6744263768196106,0.3255736231803894,0.6412938237190247,416,0.3046875,78.76923076923077,0.0142822265625,9437184,119808,fp32,288,0.04809943214058876,0.1035942703485489
12,15,17,0.04809943214058876,8.25288560655382,0.005178812891244888,0.07196396589279175,22.857697058997772,0.6745421886444092,0.3254578113555908,0.6375789642333984,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.0479203425347805,0.10342783629894256
13,14,18,0.0479203425347805,10.464986165364584,0.00520016485825181,0.07211216539144516,22.839829776208667,0.6755500435829163,0.32444995641708374,0.6387161612510681,480,0.3515625,68.26666666666667,0.0164794921875,9437184,138240,fp32,288,0.04832068085670471,0.10354653596878052
14,13,19,0.04832068085670471,11.653900146484375,0.005216558463871479,0.07222574949264526,22.82615852486197,0.6757669448852539,0.3242330551147461,0.6385147571563721,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.04821966588497162,0.10342234373092651
