iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,15,17,0.0696209967136383,16.864946153428818,0.013840043917298317,0.11764371395111084,18.58862590426732,0.44682320952415466,0.5531767904758453,0.8054283857345581,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.08263054490089417,0.1767397940158844
2,9,23,0.08263054490089417,11.18282741970486,0.011850598268210888,0.10886045545339584,19.26259769654439,0.4491393566131592,0.5508606433868408,0.8071775436401367,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.07564183324575424,0.17068559527397156
3,11,21,0.07564183324575424,9.936014811197916,0.015000713989138603,0.12247740477323532,18.23888145462546,0.44362905621528625,0.5563709437847137,0.8084183931350708,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.08541351556777954,0.1796050012111664
4,8,24,0.08541351556777954,9.583875868055555,0.012628200463950634,0.11237526684999466,18.98658421364599,0.44493016600608826,0.5550698339939117,0.8100955486297607,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.0810370072722435,0.17584357261657715
5,10,22,0.0810370072722435,8.09360080295139,0.013797683641314507,0.11746354401111603,18.601937342877903,0.4415682852268219,0.5584317147731781,0.8196263909339905,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.08361741900444031,0.1785802781581879
6,10,22,0.08361741900444031,8.488633897569445,0.013761153444647789,0.11730794608592987,18.61345188214447,0.4430159628391266,0.5569840371608734,0.8200249671936035,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.08284448832273483,0.17767239809036256
7,10,22,0.08284448832273483,8.579847547743055,0.015017595142126083,0.12254630029201508,18.23399430085027,0.4392063319683075,0.5607936680316925,0.8190215826034546,288,0.2109375,113.77777777777777,0.0098876953125,9437184,82944,fp32,288,0.08587100356817245,0.1808555364608765
8,8,24,0.08587100356817245,9.961191813151041,0.013562851585447788,0.11645965278148651,18.67648932158475,0.4436170756816864,0.5563829243183136,0.8180228471755981,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.0819006860256195,0.17679713368415834
9,9,23,0.0819006860256195,9.27886962890625,0.011701649986207485,0.108174167573452,19.317528877837667,0.4499857425689697,0.5500142574310303,0.8100030422210693,352,0.2578125,93.0909090909091,0.0120849609375,9437184,101376,fp32,288,0.07533561438322067,0.1702713429927826
10,10,22,0.07533561438322067,9.558359781901041,0.011100457981228828,0.10535871237516403,19.546592135511382,0.45347893238067627,0.5465210676193237,0.8034399151802063,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.07220827043056488,0.16707082986831667
11,12,20,0.07220827043056488,11.77520751953125,0.011595184914767742,0.10768093913793564,19.35722203705263,0.45050716400146484,0.5494928359985352,0.8152815103530884,416,0.3046875,78.76923076923077,0.0142822265625,9437184,119808,fp32,288,0.07514497637748718,0.17001454830169677
12,11,21,0.07514497637748718,9.72044203016493,0.014434438198804855,0.12014340609312057,18.4060004060772,0.44356024265289307,0.5564397573471069,0.8174862861633301,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.08292326331138611,0.17762656211853028
13,10,22,0.08292326331138611,10.374365912543404,0.012578863650560379,0.11215553432703018,19.003585693602187,0.44043079018592834,0.5595692098140717,0.8197203874588013,480,0.3515625,68.26666666666667,0.0164794921875,9437184,138240,fp32,288,0.07882053405046463,0.17497026920318604
14,11,21,0.07882053405046463,12.82467312282986,0.015495361760258675,0.12448036670684814,18.097984476994547,0.44046542048454285,0.5595345795154572,0.8186984658241272,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.08655891567468643,0.18115404844284058
