iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,18,14,0.06373267620801926,21.19971381293403,0.00951496884226799,0.09754469990730286,20.215925533707356,0.5996158719062805,0.4003841280937195,0.8074287176132202,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.06759513914585114,0.13415293693542482
2,20,12,0.06759513914585114,9.260389539930555,0.008348301984369755,0.09136904031038284,20.784018461686355,0.60126131772995,0.39873868227005005,0.7972102761268616,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.06409119069576263,0.1310206890106201
3,19,13,0.06409119069576263,8.40513441297743,0.007711011450737715,0.08781236410140991,21.128887662848275,0.6022744178771973,0.39772558212280273,0.7950575351715088,160,0.1171875,204.8,0.0054931640625,9437184,46080,fp32,288,0.06100898236036301,0.12835230231285097
4,19,13,0.06100898236036301,7.59336683485243,0.008190854452550411,0.09050334244966507,20.866707669446146,0.6004689335823059,0.3995310664176941,0.7967227101325989,192,0.140625,170.66666666666666,0.006591796875,9437184,55296,fp32,288,0.0644059032201767,0.1314309358596802
5,20,12,0.0644059032201767,5.962456597222222,0.007911701686680317,0.08894775062799454,21.017299893571355,0.6001926064491272,0.3998073935508728,0.7926997542381287,224,0.1640625,146.28571428571428,0.0076904296875,9437184,64512,fp32,288,0.06364759057760239,0.13087955117225647
6,20,12,0.06364759057760239,17.083316379123264,0.008448079228401184,0.09191343188285828,20.732419789364698,0.5993732213973999,0.4006267786026001,0.7980895042419434,256,0.1875,128.0,0.0087890625,9437184,73728,fp32,288,0.06516040861606598,0.1322536826133728
7,14,18,0.06516040861606598,11.89210679796007,0.008797242306172848,0.09379361569881439,20.55653429282968,0.5997955203056335,0.40020447969436646,0.8003676533699036,288,0.2109375,113.77777777777777,0.0098876953125,9437184,82944,fp32,288,0.06541840732097626,0.13237562179565432
8,12,20,0.06541840732097626,17.330169677734375,0.007984830066561699,0.0893578752875328,20.977343213397383,0.6011578440666199,0.3988421559333801,0.7951666712760925,320,0.234375,102.4,0.010986328125,9437184,92160,fp32,288,0.0625620037317276,0.12981803417205812
9,20,12,0.0625620037317276,14.18423122829861,0.008722333237528801,0.09339343011379242,20.593673123645246,0.6002320647239685,0.3997679352760315,0.7942925095558167,352,0.2578125,93.0909090909091,0.0120849609375,9437184,101376,fp32,288,0.06738804280757904,0.13386402130126954
10,21,11,0.06738804280757904,14.04969957139757,0.009003705345094204,0.0948878601193428,20.45578739164317,0.5988898873329163,0.40111011266708374,0.7951412200927734,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.06720510870218277,0.13398610949516299
11,18,14,0.06720510870218277,9.14764404296875,0.008210637606680393,0.09061256796121597,20.856231407607225,0.6006501317024231,0.3993498682975769,0.7878890633583069,416,0.3046875,78.76923076923077,0.0142822265625,9437184,119808,fp32,288,0.06356469541788101,0.1307217299938202
12,18,14,0.06356469541788101,9.88828870985243,0.007917976006865501,0.08898300677537918,21.013856619674428,0.601982057094574,0.398017942905426,0.7890799045562744,448,0.328125,73.14285714285714,0.015380859375,9437184,129024,fp32,288,0.06312724202871323,0.1301053822040558
13,21,11,0.06312724202871323,7.328118218315972,0.0090193971991539,0.09497050940990448,20.448224399680804,0.598637580871582,0.40136241912841797,0.7890909910202026,480,0.3515625,68.26666666666667,0.0164794921875,9437184,138240,fp32,288,0.06825574487447739,0.13487707972526553
14,21,11,0.06825574487447739,6.79075453016493,0.00832574162632227,0.09124550223350525,20.795771410232664,0.5987374782562256,0.4012625217437744,0.7864108085632324,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.06608989834785461,0.13312442302703859
