iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,4,4,0.08969023078680038,0.014523797668516636,0.12051472067832947,18.37919784679612,0.5696320533752441,0.43036794662475586,0.5718201994895935,24,0.017578125,1365.3333333333333,0.000823974609375,9437184,6912,fp32,288,0.0785883367061615,0.14894425868988037
2,4,4,0.0785883367061615,0.011919339187443256,0.10917572677135468,19.237478316852023,0.6645329594612122,0.33546704053878784,0.4020955264568329,32,0.0234375,1024.0,0.0010986328125,9437184,9216,fp32,288,0.06594989448785782,0.11985332369804383
3,4,4,0.06594989448785782,0.009974611923098564,0.09987297654151917,20.011039218609902,0.7305782437324524,0.2694217562675476,0.2970108985900879,40,0.029296875,819.2,0.001373291015625,9437184,11520,fp32,288,0.05561872944235802,0.09837933480739594
4,4,4,0.05561872944235802,0.008452151902019978,0.09193558245897293,20.73032640330663,0.7750646471977234,0.2249353528022766,0.23964934051036835,48,0.03515625,682.6666666666666,0.00164794921875,9437184,13824,fp32,288,0.04771506413817406,0.08315912187099457
5,5,3,0.04771506413817406,0.007176497019827366,0.08471421152353287,21.440874443104057,0.8033554553985596,0.19664454460144043,0.2102580964565277,56,0.041015625,585.1428571428571,0.001922607421875,9437184,16128,fp32,288,0.043026115745306015,0.0737498015165329
6,5,3,0.043026115745306015,0.006544287316501141,0.0808967724442482,21.84137629504056,0.8205706477165222,0.17942935228347778,0.19327284395694733,64,0.046875,512.0,0.002197265625,9437184,18432,fp32,288,0.04013220965862274,0.06799163818359374
7,6,2,0.04013220965862274,0.005820254795253277,0.07629059255123138,22.350580666071092,0.8392191529273987,0.16078084707260132,0.17414826154708862,72,0.052734375,455.1111111111111,0.002471923828125,9437184,20736,fp32,288,0.03642244264483452,0.06129412353038788
8,6,2,0.03642244264483452,0.005057847127318382,0.0711185410618782,22.96034259318482,0.8550233244895935,0.1449766755104065,0.15809816122055054,80,0.05859375,409.6,0.00274658203125,9437184,23040,fp32,288,0.03288903832435608,0.05530656576156616
9,6,2,0.03288903832435608,0.004795328713953495,0.06924831122159958,23.19181632989749,0.8608465790748596,0.13915342092514038,0.15088239312171936,88,0.064453125,372.3636363636364,0.003021240234375,9437184,25344,fp32,288,0.031072255223989487,0.05268848836421967
10,6,2,0.031072255223989487,0.004243506584316492,0.0651421993970871,23.72275036924764,0.8741963505744934,0.1258036494255066,0.13760757446289062,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.02804725430905819,0.04759853333234787
11,6,2,0.02804725430905819,0.0039020797703415155,0.06246662884950638,24.087037889386195,0.8791289329528809,0.12087106704711914,0.1340591460466385,104,0.076171875,315.0769230769231,0.003570556640625,9437184,29952,fp32,288,0.026706697419285774,0.04553957134485245
12,7,1,0.026706697419285774,0.0036567875649780035,0.06047137826681137,24.36900292421797,0.8823636174201965,0.11763638257980347,0.131158247590065,112,0.08203125,292.57142857142856,0.00384521484375,9437184,32256,fp32,288,0.02575633116066456,0.04413234144449234
13,7,1,0.02575633116066456,0.0035849602427333593,0.05987453833222389,24.45515612720911,0.8836367726325989,0.11636322736740112,0.13015930354595184,120,0.087890625,273.06666666666666,0.004119873046875,9437184,34560,fp32,288,0.02536594495177269,0.04356540143489838
14,7,1,0.02536594495177269,0.003470252500846982,0.0589088499546051,24.596388989139392,0.8852963447570801,0.11470365524291992,0.129068985581398,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.024801287800073624,0.04278176128864289
