iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,3,5,0.08874569088220596,0.01116527896374464,0.10566588491201401,19.521303384083836,0.7130959630012512,0.2869040369987488,0.5125926733016968,24,0.017578125,1365.3333333333333,0.000823974609375,9437184,6912,fp32,288,0.07340142875909805,0.1161019504070282
2,3,5,0.07340142875909805,0.009354151785373688,0.09671686589717865,20.289955652133806,0.749427318572998,0.25057268142700195,0.43096616864204407,32,0.0234375,1024.0,0.0010986328125,9437184,9216,fp32,288,0.0647602304816246,0.10192272067070007
3,3,5,0.0647602304816246,0.008168336004018784,0.09037885069847107,20.878663696005553,0.772735595703125,0.227264404296875,0.38713574409484863,40,0.029296875,819.2,0.001373291015625,9437184,11520,fp32,288,0.05918877571821213,0.09280390143394471
4,3,5,0.05918877571821213,0.006990734953433275,0.08361061662435532,21.554771605669703,0.7956967353820801,0.20430326461791992,0.34707581996917725,48,0.03515625,682.6666666666666,0.00164794921875,9437184,13824,fp32,288,0.052316173911094666,0.08271359205245972
5,3,5,0.052316173911094666,0.005580440629273653,0.07470234483480453,22.53331632994506,0.8262343406677246,0.1737656593322754,0.2929844260215759,56,0.041015625,585.1428571428571,0.001922607421875,9437184,16128,fp32,288,0.043548695743083954,0.06959208846092224
6,3,5,0.043548695743083954,0.004911929368972778,0.07008516043424606,23.08747994558065,0.8411986231803894,0.1588013768196106,0.2639719545841217,64,0.046875,512.0,0.002197265625,9437184,18432,fp32,288,0.03921833634376526,0.06313494443893433
7,3,5,0.03921833634376526,0.00410921685397625,0.06410317122936249,23.86241047472341,0.8571892380714417,0.14281076192855835,0.22817575931549072,72,0.052734375,455.1111111111111,0.002471923828125,9437184,20736,fp32,288,0.033493682742118835,0.05535709857940674
8,3,5,0.033493682742118835,0.0035857679322361946,0.05988128110766411,24.45417753634366,0.8706445693969727,0.12935543060302734,0.2033139318227768,80,0.05859375,409.6,0.00274658203125,9437184,23040,fp32,288,0.029609961435198784,0.0495590552687645
9,2,6,0.029609961435198784,0.0029966302681714296,0.05474148690700531,25.233667373715942,0.8862959742546082,0.11370402574539185,0.17682044208049774,88,0.064453125,372.3636363636364,0.003021240234375,9437184,25344,fp32,288,0.02574615366756916,0.0433377280831337
10,2,6,0.02574615366756916,0.002617891877889633,0.05116533860564232,25.820483432391374,0.8970069289207458,0.10299307107925415,0.1592167317867279,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.022922035306692123,0.03893624246120453
11,2,6,0.022922035306692123,0.0019919737242162228,0.044631533324718475,27.007164057322314,0.9126990437507629,0.08730095624923706,0.13305608928203583,104,0.076171875,315.0769230769231,0.003570556640625,9437184,29952,fp32,288,0.018869725987315178,0.03255597203969956
12,2,6,0.018869725987315178,0.0016984748654067516,0.04121255874633789,27.6994081125153,0.9206445813179016,0.07935541868209839,0.11662755161523819,112,0.08203125,292.57142857142856,0.00384521484375,9437184,32256,fp32,288,0.01699466072022915,0.029466812312603
13,2,6,0.01699466072022915,0.0012343957787379622,0.0351339690387249,29.085454705365564,0.9360125660896301,0.06398743391036987,0.08840954303741455,120,0.087890625,273.06666666666666,0.004119873046875,9437184,34560,fp32,288,0.013067909516394138,0.023251814395189287
14,2,6,0.013067909516394138,0.0011063716374337673,0.033262163400650024,29.560990469572666,0.9406598210334778,0.05934017896652222,0.07918673008680344,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.011940062046051025,0.021420085430145265
