iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,5,3,0.06575872004032135,0.005661462899297476,0.07524269074201584,22.470714379413742,0.6408276557922363,0.35917234420776367,0.4537528157234192,24,0.017578125,1365.3333333333333,0.000823974609375,9437184,6912,fp32,288,0.052534207701683044,0.11386183500289918
2,5,3,0.052534207701683044,0.004479832015931606,0.06693154573440552,23.487382317506903,0.688338041305542,0.311661958694458,0.3684827387332916,32,0.0234375,1024.0,0.0010986328125,9437184,9216,fp32,288,0.0450974777340889,0.09841037392616273
3,5,3,0.0450974777340889,0.0038669679779559374,0.06218494847416878,24.12629476014398,0.729090690612793,0.27090930938720703,0.31172677874565125,40,0.029296875,819.2,0.001373291015625,9437184,11520,fp32,288,0.040436431765556335,0.08653100728988647
4,5,3,0.040436431765556335,0.0035382104106247425,0.05948285758495331,24.51216216365909,0.7524868845939636,0.24751311540603638,0.28451982140541077,48,0.03515625,682.6666666666666,0.00164794921875,9437184,13824,fp32,288,0.03780953213572502,0.0797502487897873
5,4,4,0.03780953213572502,0.0031332264188677073,0.05597522854804993,25.04008312366848,0.7844758033752441,0.21552419662475586,0.25519365072250366,56,0.041015625,585.1428571428571,0.001922607421875,9437184,16128,fp32,288,0.033863615244627,0.07019573152065278
6,4,4,0.033863615244627,0.0028193143662065268,0.05309721454977989,25.49856575167518,0.8088892102241516,0.1911107897758484,0.23018507659435272,64,0.046875,512.0,0.002197265625,9437184,18432,fp32,288,0.030839942395687103,0.06289411187171937
7,4,4,0.030839942395687103,0.00262795970775187,0.051263630390167236,25.803812386131433,0.8244678974151611,0.17553210258483887,0.2158132642507553,72,0.052734375,455.1111111111111,0.002471923828125,9437184,20736,fp32,288,0.02922622300684452,0.058487398922443395
8,4,4,0.02922622300684452,0.0025147150736302137,0.050146933645009995,25.995112116602574,0.833469569683075,0.16653043031692505,0.20732857286930084,80,0.05859375,409.6,0.00274658203125,9437184,23040,fp32,288,0.028230594471096992,0.055890561640262605
9,4,4,0.028230594471096992,0.0023022873792797327,0.04798215627670288,26.378403859451186,0.848673403263092,0.15132659673690796,0.1939910352230072,88,0.064453125,372.3636363636364,0.003021240234375,9437184,25344,fp32,288,0.026210885494947433,0.051234027743339544
10,4,4,0.026210885494947433,0.002096414566040039,0.04578661918640137,26.785229114639492,0.8651602268218994,0.13483977317810059,0.1778651922941208,96,0.0703125,341.3333333333333,0.0032958984375,9437184,27648,fp32,288,0.024359382688999176,0.04645546078681946
11,4,4,0.024359382688999176,0.001963201677426696,0.04430803284049034,27.07034998747982,0.8768875002861023,0.1231124997138977,0.16736210882663727,104,0.076171875,315.0769230769231,0.003570556640625,9437184,29952,fp32,288,0.02313040755689144,0.04312682598829269
12,4,4,0.02313040755689144,0.001881170435808599,0.043372463434934616,27.255717151470172,0.8839049935340881,0.11609500646591187,0.16064541041851044,112,0.08203125,292.57142857142856,0.00384521484375,9437184,32256,fp32,288,0.02235618233680725,0.04110394716262818
13,4,4,0.02235618233680725,0.0018434370867908,0.042935267090797424,27.343716835994314,0.8870069980621338,0.11299300193786621,0.1562798023223877,120,0.087890625,273.06666666666666,0.004119873046875,9437184,34560,fp32,288,0.021977901458740234,0.04018092155456543
14,4,4,0.021977901458740234,0.0015748175792396069,0.03968397155404091,28.02769664423021,0.9079338908195496,0.09206610918045044,0.1387825459241867,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.01936233974993229,0.03390309363603592
