image,n_init,n_gaussians_final,n_iterations,total_time,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,16,128,14,25.47390627861023,16.663324854046724,0.2394949048757553,0.008491906337440014,0.09215153753757477,20.709948269543,0.7003726959228516,0.29962730407714844,0.2814386487007141,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.06085197627544403,0.10860704183578491
kodim02.png,16,128,14,28.171740293502808,20.965611195095065,0.5848214626312256,0.0023541031405329704,0.04851910099387169,26.281744636847606,0.8499503135681152,0.15004968643188477,0.19986549019813538,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.027500398457050323,0.052010256052017215
kodim03.png,16,128,14,22.648265838623047,18.484065090512864,0.6497982740402222,0.0011063716374337673,0.033262163400650024,29.560990469572666,0.9406598210334778,0.05934017896652222,0.07918673008680344,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.011940062046051025,0.021420085430145265
kodim04.png,16,128,14,27.954006910324097,17.955232222286504,0.5236895680427551,0.004299355670809746,0.06556947529315948,23.665966016484084,0.8122329711914062,0.18776702880859375,0.22729036211967468,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.03569598123431206,0.06611019074916841
kodim05.png,16,128,14,22.817237854003906,14.885684067179621,0.21880246698856354,0.010367657989263535,0.10182169824838638,19.843192645090163,0.7156562209129333,0.28434377908706665,0.19776296615600586,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.06288009881973267,0.10717283487319947
kodim06.png,16,128,14,22.79550313949585,17.433516444335346,0.41216933727264404,0.0064848642796278,0.08052865415811539,21.88098945523386,0.770206868648529,0.22979313135147095,0.21401631832122803,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.04915792867541313,0.0852849692106247
kodim07.png,16,128,14,25.12122893333435,17.353120683051618,0.511418879032135,0.005383947864174843,0.0733753889799118,22.688991648896483,0.8377776145935059,0.16222238540649414,0.20170986652374268,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.04227219521999359,0.0662622332572937
kodim08.png,16,128,14,25.490661144256592,13.221858207085177,0.21415652334690094,0.012203638441860676,0.11047007888555527,19.135106358156516,0.7279935479164124,0.27200645208358765,0.20097851753234863,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.06886884570121765,0.10949636697769166
kodim09.png,16,128,14,23.19136881828308,18.317690042047573,0.6257237792015076,0.007049747742712498,0.08396277576684952,21.51826425920192,0.8449971079826355,0.1550028920173645,0.2369621992111206,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.04905293881893158,0.07024292945861817
kodim10.png,16,128,14,21.903374910354614,17.963898047223037,0.5822421908378601,0.0014098887331783772,0.0375484861433506,28.508150840297542,0.9392552971839905,0.06074470281600952,0.0853521078824997,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.012301228940486908,0.021989923715591435
kodim11.png,16,128,14,23.093905210494995,17.41191011738677,0.4169595539569855,0.006336754187941551,0.07960373163223267,21.981331524311166,0.8035113215446472,0.19648867845535278,0.19260376691818237,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.043508127331733704,0.07410423755645754
kodim12.png,16,128,14,24.415086030960083,17.87212901607561,0.6300624012947083,0.0052411435171961784,0.07239574193954468,22.80573803845847,0.8183237910270691,0.1816762089729309,0.2652563154697418,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.0444277785718441,0.07187746465206146
kodim13.png,16,128,14,23.967669010162354,15.785098133745038,0.18257774412631989,0.012827267870306969,0.1132575273513794,18.918658238864893,0.642479658126831,0.35752034187316895,0.39351218938827515,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.07521776109933853,0.1316782772541046
kodim14.png,16,128,14,26.160162925720215,17.115146078717277,0.32664820551872253,0.006687933579087257,0.08177978545427322,21.747080269647803,0.7506799101829529,0.24932008981704712,0.2881569266319275,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.04663622006773949,0.08717299401760101
kodim15.png,16,128,14,24.50705313682556,14.44377471729062,0.5420138239860535,0.012980861589312553,0.11393358558416367,18.86696582588665,0.7327516078948975,0.26724839210510254,0.320319801568985,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.07689470797777176,0.11496544480323792
kodim16.png,16,128,14,24.834789276123047,20.758004447723266,0.5346949696540833,0.0015748175792396069,0.03968397155404091,28.02769664423021,0.9079338908195496,0.09206610918045044,0.1387825459241867,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.01936233974993229,0.03390309363603592
kodim17.png,16,128,14,25.829198837280273,18.458492409414855,0.48722395300865173,0.005262234713882208,0.0725412592291832,22.788295905190374,0.7597004771232605,0.2402995228767395,0.28602346777915955,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.04427320137619972,0.08347846567630768
kodim18.png,16,128,14,24.8808650970459,17.569539327544472,0.3518107831478119,0.004878323525190353,0.06984499841928482,23.117293851219177,0.7742853164672852,0.22571468353271484,0.2674093246459961,128,0.09375,256.0,0.00439453125,9437184,36864,fp32,288,0.04009896144270897,0.07722210586071016
