tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,32,32,7,15.29203576867571,16.150783831678822,64,64
1,0,64,64,128,32,32,7,14.62802661579409,14.54400733161757,64,64
2,0,128,64,192,32,32,7,14.193570900470124,14.683334954691007,64,64
3,0,192,64,256,32,32,7,19.96885710867288,18.943411561766197,64,64
4,64,0,128,64,32,32,7,16.565249944929995,16.358861598337306,64,64
5,64,64,128,128,32,32,7,13.829665912900158,14.278874487704362,64,64
6,64,128,128,192,32,32,7,13.908480436529677,14.148334276074523,64,64
7,64,192,128,256,32,32,7,15.985435094515243,16.101102356390665,64,64
8,128,0,192,64,32,32,7,18.622882968839754,19.160005982603817,64,64
9,128,64,192,128,32,32,7,17.768052726563546,17.679882763225322,64,64
10,128,128,192,192,32,32,7,17.907209310663003,16.61495670939782,64,64
11,128,192,192,256,32,32,7,18.575784997841808,18.860748878756503,64,64
12,192,0,256,64,32,32,7,20.082258082188428,19.456667264325837,64,64
13,192,64,256,128,32,32,7,17.251876745717937,17.04331254512929,64,64
14,192,128,256,192,32,32,7,17.557065956550833,17.028510487798968,64,64
15,192,192,256,256,32,32,7,18.666577967058892,18.31640822364088,64,64
