iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,9,7,0.0683189406991005,18.589274088541668,0.013252004981040955,0.11511735618114471,18.777183930257067,0.614253044128418,0.38574695587158203,-1.0,48,0.2109375,113.77777777777777,0.00164794921875,1572864,13824,fp32,288,0.07215256243944168,0.13487144112586974
2,10,6,0.07215256243944168,8.147176106770834,0.012819308787584305,0.1132223829627037,18.921353725151114,0.6193107962608337,0.38068920373916626,-1.0,64,0.28125,85.33333333333333,0.002197265625,1572864,18432,fp32,288,0.07281041890382767,0.13438617587089538
3,10,6,0.07281041890382767,8.3831787109375,0.015022438950836658,0.12256605923175812,18.232595669974156,0.6060677170753479,0.3939322829246521,-1.0,80,0.3515625,68.26666666666667,0.00274658203125,1572864,23040,fp32,288,0.08082342892885208,0.1434451997280121
4,9,7,0.08082342892885208,8.43048095703125,0.013262919150292873,0.11516474932432175,18.773608837179662,0.6132407784461975,0.3867592215538025,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.07817669957876205,0.13989320397377014
5,10,6,0.07817669957876205,5.932108561197917,0.014089561998844147,0.11869946122169495,18.511025102462145,0.6089327931404114,0.3910672068595886,-1.0,112,0.4921875,48.76190476190476,0.00384521484375,1572864,32256,fp32,288,0.08467798680067062,0.14595583081245422
6,12,4,0.08467798680067062,7.214864095052083,0.013149939477443695,0.1146731823682785,18.8107625163291,0.6121558547019958,0.38784414529800415,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.0810723602771759,0.14242671728134154
7,12,4,0.0810723602771759,6.266276041666667,0.013497703708708286,0.11617961525917053,18.69740116107101,0.6095446944236755,0.39045530557632446,-1.0,144,0.6328125,37.925925925925924,0.00494384765625,1572864,41472,fp32,288,0.08280184119939804,0.14433253407478333
8,11,5,0.08280184119939804,8.007303873697916,0.014886271208524704,0.12200930714607239,18.272140537514012,0.6118761897087097,0.3881238102912903,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.08865559846162796,0.14854924082756044
9,12,4,0.08865559846162796,8.06121826171875,0.016440896317362785,0.12822206318378448,17.840744864424988,0.6048093438148499,0.39519065618515015,-1.0,176,0.7734375,31.03030303030303,0.00604248046875,1572864,50688,fp32,288,0.09312262386083603,0.15353623032569885
10,13,3,0.09312262386083603,6.230672200520833,0.0151347192004323,0.12302324920892715,18.200256233339022,0.6070985794067383,0.3929014205932617,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.08719626814126968,0.1483372986316681
11,12,4,0.08719626814126968,5.846659342447917,0.015889545902609825,0.12605373561382294,17.988885337180644,0.6062608361244202,0.39373916387557983,-1.0,208,0.9140625,26.256410256410255,0.00714111328125,1572864,59904,fp32,288,0.08766935020685196,0.14888331294059753
12,12,4,0.08766935020685196,9.180196126302084,0.015369678847491741,0.12397450953722,18.133352223360305,0.6028022170066833,0.39719778299331665,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.0876246765255928,0.14953929781913758
13,12,4,0.0876246765255928,7.13043212890625,0.013528336770832539,0.11631137877702713,18.687555860575028,0.6056846380233765,0.39431536197662354,-1.0,240,1.0546875,22.755555555555556,0.00823974609375,1572864,69120,fp32,288,0.07877848297357559,0.1418858587741852
14,11,5,0.07877848297357559,9.2864990234375,0.012468221597373486,0.11166118830442429,19.04195490809016,0.6110471487045288,0.3889528512954712,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.0731070265173912,0.1362761914730072
