epoch,loss,l1,dssim,mse,rmse,psnr,ssim,active_gaussians
1,0.3247642517089844,0.2928180992603302,0.4525488317012787,0.11293566972017288,0.3360590271368601,9.471688680003844,0.5474511682987213,2500
2,0.31576839089393616,0.2853832542896271,0.4373088777065277,0.10728443413972855,0.32754302639459226,9.694632846899449,0.5626911222934723,2500
3,0.31025081872940063,0.28128156065940857,0.4261278212070465,0.10373788326978683,0.3220836588058867,9.840626174394039,0.5738721787929535,2500
4,0.3064238131046295,0.2782813310623169,0.4189937114715576,0.10128897428512573,0.31825928782224994,9.944378263505197,0.5810062885284424,2500
5,0.3035706877708435,0.27598464488983154,0.41391491889953613,0.099418044090271,0.31530627029964214,10.025347848072371,0.5860850811004639,2500
6,0.30090048909187317,0.27375394105911255,0.4094866216182709,0.09782642126083374,0.3127721555075415,10.095438333359718,0.5905133783817291,2500
7,0.29820093512535095,0.27141520380973816,0.4053438603878021,0.09629950672388077,0.31032161820260085,10.163759370106227,0.5946561396121979,2500
8,0.2955581545829773,0.26906853914260864,0.40151655673980713,0.09481532126665115,0.30792096594199486,10.231214786181726,0.5984834432601929,2500
9,0.29305699467658997,0.2668304443359375,0.39796313643455505,0.09329792112112045,0.30544708399511766,10.3012803269781,0.602036863565445,2500
10,0.29053759574890137,0.26462727785110474,0.3941787779331207,0.09175526350736618,0.3029113129405473,10.373690127427393,0.6058212220668793,2500
11,0.28794029355049133,0.2623254954814911,0.3903994560241699,0.09024840593338013,0.3004137246088802,10.445604598602056,0.6096005439758301,2500
12,0.28536421060562134,0.26000717282295227,0.38679239153862,0.08877108246088028,0.29794476411053156,10.517284838782954,0.61320760846138,2477
13,0.2828802466392517,0.25772035121917725,0.3835197985172272,0.0873483344912529,0.2955475164694383,10.587453709869925,0.6164802014827728,2477
14,0.2804112732410431,0.2554355561733246,0.3803141117095947,0.08595436811447144,0.29317975393002743,10.657320475024129,0.6196858882904053,2477
15,0.27783674001693726,0.25306156277656555,0.37693753838539124,0.08455874770879745,0.29078986864881906,10.728414569181812,0.6230624616146088,2477
16,0.27534419298171997,0.2507116198539734,0.3738745152950287,0.08321096003055573,0.28846309994617286,10.798194668495302,0.6261254847049713,2477
17,0.27297312021255493,0.24837791919708252,0.3713538944721222,0.08194886893033981,0.28626712862349357,10.864570357148601,0.6286461055278778,2477
18,0.27054575085639954,0.24600999057292938,0.36868879199028015,0.08070513606071472,0.2840864939780044,10.930988254356002,0.6313112080097198,2477
19,0.2680191099643707,0.24357952177524567,0.36577746272087097,0.07946845144033432,0.28190149244077145,10.99805249220932,0.634222537279129,2477
20,0.26552778482437134,0.24113810062408447,0.3630865514278412,0.07822603732347488,0.27968917984697744,11.066486685869723,0.6369134485721588,2477
21,0.26300230622291565,0.23869846761226654,0.3602175712585449,0.07696053385734558,0.27741761634284434,11.137319277955513,0.6397824287414551,2477
22,0.26038801670074463,0.23617799580097198,0.35722801089286804,0.07567402720451355,0.2750891259292405,11.21053152650838,0.642771989107132,2477
23,0.25781455636024475,0.2336704581975937,0.3543909788131714,0.07439873367547989,0.27276131264437026,11.284344558385504,0.6456090211868286,2477
24,0.25528085231781006,0.23114441335201263,0.351826548576355,0.07314486801624298,0.2704530791398815,11.358161388070332,0.648173451423645,2477
25,0.25269925594329834,0.22855408489704132,0.3492799699306488,0.07187260687351227,0.26809066912802515,11.434366020657922,0.6507200300693512,2477
26,0.250141441822052,0.22595947980880737,0.3468693196773529,0.07058099657297134,0.2656708425344628,11.513122132682632,0.6531306803226471,2477
27,0.24749451875686646,0.22330452501773834,0.34425440430641174,0.06924997270107269,0.2631538954700703,11.595803928389126,0.6557455956935883,2477
28,0.24480894207954407,0.2206285446882248,0.34153056144714355,0.06791751831769943,0.2606098968145673,11.680181908028047,0.6584694385528564,2477
29,0.2422359138727188,0.2179638147354126,0.33932432532310486,0.06663655489683151,0.25814057196967605,11.762874633500642,0.6606756746768951,2477
30,0.2395855188369751,0.21523243188858032,0.3369978964328766,0.06535541266202927,0.25564704704343694,11.847184381471836,0.6630021035671234,2477
31,0.23690232634544373,0.21248042583465576,0.33458995819091797,0.0640430822968483,0.253067347354115,11.935277736339582,0.665410041809082,2477
32,0.23417389392852783,0.20970956981182098,0.33203113079071045,0.0627051293849945,0.2504099226967544,12.026969310048694,0.6679688692092896,2477
33,0.2314683049917221,0.20690441131591797,0.32972386479377747,0.06140066683292389,0.24779157942295757,12.118269115344745,0.6702761352062225,2477
34,0.2287788689136505,0.20409511029720306,0.32751384377479553,0.060116276144981384,0.2451862070855157,12.210079285565607,0.6724861562252045,2477
35,0.2260158210992813,0.20124362409114838,0.32510459423065186,0.058822695165872574,0.24253390518826964,12.304550799262266,0.6748954057693481,2477
36,0.22328229248523712,0.1983986347913742,0.3228168785572052,0.057569656521081924,0.2399367760912902,12.398063609220426,0.6771831214427948,2477
37,0.2205882966518402,0.19553345441818237,0.32080766558647156,0.056324612349271774,0.23732806902950138,12.493017878282197,0.6791923344135284,2477
38,0.2178647220134735,0.19263626635074615,0.3187785744667053,0.05507449433207512,0.2346795566982244,12.590494808565914,0.6812214255332947,2477
39,0.21513275802135468,0.18975253403186798,0.31665360927581787,0.05383775010704994,0.23202963195904514,12.689130968724617,0.6833463907241821,2477
40,0.2123495638370514,0.18681399524211884,0.314491868019104,0.05259435251355171,0.22933458638755672,12.790608862729538,0.685508131980896,2477
41,0.20956052839756012,0.18384738266468048,0.31241312623023987,0.05134173110127449,0.22658713798729727,12.895294913621889,0.6875868737697601,2477
42,0.20684894919395447,0.1809268444776535,0.3105373978614807,0.05011911317706108,0.22387298447347567,12.99996621282955,0.6894626021385193,2477
43,0.20412138104438782,0.17799586057662964,0.30862343311309814,0.04889944568276405,0.22113219051681293,13.106960630614786,0.6913765668869019,2477
44,0.20129293203353882,0.17498266696929932,0.30653396248817444,0.047660574316978455,0.21831301911928766,13.21840727733987,0.6934660375118256,2477
45,0.1985129714012146,0.172026589512825,0.30445849895477295,0.04643954336643219,0.21549836047272422,13.331120583344944,0.695541501045227,2477
46,0.19576820731163025,0.16906465590000153,0.30258235335350037,0.045221637934446335,0.2126537983071225,13.446537105347335,0.6974176466464996,2477
47,0.192976176738739,0.16606703400611877,0.30061277747154236,0.044024508446455,0.20982018121823984,13.563054834414125,0.6993872225284576,2477
48,0.19032174348831177,0.16313757002353668,0.2990584075450897,0.04286070540547371,0.20702827199557483,13.679406845631481,0.7009415924549103,2477
49,0.1876264214515686,0.1601783186197281,0.2974188029766083,0.04172443225979805,0.2042655924520771,13.796095629694902,0.7025811970233917,2477
50,0.18480563163757324,0.15716420114040375,0.29537132382392883,0.040545377880334854,0.20135882866250204,13.920586465587384,0.7046286761760712,2477
51,0.18211446702480316,0.15425674617290497,0.29354533553123474,0.039366260170936584,0.19840932480842877,14.048758405015938,0.7064546644687653,2477
52,0.17930561304092407,0.15125128626823425,0.29152292013168335,0.038194555789232254,0.19543427485789758,14.179985354066147,0.7084770798683167,2477
53,0.17663514614105225,0.1483270227909088,0.2898676097393036,0.037025172263383865,0.19241926167456277,14.315029110297854,0.7101323902606964,2477
54,0.17388609051704407,0.14536315202713013,0.28797778487205505,0.0359073244035244,0.18949228059085785,14.448169534549315,0.712022215127945,2477
55,0.17123985290527344,0.1424614042043686,0.2863536477088928,0.034805361181497574,0.18656194998310233,14.583538538800214,0.7136463522911072,2477
56,0.16858746111392975,0.1395694762468338,0.28465935587882996,0.033693183213472366,0.1835570298666667,14.724579551760645,0.71534064412117,2477
57,0.16593174636363983,0.13667155802249908,0.282972514629364,0.03262268751859665,0.1806175171975206,14.86480262491204,0.717027485370636,2477
58,0.16325917840003967,0.1337539404630661,0.28128015995025635,0.031554922461509705,0.17763705261433974,15.00932881283859,0.7187198400497437,2477
59,0.16074368357658386,0.13095779716968536,0.27988719940185547,0.030506310984492302,0.1746605593272056,15.156103053864102,0.7201128005981445,2477
60,0.15812017023563385,0.12816566228866577,0.27793818712234497,0.029464498162269592,0.17165225941498582,15.307009499118811,0.722061812877655,2477
61,0.155598983168602,0.12541355192661285,0.27634066343307495,0.028482526540756226,0.16876767030671552,15.45421487736495,0.723659336566925,2477
62,0.1530880481004715,0.12262427806854248,0.274943083524704,0.027513889595866203,0.16587311293837287,15.604480081549442,0.725056916475296,2477
63,0.15058393776416779,0.11985379457473755,0.27350449562072754,0.02660329081118107,0.16310515261996192,15.750646364455147,0.7264955043792725,2477
64,0.14815667271614075,0.11718542128801346,0.2720417082309723,0.025635888800024986,0.16011211322078348,15.911516192150827,0.7279582917690277,2477
65,0.14576643705368042,0.11457687616348267,0.27052462100982666,0.024697916582226753,0.15715570808031998,16.073396787877677,0.7294753789901733,2477
66,0.14331769943237305,0.11199110746383667,0.26862403750419617,0.023806490004062653,0.15429351899565533,16.233046298282726,0.7313759624958038,2477
67,0.14107269048690796,0.10949579626321793,0.2673802673816681,0.02289542369544506,0.15131233821286702,16.40251313249198,0.7326197326183319,2477
68,0.13881352543830872,0.10704342275857925,0.26589393615722656,0.02201392501592636,0.14837090353545185,16.573025151837154,0.7341060638427734,2477
69,0.13648688793182373,0.10458124428987503,0.26410943269729614,0.02115786261856556,0.14545742545007992,16.745282050874025,0.7358905673027039,2477
70,0.13421864807605743,0.10221985727548599,0.2622137665748596,0.020341476425528526,0.14262354793486426,16.916175261617603,0.7377862334251404,2477
71,0.1320200264453888,0.09982981532812119,0.26078084111213684,0.01951506920158863,0.13969634641460252,17.096299021206733,0.7392191588878632,2477
72,0.12974204123020172,0.09741904586553574,0.25903400778770447,0.018674707040190697,0.13665543179907155,17.287462001362012,0.7409659922122955,2477
