epoch,loss,l1,dssim,mse,rmse,psnr,ssim,active_gaussians
1,0.2746443450450897,0.23104840517044067,0.4490281343460083,0.08276587724685669,0.287690592906436,10.82148676915471,0.5509718656539917,2500
2,0.26607903838157654,0.22476543486118317,0.43133339285850525,0.07835600525140762,0.2799214269244275,11.059277127750827,0.5686666071414948,2500
3,0.2608911097049713,0.22124885022640228,0.4194601774215698,0.0755697563290596,0.27489953861194383,11.216519775663432,0.5805398225784302,2500
4,0.25745031237602234,0.21880364418029785,0.4120370149612427,0.07370016723871231,0.27147774722564705,11.3253152605958,0.5879629850387573,2500
5,0.25476008653640747,0.2167341113090515,0.40686389803886414,0.0722234919667244,0.2687442873192366,11.413215168972267,0.5931361019611359,2500
6,0.25227832794189453,0.21477289497852325,0.40230002999305725,0.07095006853342056,0.26636454068329096,11.490471800923226,0.5976999700069427,2500
7,0.24991115927696228,0.21293003857135773,0.3978356420993805,0.06977974623441696,0.26415856267480137,11.562706136463374,0.6021643579006195,2500
8,0.24770770967006683,0.21126163005828857,0.3934919834136963,0.06874532252550125,0.26219329229692595,11.627568455273579,0.6065080165863037,2500
9,0.24531492590904236,0.2094380259513855,0.388822466135025,0.06770060956478119,0.26019340799640023,11.694074203420627,0.611177533864975,2500
10,0.2429598867893219,0.20760607719421387,0.38437509536743164,0.06664063781499863,0.25814848017177755,11.762608543137866,0.6156249046325684,2500
11,0.24076032638549805,0.20583374798297882,0.38046661019325256,0.06567198783159256,0.256265463595063,11.826198371515122,0.6195333898067474,2500
12,0.23863942921161652,0.2040879875421524,0.3768451511859894,0.06476105749607086,0.2544819394300328,11.886860675099669,0.6231548488140106,2475
13,0.23653826117515564,0.20234960317611694,0.37329283356666565,0.0638556256890297,0.25269670692161716,11.948008346339005,0.6267071664333344,2475
14,0.23442383110523224,0.20060425996780396,0.36970213055610657,0.06292874366044998,0.2508560217743437,12.01150937938676,0.6302978694438934,2475
15,0.23232117295265198,0.19885699450969696,0.36617788672447205,0.06197797879576683,0.2489537683903717,12.077625902252846,0.633822113275528,2475
16,0.2301800549030304,0.19704611599445343,0.36271581053733826,0.060974881052970886,0.24693092364661598,12.148490375031082,0.6372841894626617,2475
17,0.2280789315700531,0.19525174796581268,0.35938766598701477,0.05995188653469086,0.24485074338194454,12.221971454735016,0.6406123340129852,2475
18,0.22597545385360718,0.19343729317188263,0.35612809658050537,0.05895935371518135,0.24281547256132865,12.294472849189994,0.6438719034194946,2475
19,0.22380200028419495,0.1915888637304306,0.3526545763015747,0.057983994483947754,0.24079865963901825,12.366918689050026,0.6473454236984253,2475
20,0.22168537974357605,0.18974308669567108,0.34945449233055115,0.0570610947906971,0.2388746424187739,12.436598993381434,0.6505455076694489,2475
21,0.2195783257484436,0.18787924945354462,0.34637460112571716,0.056161750108003616,0.23698470437562763,12.50559366443882,0.6536253988742828,2475
22,0.21741867065429688,0.18597154319286346,0.3432072401046753,0.05525140091776848,0.23505616545363892,12.576567050352228,0.6567927598953247,2475
23,0.2152794599533081,0.18408788740634918,0.3400457799434662,0.05436377227306366,0.23316040031073815,12.64690414633412,0.6599542200565338,2475
24,0.21312615275382996,0.18216858804225922,0.33695635199546814,0.05348759889602661,0.23127386124684868,12.71746896705472,0.6630436480045319,2475
25,0.21093101799488068,0.18019241094589233,0.33388540148735046,0.052628036588430405,0.22940801334833621,12.787828312231762,0.6661145985126495,2475
26,0.208782359957695,0.17821092903614044,0.3310680389404297,0.05176614224910736,0.22752174016807133,12.859541977556104,0.6689319610595703,2475
27,0.2066556215286255,0.17622117698192596,0.3283933699131012,0.05088774487376213,0.22558312187254198,12.933867939125289,0.6716066300868988,2475
28,0.2044697403907776,0.17420746386051178,0.32551878690719604,0.04998369514942169,0.22357033602296547,13.011716400240957,0.674481213092804,2475
29,0.2022901177406311,0.17217175662517548,0.3227635324001312,0.04906199499964714,0.22149942437768805,13.092547952419425,0.6772364675998688,2475
30,0.20012611150741577,0.1701178103685379,0.3201592266559601,0.04813200607895851,0.219390077439611,13.175660362180604,0.6798407733440399,2475
31,0.1979455053806305,0.16807156801223755,0.31744125485420227,0.047213610261678696,0.21728693071990937,13.259327883803678,0.6825587451457977,2475
32,0.19573438167572021,0.16603155434131622,0.31454572081565857,0.04630604758858681,0.21518840021847555,13.343622853046886,0.6854542791843414,2475
33,0.19357465207576752,0.16400457918643951,0.31185492873191833,0.04544058069586754,0.21316796357770915,13.42556126354511,0.6881450712680817,2475
34,0.19139982759952545,0.1619519740343094,0.30919119715690613,0.044578660279512405,0.21113659152196335,13.50872986518121,0.6908088028430939,2475
35,0.18921591341495514,0.15987379848957062,0.3065843880176544,0.04368628188967705,0.20901263571774087,13.596549152372528,0.6934156119823456,2475
36,0.18705831468105316,0.1577775925397873,0.30418118834495544,0.04280443489551544,0.2068923268164275,13.6851123112014,0.6958188116550446,2475
37,0.18481266498565674,0.155638188123703,0.30151060223579407,0.04190925881266594,0.20471750978523048,13.776900187888097,0.6984893977642059,2475
38,0.1825960874557495,0.15354704856872559,0.2987922132015228,0.04102064669132233,0.2025355442664875,13.86997496193696,0.7012077867984772,2475
39,0.18039053678512573,0.15147779881954193,0.29604145884513855,0.040160950273275375,0.20040197173000912,13.961960185476581,0.7039585411548615,2475
40,0.17818766832351685,0.14938665926456451,0.29339170455932617,0.039310526102781296,0.19826882282088956,14.054911427625928,0.7066082954406738,2475
41,0.17598876357078552,0.14727380871772766,0.29084858298301697,0.03846672549843788,0.19612935909352755,14.149147805518535,0.709151417016983,2475
42,0.17377112805843353,0.14513693749904633,0.28830790519714355,0.03760649636387825,0.19392394479248365,14.247371248939931,0.7116920948028564,2475
43,0.17155936360359192,0.14300279319286346,0.28578564524650574,0.03676037862896919,0.19172996278351798,14.346200228829296,0.7142143547534943,2475
44,0.16938304901123047,0.14088846743106842,0.28336140513420105,0.03592588007450104,0.18954123581558985,14.445925829641945,0.716638594865799,2475
45,0.16718550026416779,0.1387583166360855,0.2808942496776581,0.03507395088672638,0.18728040710850236,14.550153092515341,0.7191057503223419,2475
46,0.164996936917305,0.13662537932395935,0.27848315238952637,0.03421836718916893,0.18498207261561572,14.657407164261524,0.7215168476104736,2475
47,0.1628420501947403,0.13452649116516113,0.27610427141189575,0.03338592126965523,0.18271814707262996,14.764366338011595,0.7238957285881042,2475
48,0.16069822013378143,0.1324504166841507,0.2736894190311432,0.032593268901109695,0.18053605983600532,14.868720789965085,0.7263105809688568,2475
49,0.1585509330034256,0.1303650587797165,0.27129438519477844,0.0318056084215641,0.178341269541192,14.974962908584203,0.7287056148052216,2475
50,0.1564117670059204,0.12827692925930023,0.2689511179924011,0.03101312555372715,0.17610543873977075,15.084544612454751,0.7310488820075989,2475
51,0.1542610377073288,0.12619085609912872,0.2665417492389679,0.030238615348935127,0.1738925396586499,15.194380979807933,0.7334582507610321,2475
52,0.1521957814693451,0.1241704598069191,0.2642970085144043,0.0294940322637558,0.1717382667426098,15.302658475360216,0.7357029914855957,2475
53,0.15013328194618225,0.12214180827140808,0.26209917664527893,0.028773389756679535,0.1696272081851244,15.410089699023182,0.7379008233547211,2475
54,0.14808332920074463,0.12012696266174316,0.2599087655544281,0.028018353506922722,0.16738683791422407,15.525573879808583,0.7400912344455719,2475
55,0.14603784680366516,0.1181286871433258,0.2576744854450226,0.027267223224043846,0.16512789959314522,15.643590848835649,0.7423255145549774,2475
56,0.14412803947925568,0.11624368280172348,0.25566545128822327,0.026565343141555786,0.16298878225680374,15.75684568350118,0.7443345487117767,2475
57,0.1420721411705017,0.11429395526647568,0.25318488478660583,0.0258623156696558,0.1608176472581781,15.873325900142461,0.7468151152133942,2475
58,0.14016897976398468,0.11242562532424927,0.25114238262176514,0.02519657276570797,0.15873428352346564,15.986585261521551,0.7488576173782349,2475
59,0.13825500011444092,0.11052897572517395,0.2491590976715088,0.024549787864089012,0.15668371920556715,16.099522545155047,0.7508409023284912,2475
60,0.13644617795944214,0.10875751823186874,0.24720080196857452,0.023936131969094276,0.15471306334338505,16.20946027562264,0.7527991980314255,2475
61,0.13461309671401978,0.10697505623102188,0.24516524374485016,0.023301348090171814,0.15264779097704564,16.32618950449804,0.7548347562551498,2475
62,0.13280892372131348,0.10518477112054825,0.243305504322052,0.02267005480825901,0.1505657823287184,16.445474279844213,0.756694495677948,2475
63,0.1310279220342636,0.10342306643724442,0.2414473295211792,0.02207326889038086,0.14857075381911763,16.561333442578533,0.7585526704788208,2475
64,0.1292707920074463,0.10172879695892334,0.2394387274980545,0.021494155749678612,0.14660885290349493,16.676796064681373,0.7605612725019455,2475
65,0.1275692880153656,0.10009542107582092,0.23746474087238312,0.02093167044222355,0.14467781599894142,16.791961095343385,0.7625352591276169,2475
66,0.1258028745651245,0.09844831377267838,0.23522114753723145,0.02034236676990986,0.14262666920989867,16.915985175519733,0.7647788524627686,2475
67,0.12419194728136063,0.09688789397478104,0.2334081381559372,0.019780652597546577,0.14064370799131604,17.037593821894916,0.7665918618440628,2475
68,0.12253144383430481,0.09531349688768387,0.23140321671962738,0.01921721361577511,0.13862616497535776,17.163095800172602,0.7685967832803726,2475
69,0.12095856666564941,0.09375623613595963,0.22976787388324738,0.018710250034928322,0.13678541601694358,17.27920406434092,0.7702321261167526,2475
70,0.11938676238059998,0.09228864312171936,0.22777922451496124,0.01821344904601574,0.13495721190812937,17.39607802517142,0.7722207754850388,2475
71,0.11786283552646637,0.0908665731549263,0.22584789991378784,0.01772220805287361,0.13312478376648584,17.514821668247208,0.7741521000862122,2475
72,0.11634501814842224,0.08945845812559128,0.2238912731409073,0.017246747389435768,0.13132687230508372,17.6329279511685,0.7761087268590927,2475
73,0.11494602262973785,0.0881175696849823,0.22225983440876007,0.016780484467744827,0.1295395092925121,17.751955022642218,0.7777401655912399,2475
74,0.1136302649974823,0.08683682233095169,0.22080403566360474,0.016342582181096077,0.12783810926752662,17.86679319784958,0.7791959643363953,2475
75,0.11225403845310211,0.08559121936559677,0.21890534460544586,0.015917638316750526,0.12616512321854453,17.981213649056418,0.7810946553945541,2475
76,0.11101220548152924,0.0843968614935875,0.217473566532135,0.015503760427236557,0.12451409730322328,18.095629484010843,0.782526433467865,2475
77,0.10970979928970337,0.08322841674089432,0.21563531458377838,0.015130697749555111,0.1230069012273503,18.20141041228511,0.7843646854162216,2475
78,0.10846266150474548,0.08208505064249039,0.21397311985492706,0.014727898873388767,0.1213585550070071,18.318592035541684,0.7860268801450729,2475
79,0.10731205344200134,0.08101925998926163,0.212483212351799,0.014340956695377827,0.11975373353419018,18.434218725809828,0.787516787648201,2475
80,0.10615170001983643,0.07995056360960007,0.21095623075962067,0.01397764217108488,0.1182270788401916,18.545660785911892,0.7890437692403793,2475
81,0.105010986328125,0.07891922444105148,0.20937804877758026,0.013610665686428547,0.1166647576881234,18.661206301015966,0.7906219512224197,2475
82,0.10399957001209259,0.07800451666116714,0.20797975361347198,0.013257562182843685,0.11514148766992584,18.775363239279145,0.792020246386528,2475
83,0.10289639234542847,0.07701677829027176,0.2064148634672165,0.012909444980323315,0.11361973851546797,18.89092425722204,0.7935851365327835,2475
84,0.10186129063367844,0.07611195743083954,0.20485861599445343,0.012590846978127956,0.11220894339636193,18.999450507514382,0.7951413840055466,2475
85,0.10078363120555878,0.07518691569566727,0.20317049324512482,0.012276331894099712,0.11079860962169026,19.10931375269874,0.7968295067548752,2475
86,0.09979069232940674,0.07429295033216476,0.20178167521953583,0.011997782625257969,0.1095343901487472,19.208990072156947,0.7982183247804642,2475
87,0.09895264357328415,0.07354983687400818,0.20056386291980743,0.011734440922737122,0.10832562449733268,19.305375934554792,0.7994361370801926,2475
