epoch,loss,l1,dssim,mse,rmse,psnr,ssim,active_gaussians
1,0.33035343885421753,0.2993845045566559,0.4542291462421417,0.11682059615850449,0.34179028095969094,9.32480581428653,0.5457708537578583,2500
2,0.32109150290489197,0.29212188720703125,0.43696996569633484,0.11134759336709976,0.3336878681748855,9.53319164846856,0.5630300343036652,2500
3,0.3155216872692108,0.2880480885505676,0.4254160225391388,0.10805841535329819,0.328722398618193,9.663414051563864,0.5745839774608612,2500
4,0.31169623136520386,0.2849857807159424,0.4185379445552826,0.1056942418217659,0.3251065084272628,9.759486718195332,0.5814620554447174,2500
5,0.3086754083633423,0.28233978152275085,0.414017915725708,0.103801429271698,0.32218229198964055,9.83796666102523,0.585982084274292,2500
6,0.30577096343040466,0.2798755168914795,0.4093526601791382,0.1020374670624733,0.31943304002947676,9.912403302564234,0.5906473398208618,2500
7,0.3029977083206177,0.2775885760784149,0.4046343266963959,0.10040247440338135,0.31686349490495325,9.982555835065286,0.5953656733036041,2500
8,0.30033403635025024,0.2753429114818573,0.40029850602149963,0.09888619184494019,0.3144617494146787,10.048643472378076,0.5997014939785004,2500
9,0.29774990677833557,0.2730575203895569,0.39651942253112793,0.0974690318107605,0.3122003071919701,10.111333474462057,0.6034805774688721,2500
10,0.29528576135635376,0.2708495259284973,0.39303073287010193,0.09612450748682022,0.3100395256847427,10.17165871927829,0.6069692671298981,2500
11,0.2927268445491791,0.26863184571266174,0.3891068398952484,0.09474486857652664,0.3078065440768384,10.234443018434309,0.6108931601047516,2500
12,0.2901704013347626,0.266378790140152,0.38533684611320496,0.09331464767456055,0.30547446321183797,10.30050178886367,0.614663153886795,2484
13,0.28759005665779114,0.2640324831008911,0.38182035088539124,0.09188655018806458,0.3031279435948863,10.367480529571774,0.6181796491146088,2484
14,0.28502535820007324,0.2617263197898865,0.3782214820384979,0.09047436714172363,0.3007895728607021,10.434744455713936,0.6217785179615021,2484
15,0.2824822962284088,0.25942036509513855,0.37473002076148987,0.08909299224615097,0.2984844924718049,10.501564542693437,0.6252699792385101,2484
16,0.2799467444419861,0.2570570409297943,0.3715055286884308,0.0877058133482933,0.29615167287775584,10.569716191215514,0.6284944713115692,2484
17,0.2775087058544159,0.25471416115760803,0.3686867952346802,0.08637236803770065,0.29389176245294907,10.636251728529158,0.6313132047653198,2484
18,0.2750089466571808,0.25230735540390015,0.36581525206565857,0.08503463864326477,0.2916069934745475,10.70404128983512,0.6341847479343414,2484
19,0.27249741554260254,0.24989496171474457,0.36290717124938965,0.08372344821691513,0.28935004443911033,10.771528926820473,0.6370928287506104,2484
20,0.2699356973171234,0.24743449687957764,0.3599404990673065,0.08240186423063278,0.2870572490473508,10.840629623399368,0.6400595009326935,2484
21,0.2673836946487427,0.2449379414319992,0.3571666479110718,0.0810868963599205,0.284757609836718,10.910493215587307,0.6428333520889282,2484
22,0.26475635170936584,0.24241530895233154,0.35412049293518066,0.07972986996173859,0.28236478173054547,10.983789436893582,0.6458795070648193,2484
23,0.26217585802078247,0.2398858666419983,0.3513357639312744,0.07838839292526245,0.2799792723136169,11.057482385688886,0.6486642360687256,2484
24,0.259642630815506,0.23733358085155487,0.34887877106666565,0.0770479068160057,0.2775750471782464,11.132391548323357,0.6511212289333344,2484
25,0.25711071491241455,0.23475207388401031,0.3465453088283539,0.07571035623550415,0.27515514938940205,11.20844709776935,0.6534546911716461,2484
26,0.25454917550086975,0.23214678466320038,0.34415873885154724,0.07437882572412491,0.2727248168468079,11.285506818808964,0.6558412611484528,2484
27,0.2518966794013977,0.2294839471578598,0.3415476381778717,0.07303959876298904,0.270258392585668,11.364416206335155,0.6584523618221283,2484
28,0.2492593377828598,0.22682976722717285,0.338977575302124,0.07173790782690048,0.26783933211330346,11.442512926872476,0.661022424697876,2484
29,0.24656453728675842,0.22411556541919708,0.33636045455932617,0.07044050097465515,0.2654062941504122,11.521775633637079,0.6636395454406738,2484
30,0.24388495087623596,0.221355602145195,0.3340023458003998,0.06913217157125473,0.26292997465343265,11.603198002703422,0.6659976541996002,2484
31,0.24121332168579102,0.21860557794570923,0.331644207239151,0.06782102584838867,0.26042470283824587,11.686356448092772,0.668355792760849,2484
32,0.23850412666797638,0.21581558883190155,0.3292582929134369,0.066490538418293,0.25785759329190405,11.772401496087546,0.6707417070865631,2484
33,0.23576262593269348,0.2130061835050583,0.3267883360385895,0.06516429036855698,0.25527297226411766,11.859903291290859,0.6732116639614105,2484
34,0.23308642208576202,0.210199236869812,0.3246351182460785,0.06384102255105972,0.2526678106745292,11.949001647626698,0.6753648817539215,2484
35,0.23040693998336792,0.2073778510093689,0.3225232660770416,0.06254176050424576,0.25008350706163285,12.038298971585434,0.6774767339229584,2484
36,0.22761017084121704,0.2044917494058609,0.320083886384964,0.061213571578264236,0.24741376594333678,12.131522796266578,0.679916113615036,2484
37,0.2248837649822235,0.2016298770904541,0.31789925694465637,0.05989643558859825,0.24473748300699313,12.225990207965083,0.6821007430553436,2484
38,0.2221202254295349,0.19872581958770752,0.3156978189945221,0.05857884883880615,0.2420306774745841,12.32259166359375,0.6843021810054779,2484
39,0.2193150669336319,0.19578923285007477,0.31341835856437683,0.057261645793914795,0.2392940571638059,12.42136173038626,0.6865816414356232,2484
40,0.21650119125843048,0.19281725585460663,0.3112368881702423,0.0559404157102108,0.23651726302790416,12.522743098020152,0.6887631118297577,2484
41,0.21373358368873596,0.18989354372024536,0.30909377336502075,0.05465339496731758,0.23378065567389783,12.623828545156675,0.6909062266349792,2484
42,0.21094536781311035,0.18692272901535034,0.307035893201828,0.053374629467725754,0.23102949912884665,12.726651260606129,0.692964106798172,2484
43,0.2081841379404068,0.18397383391857147,0.3050253689289093,0.05210893228650093,0.2282738099005248,12.830878246148771,0.6949746310710907,2484
44,0.20535874366760254,0.18095333874225616,0.30298030376434326,0.05083587393164635,0.22546812176369047,12.938297051283264,0.6970196962356567,2484
45,0.20252549648284912,0.17790110409259796,0.30102303624153137,0.04955984279513359,0.22262040067148742,13.048700790087405,0.6989769637584686,2484
46,0.19977059960365295,0.17490871250629425,0.29921814799308777,0.04830281063914299,0.21977900409079798,13.160275969299937,0.7007818520069122,2484
47,0.1969776153564453,0.17188332974910736,0.29735472798347473,0.04706202447414398,0.21693783550626658,13.273293937246793,0.7026452720165253,2484
48,0.19420598447322845,0.1688542366027832,0.2956129312515259,0.045827534049749374,0.21407366500751412,13.388735102866931,0.7043870687484741,2484
49,0.1913589984178543,0.1658010184764862,0.29359087347984314,0.044575054198503494,0.21112805166179005,13.509081191222975,0.7064091265201569,2484
50,0.18861982226371765,0.16285160183906555,0.29169270396232605,0.043352726846933365,0.20821317644888224,13.629835796005086,0.708307296037674,2484
51,0.18581627309322357,0.1598493605852127,0.28968390822410583,0.042131830006837845,0.205260395612105,13.753896757405036,0.7103160917758942,2484
52,0.1830981969833374,0.15686170756816864,0.28804412484169006,0.04092850908637047,0.20230795606295485,13.879740741654896,0.7119558751583099,2484
53,0.18032607436180115,0.15383894741535187,0.2862745523452759,0.039725277572870255,0.19931201060866918,14.009330584661118,0.7137254476547241,2484
54,0.17767199873924255,0.1509191393852234,0.2846834063529968,0.03857511654496193,0.19640549010901384,14.136927520260139,0.7153165936470032,2484
55,0.17494530975818634,0.1479823738336563,0.28279703855514526,0.03742251172661781,0.19344898998603693,14.268670656914681,0.7172029614448547,2484
56,0.17222893238067627,0.14503072202205658,0.28102174401283264,0.036250557750463486,0.19039579236543933,14.406853057960527,0.7189782559871674,2484
57,0.1695949137210846,0.14213381707668304,0.2794393002986908,0.03508427366614342,0.18730796476963657,14.54887508806558,0.7205606997013092,2484
58,0.16693872213363647,0.13928072154521942,0.2775706648826599,0.03393900766968727,0.18422542623016855,14.69300858731621,0.7224293351173401,2484
59,0.1644146591424942,0.1364443451166153,0.276295930147171,0.032827917486429214,0.18118476063518482,14.837566655315973,0.723704069852829,2484
60,0.16173702478408813,0.13350370526313782,0.274670273065567,0.031716104596853256,0.17809015861875482,14.987201571849418,0.725329726934433,2484
61,0.15920469164848328,0.13078711926937103,0.27287495136260986,0.030660355463624,0.17510098647244682,15.134228130033502,0.7271250486373901,2484
62,0.15670302510261536,0.12804391980171204,0.27133944630622864,0.029629385098814964,0.17213188286547895,15.282773599115199,0.7286605536937714,2484
63,0.1541462540626526,0.12523482739925385,0.26979199051856995,0.028608210384845734,0.16913961802264346,15.435093075517258,0.73020800948143,2484
64,0.15155838429927826,0.12248589843511581,0.26784834265708923,0.02758762240409851,0.16609522089481837,15.592857253215122,0.7321516573429108,2484
