iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,17,15,0.06354285031557083,11.736043294270834,0.009431079961359501,0.09711375087499619,20.254385588842215,0.4717057943344116,0.5282942056655884,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.06492292881011963,0.15759718418121338
2,15,17,0.06492292881011963,10.180155436197916,0.009874041192233562,0.09936820715665817,20.05505078718656,0.4694407284259796,0.5305593013763428,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.06785262376070023,0.16039395928382874
3,12,20,0.06785262376070023,9.621175130208334,0.00976511463522911,0.0988185927271843,20.10322682403563,0.4715498387813568,0.5284501314163208,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.06761292368173599,0.15978036522865297
4,11,21,0.06761292368173599,8.696492513020834,0.008959752507507801,0.09465596824884415,20.477039636785328,0.47182634472846985,0.5281736850738525,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.06477779895067215,0.15745697617530824
5,12,20,0.06477779895067215,6.148274739583333,0.008929927833378315,0.09449829906225204,20.49152063554773,0.47063589096069336,0.5293641090393066,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.06488978117704391,0.15778464674949647
6,13,19,0.06488978117704391,5.41534423828125,0.00920694600790739,0.0959528312087059,20.358844208385122,0.46931442618370056,0.530685544013977,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.06628063321113586,0.15916161537170412
7,12,20,0.06628063321113586,8.425394694010416,0.00897397380322218,0.09473106265068054,20.470151926270464,0.47356924414634705,0.5264307260513306,-1.0,288,1.265625,18.962962962962962,0.0098876953125,1572864,82944,fp32,288,0.0650041475892067,0.1572894632816315
8,12,20,0.0650041475892067,5.995686848958333,0.009079772979021072,0.09528784453868866,20.419250427335776,0.4721810817718506,0.5278189182281494,-1.0,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.06537678092718124,0.1578652083873749
9,12,20,0.06537678092718124,9.166463216145834,0.010336135514080524,0.10166678577661514,19.856417719773564,0.4681280553340912,0.5318719148635864,-1.0,352,1.546875,15.515151515151516,0.0120849609375,1572864,101376,fp32,288,0.06932070106267929,0.16183094382286073
10,9,23,0.06932070106267929,7.942708333333333,0.009424436837434769,0.09707953780889511,20.257445991589385,0.4676852226257324,0.5323147773742676,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.06698032468557358,0.1600472152233124
11,11,21,0.06698032468557358,7.761128743489583,0.009097800590097904,0.09538239240646362,20.410635923054897,0.473478764295578,0.5265212059020996,-1.0,416,1.828125,13.128205128205128,0.0142822265625,1572864,119808,fp32,288,0.06567507237195969,0.15784429907798767
12,10,22,0.06567507237195969,5.945841471354167,0.009601369500160217,0.09798657894134521,20.176668002323012,0.47548484802246094,0.5245151519775391,-1.0,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.06688728928565979,0.15841286182403563
13,10,22,0.06688728928565979,8.266194661458334,0.008615515194833279,0.09281980246305466,20.64718718317014,0.47666823863983154,0.5233317613601685,-1.0,480,2.109375,11.377777777777778,0.0164794921875,1572864,138240,fp32,288,0.06456627696752548,0.15631937384605407
14,11,21,0.06456627696752548,7.636006673177083,0.008877959102392197,0.09422292560338974,20.516868486194216,0.4775361120700836,0.5224639177322388,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.06554951518774033,0.15693239569664003
