iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,15,17,0.14968158304691315,8.556111653645834,0.03181640803813934,0.17837154865264893,14.973488532553334,0.20235611498355865,0.7976438999176025,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.14003559947013855,0.2715572595596314
2,16,16,0.14003559947013855,10.003662109375,0.030888378620147705,0.17575089633464813,15.102048959494494,0.20459263026714325,0.7954073548316956,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.13760678470134735,0.269166898727417
3,16,16,0.13760678470134735,9.002176920572916,0.03160072863101959,0.17776593565940857,15.003028988613224,0.20404984056949615,0.795950174331665,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.13906966149806976,0.2704457640647888
4,15,17,0.13906966149806976,7.8460693359375,0.033981796354055405,0.18434152007102966,14.68753684447401,0.2019096463918686,0.7980903387069702,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.1457328349351883,0.2762043356895447
5,12,20,0.1457328349351883,7.410176595052083,0.03490781411528587,0.1868363320827484,14.570773464717618,0.20457148551940918,0.7954285144805908,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.14723500609397888,0.27687370777130127
6,10,22,0.14723500609397888,5.18798828125,0.033505070954561234,0.18304389715194702,14.748894333203602,0.204934224486351,0.7950657606124878,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.14345970749855042,0.27378091812133787
7,12,20,0.14345970749855042,7.23114013671875,0.03294952213764191,0.1815200299024582,14.821508746610908,0.20549695193767548,0.7945030331611633,-1.0,288,1.265625,18.962962962962962,0.0098876953125,1572864,82944,fp32,288,0.14268098771572113,0.2730453968048096
8,11,21,0.14268098771572113,7.460530598958333,0.03324059769511223,0.18232004344463348,14.783312057355364,0.2014492005109787,0.7985507845878601,-1.0,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.14518211781978607,0.2758558511734009
9,11,21,0.14518211781978607,7.345072428385417,0.0340750478208065,0.1845942735671997,14.675635105883726,0.20152314007282257,0.7984768748283386,-1.0,352,1.546875,15.515151515151516,0.0120849609375,1572864,101376,fp32,288,0.14738599956035614,0.27760417461395265
10,11,21,0.14738599956035614,8.231608072916666,0.03260341286659241,0.18056415021419525,14.867369739784198,0.20378424227237701,0.7962157726287842,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.1425786018371582,0.2733060359954834
11,11,21,0.1425786018371582,6.22100830078125,0.03241598233580589,0.18004438281059265,14.89240813211364,0.20351846516132355,0.7964815497398376,-1.0,416,1.828125,13.128205128205128,0.0142822265625,1572864,119808,fp32,288,0.14153926074504852,0.27252771854400637
12,12,20,0.14153926074504852,7.30743408203125,0.03453366085886955,0.18583235144615173,14.617574006566695,0.20313310623168945,0.7968668937683105,-1.0,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.14716006815433502,0.2771014332771301
13,11,21,0.14716006815433502,6.920878092447917,0.03186621889472008,0.1785111129283905,14.966694954956214,0.20578916370868683,0.7942108511924744,-1.0,480,2.109375,11.377777777777778,0.0164794921875,1572864,138240,fp32,288,0.14133606851100922,0.27191102504730225
14,12,20,0.14133606851100922,7.40966796875,0.034835536032915115,0.1866428107023239,14.579774789611026,0.20851898193359375,0.7914810180664062,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.14592646062374115,0.2750373721122742
