iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,18,14,0.06134619936347008,11.517842610677084,0.007503965403884649,0.08662543445825577,21.247091594108475,0.5196163058280945,0.4803836941719055,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.059464555233716965,0.1436483830213547
2,17,15,0.059464555233716965,9.125773111979166,0.007119933608919382,0.08437969535589218,21.475240293693826,0.5225820541381836,0.4774179458618164,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.05844331160187721,0.14223823845386507
3,17,15,0.05844331160187721,8.525594075520834,0.0072684213519096375,0.08525503426790237,21.385599030545066,0.5240228176116943,0.47597718238830566,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.059614796191453934,0.1428872734308243
4,16,16,0.059614796191453934,6.537373860677083,0.0076273600570857525,0.0873347595334053,21.17625759767456,0.5211989879608154,0.47880101203918457,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.06103929877281189,0.14459164142608644
5,15,17,0.06103929877281189,7.092793782552083,0.007367089856415987,0.08583175390958786,21.327040136462593,0.5242206454277039,0.47577935457229614,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.060316164046525955,0.14340880215168
6,15,17,0.060316164046525955,7.093302408854167,0.006966902408748865,0.08346797525882721,21.569602706817555,0.5258972644805908,0.4741027355194092,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.05841047689318657,0.1415489286184311
7,15,17,0.05841047689318657,6.672159830729167,0.006975819822400808,0.08352137356996536,21.564047354332875,0.5267401337623596,0.4732598662376404,-1.0,288,1.265625,18.962962962962962,0.0098876953125,1572864,82944,fp32,288,0.05851929262280464,0.1414674073457718
8,14,18,0.05851929262280464,6.371053059895833,0.006913004443049431,0.08314447849988937,21.603331498107043,0.5280585885047913,0.47194141149520874,-1.0,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.057896073907613754,0.14070514142513277
9,14,18,0.057896073907613754,9.478759765625,0.00643891328945756,0.08024284243583679,21.911874263491796,0.5307667851448059,0.4692332148551941,-1.0,352,1.546875,15.515151515151516,0.0120849609375,1572864,101376,fp32,288,0.05569101497530937,0.13839945495128633
10,16,16,0.05569101497530937,9.493509928385416,0.006569586228579283,0.0810529813170433,21.824619850806776,0.529577910900116,0.47042208909988403,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.056544821709394455,0.13932027518749238
11,15,17,0.056544821709394455,7.970174153645833,0.006440671160817146,0.08025379478931427,21.910688865869243,0.5322135090827942,0.4677864909172058,-1.0,416,1.828125,13.128205128205128,0.0142822265625,1572864,119808,fp32,288,0.05610651895403862,0.13844251334667207
12,16,16,0.05610651895403862,7.758076985677083,0.0069276406429708,0.08323244750499725,21.594146374414063,0.5299373269081116,0.4700626730918884,-1.0,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.05830502510070801,0.14065655469894411
13,15,17,0.05830502510070801,6.689453125,0.007112429942935705,0.08433522284030914,21.479819873560913,0.5289421081542969,0.4710578918457031,-1.0,480,2.109375,11.377777777777778,0.0164794921875,1572864,138240,fp32,288,0.059130679816007614,0.1415161222219467
14,15,17,0.059130679816007614,7.693990071614583,0.0066528841853141785,0.08156521618366241,21.7699004091129,0.5331065058708191,0.4668934941291809,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.05726735666394234,0.13919258415699007
