iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,15,17,0.09057840704917908,11.9537353515625,0.016743702813982964,0.1293974667787552,17.76148493934809,0.2300650030374527,0.7699350118637085,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.09720613807439804,0.23175191283226015
2,12,20,0.09720613807439804,10.60791015625,0.021056676283478737,0.14510919153690338,16.766101763744786,0.2304905503988266,0.7695094347000122,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.11049335449934006,0.2422965705394745
3,8,24,0.11049335449934006,9.31854248046875,0.01924111694097519,0.1387123465538025,17.157697238249156,0.2328418344259262,0.7671581506729126,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.10699603706598282,0.23902845978736878
4,8,24,0.10699603706598282,6.996663411458333,0.016894010826945305,0.12997695803642273,17.722672359164857,0.2372235506772995,0.7627764344215393,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.09954988956451416,0.2321951985359192
5,9,23,0.09954988956451416,7.75146484375,0.015009965747594833,0.12251516431570053,18.236202981553397,0.24229252338409424,0.7577074766159058,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.09164407104253769,0.22485675215721135
6,11,21,0.09164407104253769,10.16082763671875,0.014896026812493801,0.12204927951097488,18.26929575353246,0.24191677570343018,0.7580832242965698,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09084513783454895,0.22429275512695312
7,12,20,0.09084513783454895,10.82611083984375,0.014345766045153141,0.11977381259202957,18.432762290774775,0.24318306148052216,0.7568169236183167,-1.0,288,1.265625,18.962962962962962,0.0098876953125,1572864,82944,fp32,288,0.08751072734594345,0.2213719666004181
8,14,18,0.08751072734594345,10.1104736328125,0.014770612120628357,0.12153440713882446,18.306015334209413,0.24294419586658478,0.7570558190345764,-1.0,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.08965951204299927,0.22313877344131472
9,14,18,0.08965951204299927,7.4798583984375,0.014929822646081448,0.12218765169382095,18.259453675359353,0.244023397564888,0.7559766173362732,-1.0,352,1.546875,15.515151515151516,0.0120849609375,1572864,101376,fp32,288,0.08998645097017288,0.22318448424339293
10,13,19,0.08998645097017288,9.894816080729166,0.015611924231052399,0.124947689473629,18.065435883543728,0.24354875087738037,0.7564512491226196,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.09231159836053848,0.2251395285129547
11,12,20,0.09231159836053848,9.488423665364584,0.014746961183845997,0.12143706530332565,18.312974512259224,0.24466387927532196,0.7553361058235168,-1.0,416,1.828125,13.128205128205128,0.0142822265625,1572864,119808,fp32,288,0.08959829807281494,0.22274585962295534
12,14,18,0.08959829807281494,8.910115559895834,0.01597742922604084,0.1264018565416336,17.964930518855297,0.24458974599838257,0.7554102540016174,-1.0,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.0942843034863472,0.22650949358940126
13,12,20,0.0942843034863472,11.282857259114584,0.016237491741776466,0.127426415681839,17.894810640019337,0.24226464331150055,0.7577353715896606,-1.0,480,2.109375,11.377777777777778,0.0164794921875,1572864,138240,fp32,288,0.09428779035806656,0.22697730660438536
14,14,18,0.09428779035806656,9.816996256510416,0.014453682117164135,0.12022347003221512,18.40021497566183,0.2450212985277176,0.7549787163734436,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0885397270321846,0.22182752490043642
