image,pure_em_time,pure_em_psnr,pure_em_ssim,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim12.png,24.301580905914307,24.099939861445392,0.707775890827179,64,512,14,77.17147827148438,False,21.704429309705144,0.6505975723266602,0.007071406114846468,0.0840916559100151,21.504942247513878,0.6418740153312683,0.3581259846687317,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.061407506465911865,0.12075120210647584
kodim13.png,33.92062187194824,19.314583327459175,0.2844887673854828,64,512,14,114.32154393196106,False,18.1157553369684,0.22804047167301178,0.014453682117164135,0.12022347003221512,18.40021497566183,0.2450212985277176,0.7549787163734436,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0885397270321846,0.22182752490043642
kodim14.png,59.52936124801636,20.1908407879287,0.39464807510375977,64,512,14,160.7082769870758,False,18.543444428818265,0.31063735485076904,0.013251525349915028,0.11511527001857758,18.777341404199003,0.32871392369270325,0.6712861061096191,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.08534657955169678,0.20253448486328124
kodim15.png,59.709407329559326,22.9614860073662,0.728257954120636,64,512,14,138.51607370376587,False,17.246110660615305,0.5425939559936523,0.013165836222469807,0.11474248021841049,18.805515910747335,0.5711469650268555,0.42885303497314453,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07945611327886581,0.14933549761772158
kodim16.png,48.29846978187561,26.510906326173146,0.624721109867096,64,512,14,119.74621653556824,False,24.246795098228013,0.5522065758705139,0.0029132708441466093,0.05397472530603409,25.35619145124917,0.57405024766922,0.42594975233078003,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.03740905970335007,0.11511719822883607
kodim17.png,36.99916362762451,22.637308944361525,0.5499914288520813,64,512,14,89.03028297424316,False,19.93564303305471,0.4004882574081421,0.010010511614382267,0.10005254298448563,19.99543718577451,0.4191935956478119,0.5808063745498657,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07699113339185715,0.17775418162345885
kodim18.png,30.57141137123108,21.245640989728173,0.4282408058643341,64,512,14,96.89830279350281,False,19.771539323544037,0.34880828857421875,0.009859195910394192,0.09929348528385162,20.06158506857806,0.3554438054561615,0.6445561647415161,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07139832526445389,0.18602989315986634
kodim19.png,30.18772840499878,21.1014718693458,0.5602803230285645,64,512,14,69.65699672698975,False,19.55829745455902,0.47713541984558105,0.009561658836901188,0.09778373688459396,20.194667802128095,0.5035907626152039,0.49640923738479614,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.06222249194979668,0.14905984103679656
kodim20.png,25.502557277679443,22.30256985928275,0.734896719455719,64,512,14,73.09424138069153,False,19.314189993326575,0.649838387966156,0.008240708149969578,0.09077834337949753,20.840354584639055,0.6842372417449951,0.3157627582550049,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.05379228666424751,0.10618638098239899
kodim21.png,29.07654070854187,20.999901096599555,0.5785146355628967,64,512,14,79.27068901062012,False,19.532217847110704,0.5220492482185364,0.014434166252613068,0.12014227360486984,18.40608289393533,0.5253885388374329,0.47461146116256714,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0835144892334938,0.16173388361930846
kodim22.png,29.089046716690063,23.2941441680859,0.5214506983757019,64,512,14,74.42645454406738,False,20.97061636454054,0.4485352039337158,0.007751695811748505,0.088043712079525,21.10603283281254,0.45438289642333984,0.5456171035766602,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.06358259916305542,0.1599895000457764
kodim23.png,31.69294810295105,23.312145242380446,0.7242282032966614,64,512,14,75.63296389579773,False,18.31801948812224,0.572535514831543,0.007387962192296982,0.0859532579779625,21.31475310971318,0.6201796531677246,0.3798203468322754,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.05786379054188728,0.1222551017999649
kodim24.png,25.371116876602173,21.106246050993835,0.4553140103816986,64,512,14,68.79756689071655,False,18.910198924125304,0.3374565839767456,0.01127143856137991,0.1061670333147049,19.480206603830858,0.3447754383087158,0.6552245616912842,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07974933832883835,0.19484438300132753
