iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,27,37,0.13308130204677582,0.021993285045027733,0.14830133318901062,16.577099040288054,0.43392977118492126,0.5660702288150787,0.5309287309646606,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.11243966221809387,0.20316577553749085
2,25,39,0.11243966221809387,0.018488846719264984,0.13597369194030762,17.33090199333011,0.5425254702568054,0.4574745297431946,0.4055140018463135,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.10016980767250061,0.17163075208663942
3,24,40,0.10016980767250061,0.01611379161477089,0.12694011628627777,17.928022952733887,0.6130955219268799,0.3869044780731201,0.3278416097164154,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.09073535352945328,0.14996917843818663
4,23,41,0.09073535352945328,0.014453120529651642,0.12022113054990768,18.40038420087078,0.659013569355011,0.340986430644989,0.28469401597976685,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.08374954015016556,0.13519691824913027
5,21,43,0.08374954015016556,0.012045121751725674,0.10975027084350586,19.191887678450513,0.7100458145141602,0.28995418548583984,0.23211945593357086,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.07438834756612778,0.1175015151500702
6,22,42,0.07438834756612778,0.009954115375876427,0.09977031499147415,20.01997325133001,0.7507517337799072,0.24924826622009277,0.20215526223182678,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.06492897123098373,0.10179283022880554
7,22,42,0.06492897123098373,0.00885077752172947,0.09407857060432434,20.530186153562944,0.7727645039558411,0.22723549604415894,0.18367362022399902,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.05997616425156593,0.09342803061008453
8,22,42,0.05997616425156593,0.0075061083771288395,0.08663780242204666,21.245852296750805,0.8019201159477234,0.1980798840522766,0.16376139223575592,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.053275931626558304,0.08223672211170197
9,22,42,0.053275931626558304,0.0065565467812120914,0.08097250759601593,21.833248442999576,0.8232359290122986,0.17676407098770142,0.14907070994377136,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.04831548035144806,0.07400519847869874
10,23,41,0.04831548035144806,0.005678385496139526,0.07535506039857864,22.457751216856785,0.8432152271270752,0.1567847728729248,0.13487324118614197,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.04341677948832512,0.06609037816524506
11,23,41,0.04341677948832512,0.004750783089548349,0.06892592459917068,23.232348242442974,0.8654467463493347,0.13455325365066528,0.12119749933481216,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.03740287944674492,0.05683295428752899
12,17,47,0.03740287944674492,0.0036874522920697927,0.060724396258592606,24.33273631696577,0.8919797539710999,0.10802024602890015,0.10574719309806824,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.03092341125011444,0.046342778205871585
13,20,44,0.03092341125011444,0.002682100748643279,0.05178900063037872,25.71524938690247,0.9236109256744385,0.07638907432556152,0.08454005420207977,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.023891692981123924,0.03439116925001144
14,24,40,0.023891692981123924,0.002139067044481635,0.04625004902482033,26.697755352878833,0.936972439289093,0.06302756071090698,0.07335083186626434,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.019675282761454582,0.028345738351345063
