iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,26,38,0.05319866165518761,0.0042963228188455105,0.06554634124040604,23.669031572282275,0.6200169920921326,0.37998300790786743,0.4777490794658661,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.04244222119450569,0.10995037853717804
2,26,38,0.04244222119450569,0.0033449912443757057,0.0578358992934227,24.75604976276674,0.7044857144355774,0.2955142855644226,0.34073787927627563,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.03574696555733681,0.08770042955875397
3,22,42,0.03574696555733681,0.00276353326626122,0.05256931856274605,25.585352036746297,0.7534582614898682,0.24654173851013184,0.2733267843723297,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.03131012246012688,0.07435644567012788
4,21,43,0.03131012246012688,0.002399289282038808,0.048982542008161545,26.199173828766952,0.7888488173484802,0.21115118265151978,0.2177940011024475,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.028291217982769012,0.06486321091651917
5,19,45,0.028291217982769012,0.0018214514711871743,0.04267846792936325,27.395824628402934,0.8360076546669006,0.16399234533309937,0.16950823366641998,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.022753557190299034,0.0510013148188591
6,21,43,0.022753557190299034,0.0015471895458176732,0.03933433070778847,28.104564321703155,0.8584168553352356,0.1415831446647644,0.14516860246658325,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.020063310861587524,0.0443672776222229
7,17,47,0.020063310861587524,0.0012974838027730584,0.03602060303092003,28.868980238561942,0.8803768754005432,0.11962312459945679,0.11883825063705444,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.017520075663924217,0.037940685451030735
8,15,49,0.017520075663924217,0.0010947365080937743,0.03308680281043053,29.606903844524815,0.8978678584098816,0.10213214159011841,0.09496857970952988,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.015390814282000065,0.032739079743623736
9,14,50,0.015390814282000065,0.0009328615851700306,0.030542783439159393,30.30182761901053,0.9130384922027588,0.08696150779724121,0.08052188903093338,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.013516313396394253,0.028205352276563646
10,13,51,0.013516313396394253,0.0008401456288993359,0.028985265642404556,30.756454558645242,0.9212141036987305,0.07878589630126953,0.07227795571088791,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.012534081935882568,0.025784444808959965
11,12,52,0.012534081935882568,0.000747230660635978,0.027335520833730698,31.265453193398393,0.9289887547492981,0.0710112452507019,0.06392619013786316,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.011488334275782108,0.023392916470766068
12,12,52,0.011488334275782108,0.0007048738189041615,0.026549460366368294,31.5188858403523,0.9330973625183105,0.06690263748168945,0.059725821018218994,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.010961285792291164,0.022149556130170823
13,10,54,0.010961285792291164,0.0006362097919918597,0.025223199278116226,31.96399664184261,0.9386563897132874,0.061343610286712646,0.0533582866191864,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.010165008716285229,0.020400729030370712
14,9,55,0.010165008716285229,0.0006103548803366721,0.02470536157488823,32.144175460508116,0.9410297274589539,0.05897027254104614,0.05111326277256012,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.00982561893761158,0.019654549658298492
