iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,34,30,0.02888244204223156,0.002396336058154702,0.048952385783195496,26.204522872549326,0.727655827999115,0.272344172000885,0.4547944664955139,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.02464373968541622,0.07418382614850999
2,32,32,0.02464373968541622,0.0018725445261225104,0.04327290877699852,27.27567813989907,0.7874441742897034,0.21255582571029663,0.3642439842224121,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.020514125004410744,0.058922465145587924
3,31,33,0.020514125004410744,0.0016405984060838819,0.04050430282950401,27.849976903877835,0.8148520588874817,0.1851479411125183,0.3205663561820984,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.018424419686198235,0.05176912397146225
4,31,33,0.018424419686198235,0.001312160980887711,0.03622376173734665,28.82012822678433,0.8516924977302551,0.14830750226974487,0.26111674308776855,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.015849916264414787,0.042341433465480804
5,28,36,0.015849916264414787,0.0010930161224678159,0.033060792833566666,29.613734228387003,0.8790175318717957,0.12098246812820435,0.21488319337368011,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.013615029864013195,0.03508851751685143
6,23,41,0.013615029864013195,0.0009469594806432724,0.030772706493735313,30.236686364604353,0.9007596969604492,0.09924030303955078,0.1864863932132721,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.011565077118575573,0.029100122302770613
7,21,43,0.011565077118575573,0.0007976776105351746,0.028243187814950943,30.9817260212263,0.9171822667121887,0.08281773328781128,0.1555507630109787,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.010194980539381504,0.024719531089067458
8,19,45,0.010194980539381504,0.000694494869094342,0.026353269815444946,31.58331015648926,0.9288880825042725,0.07111191749572754,0.1333763599395752,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.00910373404622078,0.02150537073612213
9,18,46,0.00910373404622078,0.0006254427134990692,0.025008853524923325,32.038124286649776,0.9356837868690491,0.06431621313095093,0.11655215919017792,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.008491414599120617,0.019656374305486682
10,17,47,0.008491414599120617,0.0005656853900291026,0.02378414198756218,32.47425001807807,0.9429263472557068,0.05707365274429321,0.10201466083526611,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.007777919992804527,0.017637066543102264
11,14,50,0.007777919992804527,0.00048744806554168463,0.022078225389122963,33.120715779293704,0.9495919346809387,0.05040806531906128,0.08514487743377686,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.007090289145708084,0.015753844380378725
12,11,53,0.007090289145708084,0.00041454905294813216,0.02036047726869583,33.82424078984618,0.955352783203125,0.044647216796875,0.06975246965885162,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.006386015098541975,0.01403825543820858
13,6,58,0.006386015098541975,0.0003839704440906644,0.019595162943005562,34.15702165186596,0.9576472640037537,0.04235273599624634,0.06249295175075531,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.006132702808827162,0.013376709446310999
14,5,59,0.006132702808827162,0.00036221733898855746,0.019032008945941925,34.410307863050505,0.9593243598937988,0.04067564010620117,0.05845704674720764,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.00592000363394618,0.01287113092839718
