iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,33,31,0.07606665790081024,0.00862769316881895,0.09288537502288818,20.641053193172123,0.5486406087875366,0.4513593912124634,0.506003737449646,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.0634634792804718,0.14104266166687013
2,33,31,0.0634634792804718,0.007110447157174349,0.0843234658241272,21.481030985734463,0.630187451839447,0.369812548160553,0.37056398391723633,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.05507645010948181,0.11802366971969605
3,34,30,0.05507645010948181,0.00600914703682065,0.07751868665218353,22.211871549380096,0.6865449547767639,0.3134550452232361,0.3055124878883362,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.0488978736102581,0.1018093079328537
4,32,32,0.0488978736102581,0.00507538253441453,0.07124172151088715,22.94531194095083,0.7332062125205994,0.26679378747940063,0.25624507665634155,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.04384082928299904,0.08843142092227936
5,33,31,0.04384082928299904,0.004232123028486967,0.0650547668337822,23.73441778929849,0.7727820873260498,0.2272179126739502,0.21619172394275665,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.03880387917160988,0.07648668587207795
6,34,30,0.03880387917160988,0.003574165515601635,0.05978432670235634,24.468253695687455,0.8084236979484558,0.1915763020515442,0.18387693166732788,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.034231629222631454,0.065700563788414
7,36,28,0.034231629222631454,0.003065174212679267,0.05536401644349098,25.13544809393778,0.8346915245056152,0.16530847549438477,0.162337988615036,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.030513063073158264,0.05747214555740357
8,36,28,0.030513063073158264,0.002587743103504181,0.050869863480329514,25.870787897892885,0.8598759174346924,0.14012408256530762,0.13968606293201447,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.026861125603318214,0.0495137169957161
9,37,27,0.026861125603318214,0.002236622152850032,0.04729294031858444,26.50407333023339,0.8787775039672852,0.12122249603271484,0.12383969873189926,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.0239934753626585,0.04343927949666977
10,36,28,0.0239934753626585,0.0019088686676695943,0.043690603226423264,27.192239422453227,0.8971818089485168,0.10281819105148315,0.10691031813621521,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.021286869421601295,0.03759313374757767
11,38,26,0.021286869421601295,0.0016105315880849957,0.040131427347660065,27.930307687125648,0.9114799499511719,0.08852005004882812,0.09461604803800583,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.01877559907734394,0.032724489271640775
12,36,28,0.01877559907734394,0.0014111335622146726,0.03756505623459816,28.504318474424323,0.9221511483192444,0.07784885168075562,0.08549967408180237,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.01696605421602726,0.029142613708972934
13,38,26,0.01696605421602726,0.0012196950847283006,0.034924134612083435,29.137487208891724,0.933668315410614,0.06633168458938599,0.0739993080496788,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.015053999610245228,0.02530953660607338
14,40,24,0.015053999610245228,0.001061459886841476,0.03258005529642105,29.740964232517392,0.9424747824668884,0.05752521753311157,0.0647774189710617,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.013471010141074657,0.02228185161948204
