iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,30,34,0.0825226679444313,0.009569905698299408,0.09782589226961136,20.190923595128737,0.431733101606369,0.568266898393631,0.58879154920578,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.07223597913980484,0.17144216299057008
2,33,31,0.07223597913980484,0.00812786165624857,0.09015465527772903,20.900237539398905,0.546701967716217,0.45329803228378296,0.4171488881111145,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.06402953714132309,0.14188323616981507
3,34,30,0.06402953714132309,0.007287099491804838,0.08536451309919357,21.37445310516327,0.6107640266418457,0.3892359733581543,0.33677396178245544,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.059058159589767456,0.12509372234344485
4,34,30,0.059058159589767456,0.006391538307070732,0.0799470990896225,21.94394553969164,0.6610353589057922,0.33896464109420776,0.2884777784347534,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.054131876677274704,0.11109842956066132
5,34,30,0.054131876677274704,0.0056571015156805515,0.0752137079834938,22.47406041724769,0.703146755695343,0.296853244304657,0.24665027856826782,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.049737509340047836,0.09916065633296967
6,35,29,0.049737509340047836,0.0050400677137076855,0.07099343091249466,22.975635985277968,0.734625518321991,0.26537448167800903,0.20965006947517395,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.04607453942298889,0.08993452787399292
7,36,28,0.04607453942298889,0.0044232578948140144,0.06650757789611816,23.542577188237214,0.7605786323547363,0.23942136764526367,0.18301011621952057,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.04240668937563896,0.0818096250295639
8,38,26,0.04240668937563896,0.0038809666875749826,0.06229740381240845,24.110600688770226,0.7847777009010315,0.2152222990989685,0.15853014588356018,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.03887883201241493,0.07414752542972565
9,40,24,0.03887883201241493,0.003332366468384862,0.057726651430130005,24.772472627272037,0.8091457486152649,0.1908542513847351,0.13637210428714752,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.03480575978755951,0.06601545810699463
10,41,23,0.03480575978755951,0.0029025219846516848,0.05387505888938904,25.372244899292347,0.8318235278129578,0.16817647218704224,0.12036935985088348,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.031174443662166595,0.058574849367141725
11,39,25,0.031174443662166595,0.0025495837908238173,0.050493404269218445,25.93530683162229,0.8496066927909851,0.1503933072090149,0.10411521792411804,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.02826113812625408,0.052687571942806245
12,41,23,0.02826113812625408,0.0022262001875787973,0.04718262702226639,26.52435675157925,0.8664105534553528,0.13358944654464722,0.088400699198246,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.02545672096312046,0.04708326607942581
13,45,19,0.02545672096312046,0.0019321301952004433,0.043956004083156586,27.139635812094262,0.8816761374473572,0.11832386255264282,0.077035091817379,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.022957012057304382,0.04203038215637207
14,47,17,0.022957012057304382,0.001761446357704699,0.04196958988904953,27.541305496626272,0.8927454948425293,0.1072545051574707,0.0692870169878006,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.021137496456503868,0.03836089819669723
