iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,27,37,0.050705116242170334,0.004379292484372854,0.06617622077465057,23.585960342244043,0.6192080974578857,0.38079190254211426,0.4859157204627991,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.04006252810359001,0.10820840299129486
2,30,34,0.04006252810359001,0.0037287967279553413,0.06106387451291084,24.284313095553,0.6852707266807556,0.3147292733192444,0.37392473220825195,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.035493846982717514,0.09134093225002289
3,31,33,0.035493846982717514,0.0032343885395675898,0.0568716861307621,24.902077772701062,0.734921932220459,0.265078067779541,0.2903996407985687,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.031822312623262405,0.07847346365451813
4,30,34,0.031822312623262405,0.002825872739776969,0.05315893888473511,25.488473743822325,0.7700552940368652,0.22994470596313477,0.23335568606853485,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.02891281433403492,0.06911919265985489
5,30,34,0.02891281433403492,0.0024404593277722597,0.04940100386738777,26.12528420564606,0.7998432517051697,0.20015674829483032,0.1964687705039978,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.026147736236453056,0.06094953864812852
6,31,33,0.026147736236453056,0.002194225089624524,0.046842556446790695,26.587188151438674,0.8185378909111023,0.1814621090888977,0.1745346486568451,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0242609903216362,0.055701214075088504
7,32,32,0.0242609903216362,0.0019108931301161647,0.0437137633562088,27.187635723825935,0.8428688049316406,0.15713119506835938,0.14432919025421143,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.021880818530917168,0.04893089383840561
8,33,31,0.021880818530917168,0.0016986887203529477,0.04121515154838562,27.698861799340406,0.857154369354248,0.14284563064575195,0.12829607725143433,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.020144427195191383,0.044684667885303495
9,33,31,0.020144427195191383,0.0014498820528388023,0.03807731717824936,28.38667304932645,0.8753199577331543,0.1246800422668457,0.11176133155822754,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.017917459830641747,0.03926997631788254
10,35,29,0.017917459830641747,0.0013194357743486762,0.03632403910160065,28.796117201756722,0.885892927646637,0.11410707235336304,0.1000569760799408,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.016727697104215622,0.036203572154045106
11,35,29,0.016727697104215622,0.001203805790282786,0.034695904701948166,29.19443571074661,0.8970516324043274,0.10294836759567261,0.09008052945137024,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.01558047253638506,0.03305405154824257
12,35,29,0.01558047253638506,0.0010744117898866534,0.03277822211384773,29.68829269322265,0.9094597697257996,0.09054023027420044,0.07964777946472168,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.014222470112144947,0.02948602214455605
13,36,28,0.014222470112144947,0.0009141719783656299,0.030235277488827705,30.3897207021772,0.9241413474082947,0.07585865259170532,0.06620155274868011,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.012383178807795048,0.025078273564577105
14,34,30,0.012383178807795048,0.0007790633826516569,0.027911707758903503,31.084271616194428,0.9340726733207703,0.06592732667922974,0.05852383375167847,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.010960080660879612,0.02195352986454964
