iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,34,30,0.05110940337181091,0.004125627689063549,0.06423104554414749,23.845099988809444,0.678027331829071,0.32197266817092896,0.4052882194519043,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.03975674510002136,0.09619992971420288
2,32,32,0.03975674510002136,0.0033048863988369703,0.05748813971877098,24.808434134649975,0.743219792842865,0.256780207157135,0.30082663893699646,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.033478301018476486,0.0781386822462082
3,33,31,0.033478301018476486,0.0025134598836302757,0.05013441666960716,25.997280616751752,0.8009493350982666,0.1990506649017334,0.22337207198143005,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.027342932298779488,0.061684478819370274
4,31,33,0.027342932298779488,0.0018054982647299767,0.04249115660786629,27.434029090835757,0.8518109917640686,0.1481890082359314,0.1585172712802887,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.021324699744582176,0.046697561442852024
5,38,26,0.021324699744582176,0.0014353306032717228,0.03788575902581215,28.43048042092281,0.8789491057395935,0.1210508942604065,0.11599133163690567,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.01820470578968525,0.0387739434838295
6,39,25,0.01820470578968525,0.0011783671798184514,0.03432735428214073,29.287194331881242,0.8977128863334656,0.10228711366653442,0.09557671844959259,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.01584947668015957,0.03313700407743454
7,42,22,0.01584947668015957,0.0009925052290782332,0.03150404989719391,30.03267213043233,0.9130530953407288,0.08694690465927124,0.08124548196792603,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.01392344105988741,0.028528133779764177
8,44,20,0.01392344105988741,0.0008011982426978648,0.02830544486641884,30.96259953630271,0.9265015721321106,0.0734984278678894,0.0694674700498581,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.012007080018520355,0.024305349588394167
9,45,19,0.012007080018520355,0.0006478280411101878,0.025452466681599617,31.88540285055746,0.9406933784484863,0.05930662155151367,0.057121437042951584,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.010132714174687862,0.019967495650053027
10,45,19,0.010132714174687862,0.0005576018593274057,0.023613594472408295,32.536757054751696,0.9486338496208191,0.05136615037918091,0.04928624629974365,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.00903116911649704,0.017498165369033813
11,47,17,0.00903116911649704,0.00046189854037947953,0.021491825580596924,33.35453414976806,0.9566874504089355,0.04331254959106445,0.04148593544960022,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.007796936202794313,0.014900058880448343
12,47,17,0.007796936202794313,0.00039971075602807105,0.0199927669018507,33.982541722507456,0.9616666436195374,0.038333356380462646,0.03678608685731888,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.006955665070563555,0.013231203332543375
13,48,16,0.006955665070563555,0.0003403164155315608,0.018447667360305786,34.68117143650656,0.9671182632446289,0.032881736755371094,0.03220858424901962,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.006088186055421829,0.011446896195411681
14,49,15,0.006088186055421829,0.0002442565746605396,0.015628710389137268,36.12153755633559,0.9750280976295471,0.02497190237045288,0.02414650097489357,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.004797509405761957,0.008832387998700142
