iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,33,31,0.11575315147638321,0.017081767320632935,0.13069723546504974,17.674671927344438,0.41156506538391113,0.5884349346160889,0.46094584465026855,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.09283723682165146,0.19195677638053893
2,26,38,0.09283723682165146,0.013866269029676914,0.11775512248277664,18.580404195339806,0.5378156304359436,0.4621843695640564,0.3350372314453125,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08014345169067383,0.15655163526535035
3,22,42,0.08014345169067383,0.01157234888523817,0.10757485032081604,19.365784561604926,0.6312896609306335,0.36871033906936646,0.25690171122550964,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.07007443904876709,0.12980161905288698
4,17,47,0.07007443904876709,0.009766445495188236,0.09882532805204391,20.102635231708447,0.689128577709198,0.310871422290802,0.2127346694469452,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.06216079369187355,0.11190291941165925
5,14,50,0.06216079369187355,0.008537395857274532,0.0923980325460434,20.68674563182959,0.7298030853271484,0.27019691467285156,0.17677189409732819,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.05642322078347206,0.09917795956134796
6,10,54,0.05642322078347206,0.0077522932551801205,0.08804710954427719,21.105698678339323,0.7508226037025452,0.24917739629745483,0.15787085890769958,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.05290873721241951,0.09216246902942658
7,9,55,0.05290873721241951,0.007220833096653223,0.08497548848390579,21.41412744522798,0.7672871947288513,0.23271280527114868,0.14591749012470245,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.05008941888809204,0.08661409616470338
8,6,58,0.05008941888809204,0.006106776650995016,0.07814586907625198,22.141879130775628,0.789495050907135,0.210504949092865,0.1283184289932251,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.045350249856710434,0.07838118970394134
9,6,58,0.045350249856710434,0.0057311770506203175,0.07570453733205795,22.417561529836796,0.7995927333831787,0.2004072666168213,0.12408660352230072,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.04322788119316101,0.07466375827789307
10,5,59,0.04322788119316101,0.005257383454591036,0.0725078135728836,22.792303212849376,0.8124557137489319,0.18754428625106812,0.11901427805423737,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.040494877845048904,0.06990475952625275
11,4,60,0.040494877845048904,0.004773738794028759,0.06909225136041641,23.211413380231342,0.8249375820159912,0.1750624179840088,0.11131009459495544,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.03799334913492203,0.06540716290473939
12,4,60,0.03799334913492203,0.004016651306301355,0.06337705999612808,23.96135884311194,0.8450588583946228,0.1549411416053772,0.09819342195987701,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.033823221921920776,0.05804680585861206
13,4,60,0.033823221921920776,0.0038213974330574274,0.06181745231151581,24.17777813372965,0.8501739501953125,0.1498260498046875,0.0949658676981926,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.03269033133983612,0.056117475032806396
14,3,61,0.03269033133983612,0.0036667082458734512,0.06055334955453873,24.357236610894635,0.8554826378822327,0.14451736211776733,0.0935317873954773,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.03150465711951256,0.05410719811916352
