iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,30,34,0.05096142366528511,0.005273629445582628,0.07261975854635239,22.778904028911093,0.7536320686340332,0.2463679313659668,0.29352372884750366,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.03746907413005829,0.07924884557723999
2,32,32,0.03746907413005829,0.0039323801174759865,0.06270869076251984,24.05344496127897,0.7986760139465332,0.2013239860534668,0.2333202064037323,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.030573612079024315,0.06472368687391282
3,34,30,0.030573612079024315,0.003282613353803754,0.0572940967977047,24.83780358510067,0.8356054425239563,0.1643945574760437,0.1821674108505249,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.026295773684978485,0.05391553044319153
4,34,30,0.026295773684978485,0.0027640725020319223,0.05257444828748703,25.58450529582331,0.864138662815094,0.135861337184906,0.1340271234512329,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.023012086749076843,0.045581936836242676
5,35,29,0.023012086749076843,0.002148226136341691,0.04634895920753479,26.679200057416747,0.8881784081459045,0.11182159185409546,0.10661343485116959,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.01912839524447918,0.037667034566402434
6,31,33,0.01912839524447918,0.001519800047390163,0.03898461163043976,28.18213580799203,0.9182858467102051,0.08171415328979492,0.07867059111595154,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.014523442834615707,0.027961584925651553
7,38,26,0.014523442834615707,0.000801514892373234,0.02831103838980198,30.96088344772664,0.947418212890625,0.052581787109375,0.04424595460295677,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.009308509528636932,0.017963165044784547
8,26,38,0.009308509528636932,0.0006290454184636474,0.02508077770471573,32.013179853002654,0.9589319825172424,0.04106801748275757,0.03184136748313904,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.007579474244266748,0.014277182891964913
9,19,45,0.007579474244266748,0.00054032081970945,0.02324480190873146,32.67348289734141,0.9641494750976562,0.03585052490234375,0.026990193873643875,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.006709754932671785,0.01253790892660618
10,16,48,0.006709754932671785,0.0004120974044781178,0.020300181582570076,33.85000108045699,0.9706906676292419,0.029309332370758057,0.021122291684150696,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.005577897187322378,0.010324184224009514
11,15,49,0.005577897187322378,0.00027808750746771693,0.016675956547260284,35.558185387975,0.9781439900398254,0.02185600996017456,0.014695440419018269,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.004234523046761751,0.007758820429444313
12,16,48,0.004234523046761751,0.00024353276239708066,0.015605536289513111,36.13442663967777,0.9809377789497375,0.01906222105026245,0.011750143952667713,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.0037804709281772375,0.006836820952594281
13,13,51,0.0037804709281772375,0.00022086495300754905,0.01486152596771717,36.55873198003049,0.9828587174415588,0.017141282558441162,0.010238364338874817,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.0034730881452560425,0.006206727027893067
14,12,52,0.0034730881452560425,0.00014644856855738908,0.012101593427360058,38.34314849209014,0.9865161776542664,0.013483822345733643,0.007651598192751408,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.002618149621412158,0.004791284166276455
