iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,33,31,0.06443272531032562,0.00647667795419693,0.08047781139612198,21.886477162175225,0.5092189311981201,0.4907810688018799,0.6084678769111633,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.05333428457379341,0.1408236414194107
2,29,35,0.05333428457379341,0.005449483636766672,0.07382062077522278,22.636446318992206,0.5933122038841248,0.40668779611587524,0.5091373920440674,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.04662533476948738,0.11863782703876496
3,27,37,0.04662533476948738,0.004593317862600088,0.06777402013540268,23.378734488149398,0.6615012288093567,0.3384987711906433,0.4148494005203247,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.041189368814229965,0.10065124928951263
4,24,40,0.041189368814229965,0.00377741944976151,0.0614607147872448,24.228048231383255,0.7168023586273193,0.28319764137268066,0.33955326676368713,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.03593169525265694,0.08538488447666169
5,23,41,0.03593169525265694,0.0033508858177810907,0.05788683518767357,24.74840419793496,0.7576699256896973,0.24233007431030273,0.2797091603279114,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.03246486932039261,0.07443791031837464
6,21,43,0.03246486932039261,0.002961789257824421,0.054422322660684586,25.284459053893688,0.7901062965393066,0.20989370346069336,0.22882775962352753,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.029417844489216805,0.06551301628351211
7,19,45,0.029417844489216805,0.0024339379742741585,0.04933495819568634,26.136905174574085,0.8251933455467224,0.1748066544532776,0.1873355358839035,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.025212252512574196,0.05513113290071488
8,20,44,0.025212252512574196,0.002118806354701519,0.046030495315790176,26.739087331214556,0.8463694453239441,0.1536305546760559,0.15715263783931732,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.02277427166700363,0.04894552826881409
9,18,46,0.02277427166700363,0.0018348501762375236,0.04283514991402626,27.363993682908347,0.8662641644477844,0.13373583555221558,0.13491025567054749,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.020528903231024742,0.04317028969526291
10,17,47,0.020528903231024742,0.001652584527619183,0.040651991963386536,27.81836328658575,0.8796570301055908,0.12034296989440918,0.11935548484325409,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.01898190565407276,0.03925411850214004
11,16,48,0.01898190565407276,0.0014883234398439527,0.03857879340648651,28.273026852951254,0.8918707370758057,0.10812926292419434,0.10652104765176773,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.017458701506257057,0.03559281378984452
12,15,49,0.017458701506257057,0.001267394283786416,0.03560047969222069,28.970882304494147,0.9084401726722717,0.09155982732772827,0.08710798621177673,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.015231221914291382,0.03049694299697876
13,8,56,0.015231221914291382,0.0011372356675565243,0.033722925931215286,29.44149438426194,0.9175787568092346,0.08242124319076538,0.07694434374570847,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.013973289169371128,0.027662879973649978
14,6,58,0.013973289169371128,0.0009583873325027525,0.03095783106982708,30.184589726844415,0.9296412467956543,0.0703587532043457,0.06478992849588394,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.01219936553388834,0.023831243067979815
