iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,32,32,0.029678260907530785,0.0022906598169356585,0.04786083847284317,26.400394118575775,0.7252231240272522,0.2747768759727478,0.46483346819877625,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.02531743235886097,0.07520932108163834
2,31,33,0.02531743235886097,0.00195683422498405,0.04423611983656883,27.084459210449417,0.7733874320983887,0.22661256790161133,0.3912655711174011,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.021365145221352577,0.06241462975740433
3,30,34,0.021365145221352577,0.0015560515457764268,0.03944681957364082,28.079759940039434,0.8204887509346008,0.17951124906539917,0.30830180644989014,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.018173877149820328,0.0504413515329361
4,28,36,0.018173877149820328,0.0013838447630405426,0.03720006346702576,28.589126124381856,0.8448207974433899,0.1551792025566101,0.27177757024765015,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.016217511147260666,0.044009849429130554
5,27,37,0.016217511147260666,0.0012064940528944135,0.03473462164402008,29.18474788947389,0.8696715831756592,0.13032841682434082,0.23540988564491272,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.014004257507622242,0.03726908937096596
6,24,40,0.014004257507622242,0.0008748131804168224,0.029577240347862244,30.580846676879545,0.9125998616218567,0.08740013837814331,0.16198904812335968,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.010808239690959454,0.026126619428396225
7,23,41,0.010808239690959454,0.0007611807086504996,0.027589503675699234,31.18512276812012,0.929382860660553,0.07061713933944702,0.13717225193977356,576,2.53125,9.481481481481481,0.019775390625,1572864,165888,fp32,288,0.008939911611378193,0.02127535715699196
8,21,43,0.008939911611378193,0.0006546414806507528,0.025585962459445,31.839965038496686,0.940707266330719,0.059292733669281006,0.11004940420389175,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.007979058660566807,0.018241793662309647
9,19,45,0.007979058660566807,0.0005665571661666036,0.023802461102604866,32.46756245059586,0.9497058391571045,0.05029416084289551,0.09034422039985657,704,3.09375,7.757575757575758,0.024169921875,1572864,202752,fp32,288,0.007178323809057474,0.01580149121582508
10,18,46,0.007178323809057474,0.0005112029029987752,0.02260979637503624,32.91406672207616,0.9542064666748047,0.04579353332519531,0.07726440578699112,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.00673241913318634,0.014544641971588135
11,16,48,0.00673241913318634,0.0004543251416180283,0.02131490409374237,33.426331941643134,0.9587397575378418,0.0412602424621582,0.0669613927602768,832,3.65625,6.564102564102564,0.028564453125,1572864,239616,fp32,288,0.00620608264580369,0.013216914609074593
12,15,49,0.00620608264580369,0.00040852921665646136,0.02021210640668869,33.887768694540185,0.9639274477958679,0.03607255220413208,0.05658748745918274,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.005574887152761221,0.011674420163035394
13,14,50,0.005574887152761221,0.00034347924520261586,0.018533192574977875,34.64099515149958,0.9682510495185852,0.031748950481414795,0.043872371315956116,960,4.21875,5.688888888888889,0.032958984375,1572864,276480,fp32,288,0.005002871621400118,0.010352087393403053
14,11,53,0.005002871621400118,0.00030878762481734157,0.017572354525327682,35.10340131494077,0.9715034365653992,0.02849656343460083,0.03765242546796799,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.004548919852823019,0.009338448569178582
