image,method,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,fit_time,render_time,total_time,converged,n_iter
kodim01.png,EM,0.01243851613253355,0.11152809858322144,19.052314554100917,0.26394888758659363,0.7360511124134064,0.8840981125831604,100,0.439453125,54.61333333333334,0.0034332275390625,1572864,28800,fp32,288,38.26220417022705,0.26163315773010254,38.523887157440186,True,46
kodim02.png,EM,0.003692138707265258,0.06076297163963318,24.32721959408568,0.6571393013000488,0.34286069869995117,0.5522084832191467,100,0.439453125,54.61333333333334,0.0034332275390625,1572864,28800,fp32,288,40.87828993797302,0.27221107482910156,41.15060305595398,True,49
