image,method,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,fit_time,render_time,total_time,converged,n_iter
kodim01.png,EM,0.007400190457701683,0.08602435886859894,21.30757052962084,0.3934498727321625,0.6065501272678375,0.6360531449317932,500,2.197265625,10.922666666666666,0.0171661376953125,1572864,144000,fp32,288,163.70708918571472,1.050494909286499,164.75850200653076,True,64
kodim02.png,EM,0.0018520172452554107,0.04303507134318352,27.32355031975235,0.7181153297424316,0.28188467025756836,0.3981757164001465,500,2.197265625,10.922666666666666,0.0171661376953125,1572864,144000,fp32,288,121.59488582611084,1.045046091079712,122.6399998664856,True,47
