tile_idx,y0,x0,y1,x1,k_budget,n_gaussians,iters_run,init_psnr,final_psnr,tile_h,tile_w
0,0,0,64,64,16,16,7,24.131035682376734,16.498971269488113,64,64
1,0,64,64,128,16,16,7,19.920551348405997,17.776265003301972,64,64
2,0,128,64,192,16,16,7,18.12917309489094,15.121039185915064,64,64
3,0,192,64,256,16,16,7,25.20981297546911,16.78233495720203,64,64
4,64,0,128,64,16,16,7,20.29571599411927,20.540695674905834,64,64
5,64,64,128,128,16,16,7,19.029108046922158,19.034731299579313,64,64
6,64,128,128,192,16,16,7,17.953681639194333,17.61537591176006,64,64
7,64,192,128,256,16,16,7,18.096074776705542,19.751066764699104,64,64
8,128,0,192,64,16,16,7,19.781224234134548,20.375038196305603,64,64
9,128,64,192,128,16,16,7,19.649253355943625,18.40005419216818,64,64
10,128,128,192,192,16,16,7,20.382486512534676,20.384241123958418,64,64
11,128,192,192,256,16,16,7,17.035562822878894,18.115480041653452,64,64
12,192,0,256,64,16,16,7,20.2771716071111,18.778035837703364,64,64
13,192,64,256,128,16,16,7,21.902669250949906,22.13921119491858,64,64
14,192,128,256,192,16,16,7,20.602507966956956,19.871491222048743,64,64
15,192,192,256,256,16,16,7,22.240312901789352,20.967942361951796,64,64
