iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,64,64,0.12279379367828369,0.020052433013916016,0.14160661399364471,16.978329013650523,0.42978712916374207,0.5702128708362579,0.5315202474594116,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.10484949499368668,0.19792217016220093
2,62,66,0.10484949499368668,0.01630931720137596,0.12770794332027435,17.875642492735246,0.5502920746803284,0.44970792531967163,0.4030326306819916,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.09096935391426086,0.16271706819534304
3,63,65,0.09096935391426086,0.013360247015953064,0.1155865341424942,18.741855025254058,0.630254328250885,0.369745671749115,0.3139815926551819,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.07977023720741272,0.13776532411575318
4,62,66,0.07977023720741272,0.011071368120610714,0.10522057116031647,19.557987796605676,0.6948153376579285,0.30518466234207153,0.24723614752292633,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.06997933983802795,0.11702040433883668
5,61,67,0.06997933983802795,0.0092346565797925,0.09609711915254593,20.345792623431592,0.75048828125,0.24951171875,0.19297820329666138,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.0614205040037632,0.09903874695301057
6,58,70,0.0614205040037632,0.007934204302728176,0.08907414972782135,21.00496583541379,0.7910289764404297,0.2089710235595703,0.1569771021604538,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.05468553304672241,0.085542631149292
7,60,68,0.05468553304672241,0.006504533812403679,0.0806506872177124,21.867838559677665,0.8263066411018372,0.17369335889816284,0.12667670845985413,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.047625843435525894,0.0728393465280533
8,60,68,0.047625843435525894,0.005107910837978125,0.07146964967250824,22.917566751376942,0.8618739247322083,0.13812607526779175,0.09779093414545059,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.04027267172932625,0.059843352437019354
9,58,70,0.04027267172932625,0.0043904040940105915,0.06626012176275253,23.57495592101431,0.8821086883544922,0.11789131164550781,0.08355037868022919,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.035865917801856995,0.05227099657058716
10,60,68,0.035865917801856995,0.003735224949195981,0.06111648678779602,24.276832423981297,0.8995876312255859,0.10041236877441406,0.0728839635848999,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.03190392628312111,0.0456056147813797
11,57,71,0.03190392628312111,0.0031623535323888063,0.05623480677604675,24.99989510864871,0.9149554371833801,0.08504456281661987,0.06293956935405731,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.02811778523027897,0.039503140747547155
12,57,71,0.02811778523027897,0.002588258357718587,0.05087492987513542,25.869923361359547,0.9306316375732422,0.06936836242675781,0.0531744658946991,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.024038800969719887,0.033104713261127475
13,54,74,0.024038800969719887,0.001972820842638612,0.04441644623875618,27.049123433846773,0.9467687606811523,0.053231239318847656,0.04351689666509628,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.019196705892682076,0.026003612577915194
14,39,89,0.019196705892682076,0.0010979853104799986,0.03313586115837097,29.594034403208273,0.9699761867523193,0.030023813247680664,0.030128709971904755,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.012270641513168812,0.015821275860071184
