iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,70,58,0.04705987870693207,0.0037113914731889963,0.06092119216918945,24.30463204343987,0.7820015549659729,0.2179984450340271,0.2935517132282257,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.03358195349574089,0.07046525180339813
2,71,57,0.03358195349574089,0.00239755236543715,0.04896480590105057,26.202319009513893,0.8397452235221863,0.16025477647781372,0.1966346800327301,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.025621943175792694,0.052548509836196904
3,68,60,0.025621943175792694,0.0017527019372209907,0.041865281760692596,27.562919208312152,0.8776295781135559,0.12237042188644409,0.14197245240211487,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.020436683669686317,0.040823431313037874
4,66,62,0.020436683669686317,0.0013412745902314782,0.03662341460585594,28.724822911014446,0.900982677936554,0.09901732206344604,0.10938586294651031,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.017046364024281502,0.03344055563211441
5,67,61,0.017046364024281502,0.001044766278937459,0.03232284635305405,29.80980761705336,0.9185519814491272,0.0814480185508728,0.08053985983133316,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.014501675963401794,0.027890944480895997
6,67,61,0.014501675963401794,0.0008278372115455568,0.028772160410881042,30.82055087476842,0.9339764714241028,0.06602352857589722,0.06376177072525024,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.012016747146844864,0.022818103432655334
7,64,64,0.012016747146844864,0.0006751224282197654,0.025983117520809174,31.706175437035217,0.9443128705024719,0.055687129497528076,0.05153724551200867,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.010332786478102207,0.01940365508198738
8,63,65,0.010332786478102207,0.0005403824034146965,0.023246126249432564,32.67298821955356,0.954441249370575,0.04555875062942505,0.04156140610575676,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.008653764612972736,0.0160347618162632
9,61,67,0.008653764612972736,0.00044650459312833846,0.021130654960870743,33.501740308033426,0.962069034576416,0.037930965423583984,0.03339328616857529,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.007428982760757208,0.013529379293322565
10,59,69,0.007428982760757208,0.0003493891272228211,0.018691953271627426,34.566906613305164,0.9696967005729675,0.03030329942703247,0.026550166308879852,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.006079268176108599,0.010924074426293374
11,59,69,0.006079268176108599,0.00028869471861980855,0.016991019248962402,35.39561206573496,0.974714994430542,0.025285005569458008,0.02222137711942196,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.00518462248146534,0.009204699099063874
12,60,68,0.00518462248146534,0.00023297492589335889,0.015263516455888748,36.326908500325786,0.9789950847625732,0.021004915237426758,0.017526600509881973,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.004397963639348745,0.007719353958964348
13,52,76,0.004397963639348745,0.00018313323380425572,0.013532673008739948,37.37232832727026,0.9830517768859863,0.016948223114013672,0.013631997630000114,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.0037149882409721613,0.006361635215580464
14,48,80,0.0037149882409721613,0.00013095498434267938,0.011443556286394596,38.828779534354275,0.9871683120727539,0.012831687927246094,0.010008865967392921,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.002894642064347863,0.004882051236927509
