iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,62,66,0.03420458361506462,0.0018217015312984586,0.04268139600753784,27.3952277356408,0.6909542083740234,0.30904579162597656,0.4531813859939575,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.027629971504211426,0.08391313552856446
2,60,68,0.027629971504211426,0.001456605619750917,0.03816550225019455,28.36657983705424,0.747386634349823,0.252613365650177,0.3563652038574219,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.023598460480570793,0.06940144151449204
3,61,67,0.023598460480570793,0.0012325671268627048,0.03510793671011925,29.091894537222238,0.7871049046516418,0.21289509534835815,0.28789034485816956,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.020917696878314018,0.05931317657232285
4,58,70,0.020917696878314018,0.001071413978934288,0.032732460647821426,29.700426994935466,0.818556010723114,0.181443989276886,0.2317298799753189,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.018785597756505013,0.05131727606058121
5,58,70,0.018785597756505013,0.0008957521058619022,0.02992911823093891,30.478122087548623,0.8447526097297668,0.15524739027023315,0.19190500676631927,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.016497714444994926,0.04424764961004257
6,59,69,0.016497714444994926,0.0007722750306129456,0.02778983674943447,31.122280289557764,0.8653399348258972,0.13466006517410278,0.1601344347000122,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.01481285784393549,0.038782299309968946
7,58,70,0.01481285784393549,0.0006683229585178196,0.025851942598819733,31.750136458098357,0.8843951225280762,0.11560487747192383,0.13371598720550537,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.01318817213177681,0.03367151319980621
8,58,70,0.01318817213177681,0.0005820851656608284,0.024126440286636353,32.35013436818121,0.8994426727294922,0.10055732727050781,0.11231160908937454,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.011802802793681622,0.02955370768904686
9,56,72,0.011802802793681622,0.0005185442278161645,0.022771567106246948,32.85214192804839,0.9109275937080383,0.08907240629196167,0.0984337106347084,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.010800874792039394,0.02645518109202385
10,56,72,0.010800874792039394,0.00045766602852381766,0.021393129602074623,33.39451333942505,0.9212562441825867,0.07874375581741333,0.08572372794151306,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.009796098805963993,0.023585630208253862
11,56,72,0.009796098805963993,0.00040054923738352954,0.020013725385069847,33.97344145136297,0.9310675263404846,0.06893247365951538,0.07460629940032959,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.008843288756906986,0.020861125737428664
12,53,75,0.008843288756906986,0.0003404879244044423,0.018452314659953117,34.67898302019317,0.9398062229156494,0.060193777084350586,0.06386496126651764,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.00789283961057663,0.01835302710533142
13,55,73,0.00789283961057663,0.0002968928893096745,0.017230579629540443,35.27400193142379,0.946843683719635,0.05315631628036499,0.05525753274559975,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.007118538022041321,0.016326093673706056
14,53,75,0.007118538022041321,0.0002613973047118634,0.016167785972356796,35.826988683837456,0.9533636569976807,0.046636343002319336,0.048949018120765686,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.006425758358091116,0.01446787528693676
