iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,67,61,0.055305104702711105,0.006183405872434378,0.07863463461399078,22.0877228032937,0.6645371317863464,0.33546286821365356,0.43996334075927734,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.04462797939777374,0.10279495716094972
2,66,62,0.04462797939777374,0.004848072770982981,0.06962810456752777,23.14430903903437,0.7408499717712402,0.25915002822875977,0.33807772397994995,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.037200089544057846,0.08159007728099824
3,66,62,0.037200089544057846,0.0038177098613232374,0.061787620186805725,24.18197033300363,0.7894646525382996,0.21053534746170044,0.2681167721748352,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.031564902514219284,0.06735899150371552
4,64,64,0.031564902514219284,0.003148466581478715,0.05611119791865349,25.019009074888793,0.8338791728019714,0.16612082719802856,0.20352497696876526,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.0269643384963274,0.05479563623666764
5,70,58,0.0269643384963274,0.002618378261104226,0.051170092076063156,25.819675970128504,0.868284285068512,0.13171571493148804,0.15530335903167725,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.023270724341273308,0.04495972245931626
6,67,61,0.023270724341273308,0.00216874573379755,0.04656979441642761,26.63791364307521,0.8954488635063171,0.10455113649368286,0.11901219189167023,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.020015519112348557,0.03692264258861542
7,72,56,0.020015519112348557,0.0016524557722732425,0.04065040871500969,27.818702067849138,0.9202637672424316,0.07973623275756836,0.09263356029987335,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.016403665766119957,0.02907017916440964
8,65,63,0.016403665766119957,0.0013267500326037407,0.036424580961465836,28.772109057990825,0.937065601348877,0.06293439865112305,0.0770123228430748,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.013866867870092392,0.023680374026298523
9,63,65,0.013866867870092392,0.0010732184164226055,0.03276001289486885,29.69311881762617,0.9481174349784851,0.05188256502151489,0.06409292668104172,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.011917845346033573,0.01991078928112984
10,59,69,0.011917845346033573,0.0008431177702732384,0.029036490246653557,30.74111771258139,0.9588388800621033,0.04116111993789673,0.05210347846150398,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.009891997091472149,0.016145821660757065
11,55,73,0.009891997091472149,0.000695713039021939,0.026376372203230858,31.575698079336277,0.9660106301307678,0.03398936986923218,0.04401291161775589,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.00850819144397974,0.01360442712903023
12,53,75,0.00850819144397974,0.0005776750040240586,0.02403487078845501,32.38316467763902,0.9722872376441956,0.027712762355804443,0.03629620373249054,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.007306814193725586,0.011388003826141357
13,50,78,0.007306814193725586,0.0004738920833915472,0.02176906168460846,33.24320573473244,0.9774501919746399,0.022549808025360107,0.028890859335660934,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.0062542385421693325,0.009513352438807488
14,48,80,0.0062542385421693325,0.0003629065176937729,0.019050104543566704,34.40205203543455,0.9829351305961609,0.01706486940383911,0.021748723462224007,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.005007665138691664,0.007419105991721154
