iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,71,57,0.05318992957472801,0.004146946594119072,0.06439679116010666,23.8227152805983,0.6535829901695251,0.34641700983047485,0.38541898131370544,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.04052682965993881,0.10170486569404602
2,64,64,0.04052682965993881,0.003175209043547511,0.05634899437427521,24.982276880042345,0.736527681350708,0.263472318649292,0.28109118342399597,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.03366394713521004,0.07962562143802643
3,63,65,0.03366394713521004,0.0026341418270021677,0.051323890686035156,25.793608222159257,0.7881491184234619,0.21185088157653809,0.21718847751617432,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.02916700951755047,0.065703783929348
4,62,66,0.02916700951755047,0.0022050580009818077,0.04695804417133331,26.56580040506155,0.8244562149047852,0.17554378509521484,0.16989631950855255,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.025454742833971977,0.055472551286220556
5,63,65,0.025454742833971977,0.00180446682497859,0.0424790158867836,27.436511010364274,0.8577706813812256,0.14222931861877441,0.13635337352752686,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.021728286519646645,0.0458284929394722
6,65,63,0.021728286519646645,0.0014458323130384088,0.03802410140633583,28.398820203893127,0.884107768535614,0.11589223146438599,0.10867992043495178,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.018477030098438263,0.03796007037162781
7,65,63,0.018477030098438263,0.0012357993982732296,0.035153940320014954,29.08052005259315,0.9021401405334473,0.09785985946655273,0.09075736999511719,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.01631743088364601,0.03262591660022736
8,67,61,0.01631743088364601,0.0009912095265462995,0.0314834788441658,30.038345021589596,0.9204728007316589,0.07952719926834106,0.07410509884357452,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.013816315680742264,0.026958492398262025
9,64,64,0.013816315680742264,0.000813651888165623,0.02852458320558071,30.895613553403507,0.9346756935119629,0.06532430648803711,0.06048654764890671,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.011766125448048115,0.022477761656045914
10,62,66,0.011766125448048115,0.0007039315532892942,0.026531709358096123,31.5246958225902,0.9435739517211914,0.056426048278808594,0.051943473517894745,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.01044491771608591,0.01964114382863045
11,62,66,0.01044491771608591,0.0005538098630495369,0.023533165454864502,32.56639286297957,0.9551940560340881,0.044805943965911865,0.04243599250912666,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.008675782941281796,0.01590181514620781
12,64,64,0.008675782941281796,0.00044708175119012594,0.021144308149814606,33.49613081671875,0.9640092849731445,0.03599071502685547,0.03512181341648102,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.0072568790055811405,0.013003646209836007
13,62,66,0.0072568790055811405,0.00037615408655256033,0.01939469203352928,34.2463416777106,0.9686804413795471,0.03131955862045288,0.029005268588662148,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.006344599649310112,0.011339591443538667
14,62,66,0.006344599649310112,0.0002867786679416895,0.01693454012274742,35.42453099800828,0.9752395749092102,0.024760425090789795,0.02339332550764084,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.005250532645732164,0.00915251113474369
