iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,62,66,0.054567426443099976,0.0059833102859556675,0.07735186070203781,22.23058486846223,0.6350478529930115,0.3649521470069885,0.4451541602611542,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.04457441344857216,0.10864996016025544
2,64,64,0.04457441344857216,0.0048383972607553005,0.06955859065055847,23.15298506991846,0.696918785572052,0.303081214427948,0.34215131402015686,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0387825146317482,0.09164225459098817
3,63,65,0.0387825146317482,0.003989041782915592,0.06315886229276657,23.991314292787003,0.7518348693847656,0.24816513061523438,0.25928211212158203,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.03375842794775963,0.07663976848125457
4,64,64,0.03375842794775963,0.003313378430902958,0.057561952620744705,24.79728945260264,0.7928505539894104,0.2071494460105896,0.20724955201148987,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.029688360169529915,0.06518057733774185
5,64,64,0.029688360169529915,0.002791434293612838,0.052834026515483856,25.54172593021715,0.8231663703918457,0.1768336296081543,0.16304245591163635,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.026473581790924072,0.05654559135437012
6,67,61,0.026473581790924072,0.0023970836773514748,0.04896002262830734,26.203168008712147,0.8487372994422913,0.15126270055770874,0.1306539922952652,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.023709168657660484,0.04921987503767014
7,69,59,0.023709168657660484,0.002033001044765115,0.045088812708854675,26.918624388560104,0.8711895942687988,0.12881040573120117,0.10614000260829926,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.021031944081187248,0.04258763641119004
8,70,58,0.021031944081187248,0.0017894605407491326,0.04230201616883278,27.472778160482584,0.885944664478302,0.114055335521698,0.09107959270477295,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.01915464736521244,0.03813478499650955
9,71,57,0.01915464736521244,0.0015409329207614064,0.03925471752882004,28.12216320012201,0.9011473655700684,0.09885263442993164,0.07724695652723312,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.01732301339507103,0.033628937602043156
10,70,58,0.01732301339507103,0.001338980975560844,0.036592088639736176,28.732255832457714,0.9139086604118347,0.08609133958816528,0.06570321321487427,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.015620354562997818,0.029714551568031315
11,72,56,0.015620354562997818,0.001160773215815425,0.03407012298703194,29.35252633819605,0.9239137172698975,0.07608628273010254,0.056791145354509354,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.014144186861813068,0.026532606035470963
12,74,54,0.014144186861813068,0.0009883941384032369,0.031438738107681274,30.050698544640547,0.9338080286979675,0.06619197130203247,0.048593565821647644,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.01256939023733139,0.023293906450271608
13,74,54,0.01256939023733139,0.0008382429950870574,0.028952427208423615,30.76630018050697,0.94354647397995,0.05645352602005005,0.041085969656705856,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.011107605881989002,0.020176789909601214
14,80,48,0.011107605881989002,0.0007360929739661515,0.027131034061312675,31.330673544268063,0.9499937891960144,0.050006210803985596,0.03598576411604881,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.010102776810526848,0.0180834636092186
