iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,53,75,0.03795485198497772,0.0026669937651604414,0.05164294317364693,25.73978056287018,0.7795249819755554,0.22047501802444458,0.3303055167198181,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.027610303834080696,0.06618324667215347
2,62,66,0.027610303834080696,0.0017828556010499597,0.04222387447953224,27.488838830590158,0.8398246169090271,0.1601753830909729,0.22345758974552155,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.02171403355896473,0.04940630346536637
3,66,62,0.02171403355896473,0.0012448201887309551,0.03528200834989548,29.04893328204539,0.8757583498954773,0.1242416501045227,0.16698682308197021,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.017495999112725258,0.03884512931108475
4,69,59,0.017495999112725258,0.0010213180212303996,0.031958065927028656,29.90839063564738,0.8954190611839294,0.10458093881607056,0.13842013478279114,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.015114023350179195,0.03300740644335747
5,72,56,0.015114023350179195,0.0007866164669394493,0.028046684339642525,31.042369522808976,0.915808379650116,0.08419162034988403,0.10439808666706085,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.01253175362944603,0.026863726973533633
6,78,50,0.01253175362944603,0.0006218669004738331,0.024937259033322334,32.063025618965014,0.9322233200073242,0.06777667999267578,0.08317588269710541,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.01047778781503439,0.02193756625056267
7,79,49,0.01047778781503439,0.0005145326140336692,0.022683311253786087,32.885870934349384,0.9449062943458557,0.05509370565414429,0.0657767504453659,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.008920319378376007,0.018154996633529666
8,82,46,0.008920319378376007,0.00043510753312148154,0.020859232172369957,33.6140327088107,0.9531784057617188,0.04682159423828125,0.05394844338297844,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.007878749631345272,0.01566731855273247
9,81,47,0.007878749631345272,0.0003801101993303746,0.019496414810419083,34.200904727859495,0.9588049054145813,0.0411950945854187,0.04681894928216934,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.007113676052540541,0.013929959759116175
10,82,46,0.007113676052540541,0.0003027603670489043,0.01740001142024994,35.18900959183904,0.9652996063232422,0.03470039367675781,0.039165645837783813,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.006156527902930975,0.011865301057696342
11,85,43,0.006156527902930975,0.00024182378547266126,0.015550684183835983,36.16500959759515,0.9702136516571045,0.029786348342895508,0.032218679785728455,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.005384135525673628,0.010264578089118005
12,89,39,0.005384135525673628,0.0001954788895091042,0.013981376774609089,37.08900193797675,0.9752090573310852,0.024790942668914795,0.026268817484378815,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.004616891499608755,0.008651701733469963
13,90,38,0.004616891499608755,0.00015374454960692674,0.012399377301335335,38.132002242183255,0.9796506762504578,0.020349323749542236,0.02149876579642296,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.00391148729249835,0.007199054583907127
14,89,39,0.00391148729249835,0.00011415855260565877,0.010684500448405743,39.42491504955362,0.9827156662940979,0.0172843337059021,0.01844143122434616,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.0032633328810334206,0.006067533046007156
