iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,13,3,0.08811831474304199,8.392842610677084,0.010608364827930927,0.10299691557884216,19.743515371536798,0.5358459949493408,0.4641540050506592,-1.0,48,0.2109375,113.77777777777777,0.00164794921875,1572864,13824,fp32,288,0.0750882551074028,0.1529014050960541
2,12,4,0.0750882551074028,6.991068522135417,0.009844756685197353,0.09922074526548386,20.067949884920246,0.5429327487945557,0.45706725120544434,-1.0,64,0.28125,85.33333333333333,0.002197265625,1572864,18432,fp32,288,0.07161279767751694,0.14870368838310244
3,11,5,0.07161279767751694,8.405558268229166,0.00917197298258543,0.09577041864395142,20.37537255747084,0.5425785183906555,0.4574214816093445,-1.0,80,0.3515625,68.26666666666667,0.00274658203125,1572864,23040,fp32,288,0.06875146925449371,0.1464854717254639
4,11,5,0.06875146925449371,9.543863932291666,0.010015281848609447,0.10007637739181519,19.993368601172946,0.5463404059410095,0.4536595940589905,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.0737270936369896,0.14971359372138976
5,12,4,0.0737270936369896,6.88018798828125,0.009004663676023483,0.09489290416240692,20.45532507674377,0.5486155152320862,0.4513844847679138,-1.0,112,0.4921875,48.76190476190476,0.00384521484375,1572864,32256,fp32,288,0.06906456500291824,0.14552854895591735
6,11,5,0.06906456500291824,6.981404622395833,0.008209511637687683,0.09060635417699814,20.85682706693021,0.5496042370796204,0.45039576292037964,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.06334393471479416,0.14075430035591127
7,10,6,0.06334393471479416,7.27386474609375,0.008262029848992825,0.09089570492506027,20.82913254812118,0.5475645661354065,0.4524354338645935,-1.0,144,0.6328125,37.925925925925924,0.00494384765625,1572864,41472,fp32,288,0.06228341534733772,0.14031381905078888
8,10,6,0.06228341534733772,9.213765462239584,0.008177886717021465,0.09043166786432266,20.873589290591966,0.5483417510986328,0.4516582489013672,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.061400119215250015,0.13945174515247347
9,9,7,0.061400119215250015,8.910115559895834,0.007814125157892704,0.0883975401520729,21.07119585174437,0.5473988652229309,0.4526011347770691,-1.0,176,0.7734375,31.03030303030303,0.00604248046875,1572864,50688,fp32,288,0.06012599170207977,0.13862102031707765
10,9,7,0.06012599170207977,9.063720703125,0.008053152821958065,0.0897393599152565,20.940340671346224,0.5465484261512756,0.45345157384872437,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.06170955300331116,0.1400579571723938
11,10,6,0.06170955300331116,6.548055013020833,0.007906443439424038,0.08891818672418594,21.020188311487136,0.5478031635284424,0.4521968364715576,-1.0,208,0.9140625,26.256410256410255,0.00714111328125,1572864,59904,fp32,288,0.06129548326134682,0.13947575390338898
12,9,7,0.06129548326134682,10.645548502604166,0.00790454726666212,0.08890751749277115,21.021230212938203,0.5468080043792725,0.45319199562072754,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.06076071783900261,0.13924697339534758
13,9,7,0.06076071783900261,8.902994791666666,0.007482387125492096,0.08650079369544983,21.25959837268197,0.5494308471679688,0.45056915283203125,-1.0,240,1.0546875,22.755555555555556,0.00823974609375,1572864,69120,fp32,288,0.058920204639434814,0.13724999427795412
14,9,7,0.058920204639434814,6.55059814453125,0.007789164781570435,0.08825624734163284,21.08509107423314,0.547019898891449,0.452980101108551,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.06052636727690697,0.13901711404323577
