image,pure_em_time,pure_em_psnr,pure_em_ssim,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,164.56417536735535,20.50235377351338,0.3360200822353363,32,256,14,245.61611247062683,False,18.02810728566882,0.21531951427459717,0.014611500315368176,0.12087804079055786,18.35305197677885,0.22182774543762207,0.7781722545623779,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.09506547451019287,0.2316868305206299
kodim02.png,129.1832365989685,25.932015452722062,0.689715564250946,32,256,14,225.871328830719,False,22.57918308121385,0.6133252382278442,0.005489517468959093,0.07409127801656723,22.604657933370117,0.6048467755317688,0.3951532244682312,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.05247669294476509,0.12101199924945832
kodim03.png,93.81822967529297,24.715115576437658,0.7125819325447083,32,256,14,162.49102449417114,False,20.52537025367911,0.5991703867912292,0.007491815835237503,0.08655527979135513,21.254128996057794,0.5998761057853699,0.4001238942146301,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.05911998078227043,0.12732076346874238
kodim04.png,154.58120393753052,23.711350231962186,0.6301302313804626,32,256,14,227.65438318252563,False,19.49385462661101,0.4842183291912079,0.009980210103094578,0.0999009981751442,20.008603036273136,0.49173346161842346,0.5082665681838989,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07075054198503494,0.15825374722480776
kodim05.png,162.268146276474,16.86088496581943,0.21160537004470825,32,256,14,249.2495346069336,False,15.660544477333477,0.1437840312719345,0.03310074657201767,0.1819361001253128,14.80162217363733,0.14658600091934204,0.853413999080658,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.14189141988754272,0.2841959357261658
kodim06.png,159.26879572868347,22.862622613051546,0.5006299614906311,32,256,14,244.5547366142273,False,20.631044532699974,0.4410298764705658,0.009743068367242813,0.09870698302984238,20.11304246996935,0.4225332736968994,0.5774667263031006,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07143107056617737,0.17263820171356203
kodim07.png,138.55817675590515,20.273049989455618,0.4815538227558136,32,256,14,212.455552816391,False,18.237319841854656,0.3842354714870453,0.013588727451860905,0.11657069623470306,18.66821193928748,0.38866695761680603,0.6113330125808716,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08874743431806564,0.19326454997062686
kodim08.png,156.23826384544373,15.999271128733712,0.28825512528419495,32,256,14,240.1813623905182,False,14.174016735710378,0.17931115627288818,0.03731881082057953,0.19318076968193054,14.280722096600782,0.18532826006412506,0.8146717548370361,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.15274493396282196,0.28513029813766483
kodim09.png,130.0584626197815,22.34318600196493,0.6619806885719299,32,256,14,210.01211833953857,False,17.994337400353352,0.5643854141235352,0.013310792855918407,0.11537241190671921,18.757960695686464,0.5382716059684753,0.46172839403152466,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07947269082069397,0.15592383146286012
kodim10.png,131.2674777507782,23.725729687371626,0.6460826992988586,32,256,14,207.16252779960632,False,18.357404415051057,0.5177013278007507,0.007789164781570435,0.08825624734163284,21.08509107423314,0.547019898891449,0.452980101108551,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.06052636727690697,0.13901711404323577
kodim11.png,115.74192214012146,22.119778226214727,0.5430136322975159,32,256,14,196.29215264320374,False,19.20624691241099,0.4279375374317169,0.013045892119407654,0.11421861499547958,18.845262076484474,0.42528852820396423,0.5747114419937134,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08050033450126648,0.17934255599975585
kodim12.png,103.66295742988586,23.558347955131815,0.6930368542671204,32,256,14,197.4145438671112,False,19.14205079367435,0.6238974928855896,0.009525914676487446,0.0976007953286171,20.21093328721075,0.6130139827728271,0.38698601722717285,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.07325176149606705,0.1359986126422882
kodim13.png,146.5727972984314,19.4488354173081,0.28920307755470276,32,256,14,222.96521472930908,False,17.568101952211162,0.21296590566635132,0.017034342512488365,0.1305156797170639,17.686746225747903,0.22065609693527222,0.7793439030647278,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.0998397096991539,0.2357405483722687
kodim14.png,157.1390564441681,20.019124786837562,0.3821505606174469,32,256,14,248.97186923027039,False,18.069024841525597,0.28788483142852783,0.014345225878059864,0.1197715550661087,18.432926083913024,0.29912135004997253,0.7008786201477051,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.08820400387048721,0.2107389271259308
