image,pure_em_time,pure_em_psnr,pure_em_ssim,n_init,n_gaussians_final,n_iterations,total_time,oracle_clamp,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim11.png,296.75771498680115,23.117954259108664,0.5958818793296814,64,512,14,517.9730994701385,False,20.218251575238533,0.46349191665649414,0.008115955628454685,0.09008859843015671,20.90660355344212,0.4705330431461334,0.529466986656189,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0615498423576355,0.1551332712173462
kodim12.png,201.9733488559723,24.806027843477292,0.7295028567314148,64,512,14,386.85776925086975,False,20.99944950148608,0.6451447010040283,0.006027295719832182,0.07763566076755524,22.198775158640988,0.6540105938911438,0.3459894061088562,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.053544264286756516,0.11203329265117645
kodim13.png,355.2118430137634,19.92864220555328,0.330404132604599,64,512,14,542.8250699043274,False,18.320639878858035,0.23373396694660187,0.01594715565443039,0.12628205120563507,17.973167956647412,0.24584819376468658,0.7541518211364746,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.09576260298490524,0.22744044661521912
kodim14.png,354.7549080848694,21.03143403514502,0.4451240301132202,64,512,14,596.1848266124725,False,18.583883305002363,0.31506749987602234,0.013957273215055466,0.11814090609550476,18.551994141019513,0.3283717632293701,0.6716282367706299,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0851500853896141,0.20244571566581726
kodim15.png,227.62069988250732,24.42807561110606,0.7621404528617859,64,512,14,411.73319482803345,False,17.714915990834943,0.57572340965271,0.01089001726359129,0.10435524582862854,19.629714138044307,0.583337128162384,0.41666287183761597,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07469316571950912,0.1430871069431305
kodim16.png,244.07360935211182,27.004154488400527,0.6391296982765198,64,512,14,421.2637379169464,False,24.078905892685864,0.5533611178398132,0.0029475875198841095,0.05429168790578842,25.305333099025606,0.5752010345458984,0.42479896545410156,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.037725891917943954,0.11514050662517548
kodim17.png,347.94524335861206,23.766098479375263,0.6155187487602234,64,512,14,524.2573688030243,False,20.60866420819586,0.44057151675224304,0.009508496150374413,0.09751151502132416,20.218881590216846,0.4298945963382721,0.5701054334640503,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07408732175827026,0.17329094409942628
kodim18.png,297.516583442688,21.660475392110218,0.4603891670703888,64,512,14,492.0838510990143,False,19.382362488999764,0.3474058210849762,0.00974651426076889,0.09872443228960037,20.11150687877594,0.35932183265686035,0.6406781673431396,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07233557105064392,0.18600409030914308
kodim19.png,331.92241406440735,21.749989764472957,0.597320020198822,64,512,14,500.2758026123047,False,19.697368227554314,0.48611798882484436,0.009737676940858364,0.09867966920137405,20.115446614345394,0.5034922957420349,0.4965077042579651,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.06184310093522072,0.1487760215997696
kodim20.png,215.02093935012817,23.34759127509049,0.767943799495697,64,512,14,411.683767080307,False,19.417843724907655,0.6463688015937805,0.00726044038310647,0.0852082148194313,21.390370189347614,0.6873824000358582,0.31261759996414185,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.04730246588587761,0.10036549270153047
kodim21.png,336.4374010562897,21.889961043937106,0.6136645674705505,64,512,14,526.4621090888977,False,19.64852345513657,0.5190343856811523,0.009904013015329838,0.09951891005039215,20.041887646304815,0.5404173731803894,0.4595826268196106,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.06699500977993011,0.14551253318786622
kodim22.png,232.80142974853516,24.405217351887405,0.5602384209632874,64,512,14,444.9520568847656,False,21.0766411444883,0.4430159628391266,0.007038427516818047,0.08389533311128616,21.52524368321542,0.4616490304470062,0.5383509397506714,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.060702383518218994,0.15623209476470948
kodim23.png,346.43310499191284,24.605523805582887,0.7538788318634033,64,512,14,543.0491459369659,False,18.848453419997906,0.5864621996879578,0.00701661454513669,0.08376523107290268,21.5387237559069,0.6256850361824036,0.37431496381759644,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.0561104416847229,0.11975134611129762
kodim24.png,313.9397976398468,22.01571668472459,0.5129809975624084,64,512,14,503.79670310020447,False,19.17043035170635,0.3444807529449463,0.011044718325138092,0.10509385168552399,19.56845376191381,0.35757577419281006,0.6424242258071899,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.07884453237056732,0.19156047105789187
