iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,13,19,0.06169934198260307,10.834757486979166,0.009245400317013264,0.09615300595760345,20.340743081389196,0.44629940390586853,0.5537005662918091,-1.0,96,0.421875,56.888888888888886,0.0032958984375,1572864,27648,fp32,288,0.06784550100564957,0.16501651406288148
2,10,22,0.06784550100564957,8.620707194010416,0.00920579582452774,0.09594684094190598,20.359386650514463,0.4477900564670563,0.5522099733352661,-1.0,128,0.5625,42.666666666666664,0.00439453125,1572864,36864,fp32,288,0.07014349102973938,0.16655678749084474
3,8,24,0.07014349102973938,7.274373372395833,0.00819383841007948,0.09051982313394547,20.86512561366058,0.4509265124797821,0.5490734577178955,-1.0,160,0.703125,34.13333333333333,0.0054931640625,1572864,46080,fp32,288,0.06567835807800293,0.16235737800598143
4,9,23,0.06567835807800293,6.888834635416667,0.008190718479454517,0.09050258994102478,20.866779660327893,0.45512571930885315,0.5448743104934692,-1.0,192,0.84375,28.444444444444443,0.006591796875,1572864,55296,fp32,288,0.06657859683036804,0.1622377395629883
5,10,22,0.06657859683036804,5.967203776041667,0.0082777738571167,0.09098227322101593,20.82086445811976,0.45461800694465637,0.545382022857666,-1.0,224,0.984375,24.38095238095238,0.0076904296875,1572864,64512,fp32,288,0.06725803017616272,0.1628828287124634
6,10,22,0.06725803017616272,5.224100748697917,0.008012519218027592,0.08951267600059509,20.962309516966986,0.45585760474205017,0.5441423654556274,-1.0,256,1.125,21.333333333333332,0.0087890625,1572864,73728,fp32,288,0.0659421905875206,0.161582225561142
7,10,22,0.0659421905875206,6.63604736328125,0.008404831402003765,0.09167786687612534,20.754710106432775,0.45440277457237244,0.5455971956253052,-1.0,288,1.265625,18.962962962962962,0.0098876953125,1572864,82944,fp32,288,0.06722808629274368,0.16290190815925598
8,11,21,0.06722808629274368,7.025146484375,0.007583318743854761,0.08708225190639496,21.20140678570798,0.4558967351913452,0.5441032648086548,-1.0,320,1.40625,17.066666666666666,0.010986328125,1572864,92160,fp32,288,0.06342285871505737,0.15955893993377687
9,12,20,0.06342285871505737,6.386820475260417,0.007070786785334349,0.08408796787261963,21.50532265570281,0.45643648505210876,0.5435634851455688,-1.0,352,1.546875,15.515151515151516,0.0120849609375,1572864,101376,fp32,288,0.06123071908950806,0.15769727230072023
10,12,20,0.06123071908950806,7.0037841796875,0.007655789609998465,0.08749736845493317,21.160100392569454,0.4580329656600952,0.5419670343399048,-1.0,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.06368418782949448,0.15934075713157655
11,10,22,0.06368418782949448,4.8919677734375,0.006852924823760986,0.08278239518404007,21.6412405063215,0.45999470353126526,0.5400053262710571,-1.0,416,1.828125,13.128205128205128,0.0142822265625,1572864,119808,fp32,288,0.06031596288084984,0.1562538355588913
12,10,22,0.06031596288084984,6.184895833333333,0.007388027384877205,0.08595363795757294,21.314715102684467,0.4573690891265869,0.5426309108734131,-1.0,448,1.96875,12.19047619047619,0.015380859375,1572864,129024,fp32,288,0.06243963912129402,0.15847789347171784
13,11,21,0.06243963912129402,5.05828857421875,0.007028074469417334,0.08383361250162125,21.53163683350815,0.4596572816371918,0.5403426885604858,-1.0,480,2.109375,11.377777777777778,0.0164794921875,1572864,138240,fp32,288,0.060875874012708664,0.1567692369222641
14,11,21,0.060875874012708664,7.298787434895833,0.007038427516818047,0.08389533311128616,21.52524368321542,0.4616490304470062,0.5383509397506714,-1.0,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.060702383518218994,0.15623209476470948
