iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,64,64,0.04288070276379585,0.0027681952342391014,0.05261364206671715,25.578032658967707,0.7207180857658386,0.2792819142341614,0.37978869676589966,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.03250778093934059,0.08186260759830476
2,62,66,0.03250778093934059,0.0020444330293685198,0.04521540552377701,26.894270941872733,0.783616304397583,0.216383695602417,0.2771049439907074,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.026286587119102478,0.06430600881576538
3,61,67,0.026286587119102478,0.0015749189769849181,0.03968524932861328,28.027418147744214,0.8380095958709717,0.16199040412902832,0.19644056260585785,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.020990954712033272,0.049190844595432284
4,53,75,0.020990954712033272,0.0012603116920217872,0.035500869154930115,28.995220583478964,0.8735880851745605,0.12641191482543945,0.1484692543745041,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.01739872805774212,0.03920136541128159
5,40,88,0.01739872805774212,0.0009920867159962654,0.03149740770459175,30.034503866576966,0.8969138264656067,0.10308617353439331,0.11326434463262558,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.014820326119661331,0.03247349560260773
6,41,87,0.014820326119661331,0.0007860925979912281,0.02803734317421913,31.045262968785664,0.9184330105781555,0.08156698942184448,0.08842995762825012,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.012395928613841534,0.026230140775442126
7,38,90,0.012395928613841534,0.0005677095032297075,0.023826655000448227,32.458738874200904,0.9383594393730164,0.06164056062698364,0.06377635896205902,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.009738133288919926,0.02011861875653267
8,42,86,0.009738133288919926,0.00046578553155995905,0.021582065150141716,33.318140143753276,0.949470579624176,0.050529420375823975,0.05054695904254913,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.00835948996245861,0.016793476045131685
9,41,87,0.00835948996245861,0.0003897315764334053,0.019741620868444443,34.09234410612003,0.9568110108375549,0.04318898916244507,0.04098629951477051,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.007318480405956507,0.01449258215725422
10,39,89,0.007318480405956507,0.0003249486908316612,0.018026333302259445,34.88185183911135,0.9633162617683411,0.036683738231658936,0.03345072269439697,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.006362081039696932,0.012426412478089333
11,34,94,0.006362081039696932,0.00026712153339758515,0.016343852505087852,35.73291098594811,0.9689728617668152,0.031027138233184814,0.027280868962407112,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.005533762276172638,0.010632437467575074
12,23,105,0.005533762276172638,0.0002053556527243927,0.014330235309898853,36.874933544319894,0.9746477603912354,0.02535223960876465,0.021062185987830162,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.004648066125810146,0.008788900822401047
13,23,105,0.004648066125810146,0.00017605281027499586,0.013268489390611649,37.543570226820286,0.9774077534675598,0.022592246532440186,0.017934110015630722,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.004199477843940258,0.007878031581640244
14,20,108,0.004199477843940258,0.0001577453367644921,0.012559670954942703,38.02043443332,0.9793810248374939,0.020618975162506104,0.01560930535197258,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.0038685391191393137,0.007218626327812672
