iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,67,61,0.04916759952902794,0.004078807774931192,0.0638655424118042,23.89466819112905,0.6685223579406738,0.33147764205932617,0.3971439003944397,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.037547919899225235,0.09633386433124544
2,56,72,0.037547919899225235,0.002995408372953534,0.05473032221198082,25.235439569790223,0.7502806782722473,0.24971932172775269,0.29380133748054504,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.030829986557364464,0.0746078535914421
3,48,80,0.030829986557364464,0.0024605109356343746,0.04960353672504425,26.089746570738814,0.7978546023368835,0.20214539766311646,0.22458982467651367,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.026757577434182167,0.061835141479969026
4,41,87,0.026757577434182167,0.002142570214346051,0.0462879054248333,26.690649384528214,0.8299428820610046,0.17005711793899536,0.18032391369342804,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.023940039798617363,0.053163455426692964
5,34,94,0.023940039798617363,0.0018642534269019961,0.04317700117826462,27.294950604114845,0.8560218811035156,0.14397811889648438,0.14557427167892456,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.02138381265103817,0.04590267390012741
6,28,100,0.02138381265103817,0.0015870895003899932,0.039838291704654694,27.99398645776556,0.875192403793335,0.12480759620666504,0.12307994067668915,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.01899884268641472,0.04016059339046479
7,26,102,0.01899884268641472,0.0013588899746537209,0.03686312586069107,28.668156996536283,0.8935754895210266,0.10642451047897339,0.09791375696659088,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.016979090869426727,0.03486817479133606
8,24,104,0.016979090869426727,0.001267727348022163,0.035605158656835556,28.9697414143094,0.9028025269508362,0.09719747304916382,0.08586129546165466,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.015959547832608223,0.03220713287591934
9,20,108,0.015959547832608223,0.0011616008123382926,0.034082263708114624,29.349430178592144,0.9107120633125305,0.08928793668746948,0.07662144303321838,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.014968774281442165,0.02983260676264763
10,18,110,0.014968774281442165,0.001045469893142581,0.032333727926015854,29.806884390264877,0.9183309078216553,0.08166909217834473,0.06902775168418884,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.0138933090493083,0.027448465675115587
11,17,111,0.0138933090493083,0.0009470025543123484,0.030773406848311424,30.236488768567543,0.9252376556396484,0.07476234436035156,0.06094808131456375,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.012951009906828403,0.025313276797533035
12,15,113,0.012951009906828403,0.0008999910787679255,0.029999852180480957,30.457617891612195,0.9308001399040222,0.06919986009597778,0.055568940937519073,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.012354537844657898,0.023723602294921875
13,13,115,0.012354537844657898,0.0008471161127090454,0.029105259105563164,30.720570798336936,0.9358507990837097,0.06414920091629028,0.04946203529834747,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.011735793203115463,0.02221847474575043
14,13,115,0.011735793203115463,0.0007775257690809667,0.02788414992392063,31.09285245508658,0.9405286908149719,0.059471309185028076,0.04521029815077782,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.011044428683817387,0.020729804784059523
