iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,61,67,0.04602688550949097,0.0037677313666790724,0.06138185039162636,24.239200920261045,0.5984215140342712,0.40157848596572876,0.5243472456932068,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.03849727660417557,0.1111135184764862
2,61,67,0.03849727660417557,0.0031339535489678383,0.055981725454330444,25.039074625040882,0.6652664542198181,0.3347335457801819,0.4192923307418823,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.03387550264596939,0.0940471112728119
3,62,66,0.03387550264596939,0.0027703384403139353,0.05263400450348854,25.574671752590614,0.7080758213996887,0.2919241786003113,0.35100024938583374,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.030870268121361732,0.08308105021715165
4,62,66,0.030870268121361732,0.002380190184339881,0.0487871915102005,26.23388364896442,0.7470986843109131,0.2529013156890869,0.2814236283302307,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.02787104994058609,0.07287710309028625
5,64,64,0.02787104994058609,0.002087392844259739,0.045687995851039886,26.803957782654578,0.7786678671836853,0.2213321328163147,0.23205803334712982,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.025349358096718788,0.06454591304063798
6,65,63,0.025349358096718788,0.0018466123146936297,0.042972225695848465,27.336242682455474,0.8057961463928223,0.19420385360717773,0.19453710317611694,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.023102374747395515,0.057322670519351956
7,66,62,0.023102374747395515,0.0016618672525510192,0.04076600447297096,27.79403616183123,0.8295164704322815,0.1704835295677185,0.16627052426338196,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.021216141059994698,0.05106961876153947
8,68,60,0.021216141059994698,0.0014628072967752814,0.03824666514992714,28.34812917192596,0.8545263409614563,0.1454736590385437,0.14148691296577454,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.019045628607273102,0.044331234693527226
9,69,59,0.019045628607273102,0.0012678679777309299,0.03560713306069374,28.969260313124753,0.872998058795929,0.12700194120407104,0.11973977088928223,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.0171425212174654,0.039114405214786534
10,71,57,0.0171425212174654,0.0011368392733857036,0.03371704742312431,29.443009578146597,0.8858969807624817,0.11410301923751831,0.10470494627952576,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.015795094892382622,0.03545667976140976
11,73,55,0.015795094892382622,0.0010141147067770362,0.03184516727924347,29.93912888958656,0.8980922102928162,0.10190778970718384,0.09081991761922836,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.014511234126985073,0.03199054524302483
12,76,52,0.014511234126985073,0.0008899206877686083,0.029831537976861,30.50648663357329,0.9097690582275391,0.09023094177246094,0.07986176759004593,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.01314480323344469,0.02856203094124794
13,75,53,0.01314480323344469,0.0007488685077987611,0.027365462854504585,31.255943840115407,0.9221356511116028,0.07786434888839722,0.06846828758716583,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.011544930748641491,0.024808814376592637
14,76,52,0.011544930748641491,0.0006625650567002594,0.02574033848941326,31.787714561384462,0.9302325248718262,0.06976747512817383,0.05968838185071945,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.010603631846606731,0.022436400502920152
