iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,66,62,0.05086855962872505,0.005390832666307688,0.07342229038476944,22.68344121722206,0.6844856142997742,0.31551438570022583,0.4135291874408722,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.04086606577038765,0.0957957297563553
2,68,60,0.04086606577038765,0.004366477020084858,0.06607932597398758,23.598688369197642,0.751228392124176,0.24877160787582397,0.326166033744812,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.034863054752349854,0.07764476537704468
3,64,64,0.034863054752349854,0.003627234837040305,0.06022652983665466,24.40424350334302,0.8010157942771912,0.19898420572280884,0.2531638443470001,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.030025513842701912,0.06381725221872331
4,66,62,0.030025513842701912,0.0029535042122006416,0.054346151649951935,25.296624624273033,0.8390998244285583,0.16090017557144165,0.19558581709861755,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.02571587823331356,0.05275273770093918
5,67,61,0.02571587823331356,0.002519679255783558,0.05019640550017357,25.986547612810288,0.8646056056022644,0.1353943943977356,0.16350111365318298,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.02276415377855301,0.045290201902389526
6,68,60,0.02276415377855301,0.0020149582996964455,0.04488828778266907,26.957339525018188,0.8900821208953857,0.10991787910461426,0.1334710717201233,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.01968584582209587,0.03773225247859955
7,63,65,0.01968584582209587,0.0015937299467623234,0.03992154821753502,27.975853106317853,0.9122188091278076,0.08778119087219238,0.10589732229709625,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.016695642843842506,0.03091275244951248
8,58,70,0.016695642843842506,0.0012737680226564407,0.035689886659383774,28.949096533173183,0.9302855134010315,0.0697144865989685,0.08386576175689697,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.014059898443520069,0.025190816074609757
9,50,78,0.014059898443520069,0.001077304477803409,0.032822318375110626,29.676615522119047,0.9408525824546814,0.059147417545318604,0.0696975588798523,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.012450948357582092,0.021790242195129397
10,50,78,0.012450948357582092,0.0008523268043063581,0.029194636270403862,30.693938196373885,0.9536960124969482,0.04630398750305176,0.05613597482442856,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.010220983996987343,0.017437584698200226
11,38,90,0.010220983996987343,0.0007263324223458767,0.02695055492222309,31.388645586192965,0.9609942436218262,0.03900575637817383,0.048078909516334534,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.008999893441796303,0.015001066029071808
12,33,95,0.008999893441796303,0.0006310589960776269,0.025120887905359268,31.999300246365756,0.9658381342887878,0.03416186571121216,0.04106936976313591,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.008091950789093971,0.01330593377351761
13,32,96,0.008091950789093971,0.0005479400861077011,0.02340812049806118,32.61266955862527,0.9698941707611084,0.0301058292388916,0.03572095185518265,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.0072819241322577,0.011846705153584481
14,31,97,0.0072819241322577,0.0004519522190093994,0.021259168162941933,33.44907485848811,0.9748759269714355,0.025124073028564453,0.028553318232297897,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.006303481291979551,0.010067599639296532
