iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,67,61,0.05499051511287689,0.005082686431705952,0.07129295915365219,22.939067604961405,0.6525747776031494,0.3474252223968506,0.47040560841560364,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04505191743373871,0.1055265784263611
2,63,65,0.04505191743373871,0.004113215487450361,0.06413435190916061,23.858184502653522,0.7191153168678284,0.28088468313217163,0.34480366110801697,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.038476549088954926,0.08695817589759827
3,63,65,0.038476549088954926,0.00342911621555686,0.05855865776538849,24.64817722356625,0.7671433091163635,0.23285669088363647,0.27040860056877136,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.033362917602062225,0.07326167225837707
4,61,67,0.033362917602062225,0.0029057420324534178,0.0539049357175827,25.367429015561346,0.8002200126647949,0.19977998733520508,0.22747088968753815,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.02940289117395878,0.06347831040620805
5,59,69,0.02940289117395878,0.0024467248003929853,0.049464378505945206,26.11414966016106,0.8299856781959534,0.17001432180404663,0.18863441050052643,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.02579144574701786,0.05463602095842362
6,59,69,0.02579144574701786,0.002147140447050333,0.046337246894836426,26.6813952911998,0.84895920753479,0.15104079246520996,0.16400572657585144,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.023306729272007942,0.04885354191064835
7,60,68,0.023306729272007942,0.0018218993209302425,0.042683713138103485,27.394753786460857,0.8690430521965027,0.13095694780349731,0.14098995923995972,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.020338108763098717,0.04246187657117844
8,58,70,0.020338108763098717,0.001613228116184473,0.0401650108397007,27.923043299396962,0.8829862475395203,0.11701375246047974,0.12535248696804047,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.0184645876288414,0.03817442059516907
9,59,69,0.0184645876288414,0.001335332402959466,0.036542199552059174,28.744107214135227,0.8980936408042908,0.10190635919570923,0.10857447981834412,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.016199486330151558,0.03334086090326309
10,58,70,0.016199486330151558,0.0011438272194936872,0.033820513635873795,29.41639490791761,0.908492386341095,0.09150761365890503,0.0967729464173317,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.01460355892777443,0.029984369874000553
11,58,70,0.01460355892777443,0.001023489166982472,0.03199201822280884,29.899168049336353,0.9170355200767517,0.08296447992324829,0.08733071386814117,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.013359629549086094,0.027280599623918537
12,57,71,0.013359629549086094,0.0009006018517538905,0.030010029673576355,30.45467160273742,0.9244499206542969,0.07555007934570312,0.0792074054479599,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.012242413125932217,0.0249039463698864
13,56,72,0.012242413125932217,0.0007427584496326745,0.027253594249486923,31.29152504207575,0.9357542395591736,0.06424576044082642,0.06812193989753723,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.010527284815907478,0.021270979940891267
14,53,75,0.010527284815907478,0.0006384325679391623,0.0252672228962183,31.948848782090646,0.9439787864685059,0.05602121353149414,0.060818277299404144,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.009313543327152729,0.018655077368021012
