image,n_init,n_gaussians_final,n_iterations,total_time,init_psnr,init_ssim,hybrid_mse,hybrid_rmse,hybrid_psnr,hybrid_ssim,hybrid_dssim,hybrid_lpips,hybrid_n_gaussians,hybrid_bits_per_pixel,hybrid_compression_ratio,hybrid_storage_mb,hybrid_original_bits,hybrid_compressed_bits,hybrid_quantization,hybrid_bits_per_gaussian,hybrid_l1,hybrid_loss
kodim01.png,256,2048,14,408.06440901756287,18.862865424384115,0.27815067768096924,0.00222185580059886,0.047136563807725906,26.532842343490714,0.8758869767189026,0.12411302328109741,0.09316690266132355,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.024613039568066597,0.04451303631067276
kodim02.png,256,2048,14,474.87410497665405,24.756350793758468,0.6293101906776428,0.0005213114782236516,0.022832246497273445,32.82902663317454,0.9492570757865906,0.050742924213409424,0.07400016486644745,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.007556467317044735,0.016193758696317673
kodim03.png,256,2048,14,396.4635851383209,23.82557273191665,0.7022293210029602,0.0002549350610934198,0.015966685488820076,35.93570504586735,0.9727003574371338,0.02729964256286621,0.03470799699425697,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.004528405144810677,0.009082652628421783
kodim04.png,256,2048,14,392.3102478981018,22.864613789086583,0.5923927426338196,0.00035815464798361063,0.018924973905086517,34.45929376815674,0.9584160447120667,0.04158395528793335,0.05375578626990318,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.006800625938922167,0.013757291808724405
kodim05.png,256,2048,14,449.82656598091125,15.890101686024316,0.23614974319934845,0.004964220337569714,0.07045722007751465,23.041488820993266,0.8099410533905029,0.19005894660949707,0.1265617161989212,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.03893347457051277,0.06915856897830963
kodim06.png,256,2048,14,397.29035997390747,20.949735316803192,0.43829265236854553,0.0013673485955223441,0.036977678537368774,28.641207506484015,0.9022361636161804,0.09776383638381958,0.08147527277469635,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.016556967049837112,0.032798340916633605
kodim07.png,256,2048,14,393.77743697166443,19.802397211404667,0.5469030141830444,0.0005149221979081631,0.022691898047924042,32.88258434157568,0.9691235423088074,0.030876457691192627,0.03905403986573219,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.0076547786593437195,0.012299114465713502
kodim08.png,256,2048,14,477.48960423469543,14.414112119744576,0.24372828006744385,0.00330945011228323,0.0575278215110302,24.802442212657976,0.8995640873908997,0.10043591260910034,0.08374836295843124,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.026849985122680664,0.0415671706199646
kodim09.png,256,2048,14,417.28258776664734,21.30770191459421,0.6473466157913208,0.0005037158261984587,0.022443614900112152,32.97814488601191,0.965589702129364,0.034410297870635986,0.04686683416366577,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.006778873968869448,0.012305158749222757
kodim10.png,256,2048,14,395.5102813243866,22.371331415519982,0.6238900423049927,0.0002920523111242801,0.017089538276195526,35.34539363042019,0.970292866230011,0.029707133769989014,0.03778430074453354,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.005250734742730856,0.010142014548182487
kodim11.png,256,2048,14,437.17443895339966,20.655537001670655,0.49070486426353455,0.0012682699598371983,0.03561277687549591,28.96788365061289,0.913419246673584,0.08658075332641602,0.07921216636896133,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.014887700788676739,0.029226311296224595
