iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,64,64,0.05971835181117058,0.007521004416048527,0.08672372251749039,21.23724064255164,0.6396360993385315,0.3603639006614685,0.49643027782440186,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.04939765855669975,0.1115909069776535
2,62,66,0.04939765855669975,0.006121826823800802,0.07824210077524185,22.131190792795547,0.7010841369628906,0.2989158630371094,0.3973734676837921,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.042719900608062744,0.09395909309387207
3,62,66,0.042719900608062744,0.0052654496394097805,0.07256341725587845,22.78564558994843,0.7504995465278625,0.24950045347213745,0.32466214895248413,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.03804925084114075,0.08033949136734009
4,59,69,0.03804925084114075,0.004585758317261934,0.06771823018789291,23.385887305061267,0.7921314835548401,0.2078685164451599,0.26635727286338806,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.03381165489554405,0.06862302720546723
5,54,74,0.03381165489554405,0.003891661763191223,0.06238318607211113,24.098648539190215,0.8233678936958313,0.1766321063041687,0.22676369547843933,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.029793616384267807,0.05916131436824799
6,56,72,0.029793616384267807,0.0033701665233820677,0.05805313587188721,24.72348616121225,0.844666063785553,0.15533393621444702,0.19745099544525146,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.026921270415186882,0.05260380357503891
7,58,70,0.026921270415186882,0.003007575636729598,0.05484136939048767,25.21783405991851,0.8642781376838684,0.1357218623161316,0.16819941997528076,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.024476269260048866,0.046725387871265414
8,57,71,0.024476269260048866,0.0025840001180768013,0.05083306133747101,25.87707476652357,0.8835487365722656,0.11645126342773438,0.14482134580612183,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.021635055541992188,0.040598297119140626
9,52,76,0.021635055541992188,0.002171021420508623,0.04659422114491463,26.633358275844973,0.9042994379997253,0.09570056200027466,0.12269614636898041,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.01857980526983738,0.03400395661592484
10,58,70,0.01857980526983738,0.001881435513496399,0.043375518172979355,27.255106673073016,0.9191080927848816,0.08089190721511841,0.10584571957588196,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.01632792502641678,0.029240721464157106
11,55,73,0.01632792502641678,0.001522220205515623,0.03901563957333565,28.175226185609105,0.9325428009033203,0.06745719909667969,0.08987794816493988,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.014010663144290447,0.024699970334768298
12,55,73,0.014010663144290447,0.0013715019449591637,0.037033796310424805,28.628035043057068,0.9390673637390137,0.06093263626098633,0.08196371048688889,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.012882765382528305,0.022492739558219912
13,53,75,0.012882765382528305,0.0010719873243942857,0.03274121880531311,29.69810362348168,0.953327476978302,0.046672523021698,0.06530188024044037,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.010372006334364414,0.017632109671831132
14,60,68,0.010372006334364414,0.0008731101406738162,0.029548436403274536,30.589309526028934,0.961192786693573,0.038807213306427,0.05388950556516647,2048,1.5,16.0,0.0703125,9437184,589824,fp32,288,0.008887642063200474,0.01487155631184578
