iteration,n_pos,n_neg,mean_residual,oracle_clamp_pct,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,58,70,0.07384415715932846,13.670518663194445,0.013208321295678616,0.11492746323347092,18.791523494611535,0.41860631108283997,0.58139368891716,0.8927236795425415,384,0.28125,85.33333333333333,0.01318359375,9437184,110592,fp32,288,0.07836531847715378,0.17897099256515503
2,45,83,0.07836531847715378,9.069739447699654,0.011846983805298805,0.1088438481092453,19.263921215558565,0.4224338233470917,0.5775661766529083,0.8891842365264893,512,0.375,64.0,0.017578125,9437184,147456,fp32,288,0.07601956278085709,0.17632888555526732
3,47,81,0.07601956278085709,8.139292399088541,0.012053736485540867,0.10978951305150986,19.18878273351619,0.42314866185188293,0.5768513381481171,0.89206862449646,640,0.46875,51.2,0.02197265625,9437184,184320,fp32,288,0.07686933875083923,0.1768657386302948
4,50,78,0.07686933875083923,8.390045166015625,0.012971419841051102,0.11389213800430298,18.870125518110477,0.4227959215641022,0.5772040784358978,0.8911911845207214,768,0.5625,42.666666666666664,0.0263671875,9437184,221184,fp32,288,0.08159494400024414,0.18071677088737487
5,46,82,0.08159494400024414,7.488674587673611,0.01182409469038248,0.10873865336179733,19.27232087548099,0.4252234995365143,0.5747765004634857,0.8897354602813721,896,0.65625,36.57142857142857,0.03076171875,9437184,258048,fp32,288,0.07750780880451202,0.17696154713630677
6,51,77,0.07750780880451202,9.55446031358507,0.012454446405172348,0.11159949004650116,19.046755599813327,0.42507314682006836,0.5749268531799316,0.8927956819534302,1024,0.75,32.0,0.03515625,9437184,294912,fp32,288,0.07836303114891052,0.17767579555511476
7,42,86,0.07836303114891052,10.294002956814236,0.012096166610717773,0.10998257249593735,19.173522260675814,0.42589402198791504,0.574105978012085,0.8957699537277222,1152,0.84375,28.444444444444443,0.03955078125,9437184,331776,fp32,288,0.07843563705682755,0.17756970524787902
8,44,84,0.07843563705682755,9.101952446831596,0.012021677568554878,0.10964341461658478,19.20034889099171,0.42625007033348083,0.5737499296665192,0.8927009701728821,1280,0.9375,25.6,0.0439453125,9437184,368640,fp32,288,0.07699897140264511,0.17634916305541992
9,51,77,0.07699897140264511,10.036468505859375,0.01210951991379261,0.11004326492547989,19.168729403983008,0.42659732699394226,0.5734026730060577,0.8937594294548035,1408,1.03125,23.272727272727273,0.04833984375,9437184,405504,fp32,288,0.07800590991973877,0.17708526253700257
10,47,81,0.07800590991973877,11.147054036458334,0.01215117797255516,0.1102323830127716,19.15381521298223,0.4262586534023285,0.5737413465976715,0.8941166400909424,1536,1.125,21.333333333333332,0.052734375,9437184,442368,fp32,288,0.07675113528966904,0.17614917755126952
11,46,82,0.07675113528966904,8.105892605251736,0.011980623938143253,0.10945603996515274,19.215206187095347,0.425213098526001,0.574786901473999,0.8991496562957764,1664,1.21875,19.692307692307693,0.05712890625,9437184,479232,fp32,288,0.07732931524515152,0.176820832490921
12,52,76,0.07732931524515152,9.121280246310764,0.011427691206336021,0.10690037906169891,19.420414855267058,0.42705535888671875,0.5729446411132812,0.8999781608581543,1792,1.3125,18.285714285714285,0.0615234375,9437184,516096,fp32,288,0.07528089731931686,0.17481364607810976
13,59,69,0.07528089731931686,10.31706068250868,0.011183171533048153,0.10575051605701447,19.514350659834044,0.4264155626296997,0.5735844373703003,0.8974684476852417,1920,1.40625,17.066666666666666,0.06591796875,9437184,552960,fp32,288,0.07371500134468079,0.1736888885498047
14,48,56,0.07371500134468079,8.795420328776041,0.011097126640379429,0.10534290224313736,19.547892610316676,0.4263646602630615,0.5736353397369385,0.8990844488143921,2024,1.482421875,16.1897233201581,0.069488525390625,9437184,582912,fp32,288,0.07330329716205597,0.17336970567703247
